integrated_decision_id,approval_package_id,evidence_available,evidence_types,evidence_count,kpi_evidence,risk_evidence,recommendation_evidence,scenario_evidence,financial_evidence,governance_evidence,evidence_completeness_score,lineage_reference
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261025,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261025,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261101,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261101,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261109,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261109,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261125,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261125,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261202,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261211,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261211,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261215,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261215,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261219,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261219,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261224,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261224,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260215,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260215,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260403,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260403,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260411,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260411,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260509,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260509,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260515,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260515,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
