monitoring_id,decision_package_id,approval_package_id,monitoring_required,monitoring_frequency,monitoring_kpi,trigger_condition,escalation_condition,responsible_role,reassessment_condition,next_review_requirement
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215-MON,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
