lineage_completeness_id,decision_lineage_profile_id,decision_package_id,expected_stage_count,completed_stage_count,conditional_stage_count,missing_stage_count,orphan_stage_count,lineage_coverage_pct,lineage_completeness_status,audit_traceability_status,governance_note
LNC-F558876B,LNP-166590AD,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-61C66C50,LNP-BBD6C602,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-3B92504E,LNP-6026C601,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7F4A567E,LNP-94460A0F,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7B4FEFEF,LNP-30C830F3,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7A54C8F1,LNP-50A430C0,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E2164EC8,LNP-C30E2D34,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-369A1B52,LNP-EED5890E,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-16CB50D7,LNP-859D483D,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-04B70B78,LNP-08713A7C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9EE672AF,LNP-1B0A43E2,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D7A18731,LNP-50CDE15A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-03F7C885,LNP-54A515C2,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B2F5B2B4,LNP-4F27B4E1,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F086362D,LNP-8CD901DC,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7EBAF4D1,LNP-C9BDB6F1,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-02F26DFB,LNP-9D0AF01B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-36042749,LNP-A5AFC08C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-686B3224,LNP-A627EFF6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-54C7D53A,LNP-92B04BF8,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-CDA3BFEF,LNP-F704BCC6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-146D5CF3,LNP-5E3E41F5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E9912E29,LNP-68AA6758,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D425E52A,LNP-A13D7892,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4861E2F4,LNP-1E9FA2C3,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-292081DB,LNP-823419C5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-3EB7988E,LNP-BADF1EA8,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-04CF3A98,LNP-D5CEF756,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5C06FEA6,LNP-E8FA3ECB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B37D60B3,LNP-33B62F77,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-18BF6054,LNP-A0469F17,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-663F74B9,LNP-053C5C99,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-0C9EB0FD,LNP-68A189B4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E5D906B7,LNP-315E93EA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-C4A812CB,LNP-9D7D160A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E0C8824B,LNP-D49CE189,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D081787F,LNP-995453B3,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D53BFBFF,LNP-6364366B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5914D0B2,LNP-D92A440A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-6EEBF8B4,LNP-0D932790,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4061524B,LNP-289CEBD5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-AAA9253C,LNP-9D61CE2B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-3780FE1C,LNP-5D9D148A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-EF5F0A53,LNP-8131BCD4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-6FF9A5B0,LNP-95BB9121,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-8B5F90F8,LNP-98FD0168,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D82ABB55,LNP-2C7E5E2A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-82A9FE66,LNP-83D0160C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5383C8F6,LNP-4345C0F5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9419FDF5,LNP-6CBF8738,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B46A4DE2,LNP-F69A3A98,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9ABD9CD7,LNP-9C415FF2,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D8A9D34E,LNP-00A1F6AB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5AFF52A5,LNP-880667F5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-00956345,LNP-021B9A10,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-790A1D98,LNP-57E67940,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4984F10C,LNP-31C19C81,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-CDF70B87,LNP-09DE393C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5C3E82E7,LNP-EBBD51C9,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-CD1924A4,LNP-BE4A928C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5AA2511D,LNP-CFE6B6ED,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-ED5F7400,LNP-96F9A8AC,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-89E8F5BC,LNP-0E24C3C5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4C521922,LNP-F7E94DCB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-62D9405B,LNP-16333929,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9DED1FFC,LNP-09DD5533,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-ECF084C0,LNP-636052B4,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B96B97FC,LNP-10BAAEE6,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4C365032,LNP-9606A2FD,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-0B8CAB46,LNP-E4BFAE87,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-42494430,LNP-EBFFB0AD,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-08B50C9F,LNP-593B87F4,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-DE446870,LNP-F7487FC9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-888B02DE,LNP-5FA0604E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7B7820AB,LNP-3D4B377C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-1CC1934E,LNP-D2BBCE71,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4F826CF4,LNP-F0A71F54,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-DDC1E2E8,LNP-95952313,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-BC198928,LNP-6F82D3D4,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E4F70145,LNP-17026EE6,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-88B1A2EE,LNP-3923A118,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9B02F53F,LNP-719F6FD0,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-452D0512,LNP-0C620F1D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E6E1D199,LNP-5D040CD6,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9F081869,LNP-8DF4D73D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5D1EFCF6,LNP-4C1C744C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-A12CACF0,LNP-1903A0EE,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-8BEAD499,LNP-F210A1CB,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F2E67112,LNP-4963B7AD,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-357859BF,LNP-D5EA893E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-A6B8B4FB,LNP-87C24909,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-37C9A97A,LNP-BBFEBC34,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-BA03A3FA,LNP-E8C89C2B,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-0A968FE1,LNP-EE12F3FE,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-3458404D,LNP-C80E9E08,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-562C384D,LNP-F1979B04,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B36823A0,LNP-ECEF6D01,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B6DFBB43,LNP-5C403E0C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E8FD5843,LNP-CB21B322,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-11D1CF0B,LNP-587A0BEE,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F138B372,LNP-C4A1DD28,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E44F8AE0,LNP-77598878,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-35D9F3DC,LNP-C7272B88,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-078451F6,LNP-032C66C9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-66919B18,LNP-1C0A0AFC,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7691B553,LNP-390C47C3,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-20C4E703,LNP-5133D35D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-981E471D,LNP-78DBC6EB,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-AC20E507,LNP-BE9CF264,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-155F8073,LNP-84514A09,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5650A30D,LNP-BA05095A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-47340122,LNP-5C3B6217,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D67E0C7F,LNP-1802915F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-44855EE0,LNP-AF5F603D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4026950F,LNP-7D492378,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E93A4E21,LNP-3330782C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-DFAD9119,LNP-0707B640,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-041CD483,LNP-5A18ED98,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-86A361FF,LNP-095A3079,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-DE7C973F,LNP-D0E98049,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-102DA38D,LNP-FD718674,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-54754F11,LNP-54F2D211,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-322E4986,LNP-22EE13E9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-278A321B,LNP-36156C12,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-0616728B,LNP-77E8BD98,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-1E24296B,LNP-75E3EA17,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-BDE29BD2,LNP-7B2E2316,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-634B14AF,LNP-FC155F76,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7B0B5C4D,LNP-5E9CD280,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B5969802,LNP-5A2EE71E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-FDCED25A,LNP-C3EBD11F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-684EA2C2,LNP-27AF0690,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-1E53D146,LNP-A03141CF,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-15710E1F,LNP-9521592B,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B89ECB0F,LNP-71ECE4E6,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-90C32DEA,LNP-8D345CBF,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7957599D,LNP-7E8EE5F6,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-38C1DA5F,LNP-80592DE7,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D16A4C7C,LNP-4A2E7C8B,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-596FA22E,LNP-236622D0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-AD8BDDB0,LNP-378E2DEA,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-0B6755F3,LNP-5C8E9163,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-1C53B330,LNP-66A050F5,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-1F007950,LNP-DAD150CA,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
