dimension_record_id,decision_package_id,approval_package_id,operational_risk_score,risk_tier,priority_tier,urgency,breach_status,watch_status,trend_direction,sustained_movement_flag,dominant_breach_type,provisional_threshold_flag,evidence_reference_count,evidence_phase_coverage,evidence_completeness,evidence_status,missing_evidence_flag,lineage_reference_count,lineage_stage_coverage,lineage_completeness,lineage_status,orphan_lineage_flag,representative_recommendation_available,recommendation_validation_status,recommendation_confirmation_required,recommendation_limitation_count,recommendation_governance_warning,recommendation_readiness,scenario_required_status,scenario_readiness,baseline_available,comparator_completeness,comparator_consistency,scenario_validation_status,scenario_confidence,tradeoff_status,displacement_status,sensitivity_status,dominance_status,financial_review_required,financial_readiness,cost_completeness,benefit_completeness,net_impact_available,roi_status,payback_status,affordability_status,financial_confidence,missing_financial_input_flag,uncertainty_available,lower_financial_estimate,central_financial_estimate,upper_financial_estimate,financial_range_width,primary_uncertainty_driver,uncertainty_status,scenario_sensitivity_status,financial_sensitivity_status,break_even_status,contradiction_warning_x,contradiction_severity,provisional_warning_x,stakeholder_validation_required_x,assumption_validation_required_x,baseline_validation_required_x,financial_validation_required_x,governance_issue_count_x,governance_burden_status_x,package_readiness_x,package_completeness_x,decision_readiness_x,permitted_management_actions_x,blocking_condition_count_x,management_review_required_x,approval_status_x,display_level,display_level_record_id,operational_risk_display,evidence_strength_display,lineage_strength_display,recommendation_readiness_display,scenario_readiness_display,financial_readiness_display,uncertainty_display,governance_burden_display,management_readiness_display,overall_display_level,display_level_formula,governance_burden_record_id,blocking_question_count,pending_confirmation_count,governance_issue_count_y,contradiction_warning_y,provisional_warning_y,stakeholder_validation_required_y,assumption_validation_required_y,baseline_validation_required_y,financial_validation_required_y,governance_burden_status_y,burden_source_reference,management_readiness_record_id,package_readiness_y,package_completeness_y,decision_readiness_y,permitted_management_actions_y,blocking_condition_count_y,management_review_required_y,approval_status_y,readiness_reconciliation_note,decision_scorecard_id
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,69.38,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,79.21,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,51.9,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,61.93,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,65.83,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,81.87,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,87.21,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,68.17,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,75.18,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,64.57,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,65.76,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,78.87,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,53.88,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611,76.21,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260620-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260620,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260620,71.42,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260620-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260620-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260620-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260620
