decision_package_id,approval_package_id,integrated_decision_id,episode_id,hospital_id,department_id,dominant_kpi_id,dominant_kpi_name,scenario_family,package_status,department_name,decision_scorecard_id,scorecard_version,scorecard_status,approval_status
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,EP-HOSP-001-DEPT-PEX-kpi_002-20260103,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,EP-HOSP-001-DEPT-PEX-kpi_002-20260209,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,EP-HOSP-001-DEPT-PEX-kpi_002-20260221,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,EP-HOSP-001-DEPT-PEX-kpi_002-20260302,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,EP-HOSP-001-DEPT-PEX-kpi_002-20260328,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,EP-HOSP-001-DEPT-PEX-kpi_002-20260406,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,EP-HOSP-001-DEPT-PEX-kpi_002-20260416,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,EP-HOSP-001-DEPT-PEX-kpi_002-20260424,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,EP-HOSP-001-DEPT-PEX-kpi_002-20260430,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,EP-HOSP-001-DEPT-PEX-kpi_002-20260519,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,EP-HOSP-001-DEPT-PEX-kpi_002-20260529,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,EP-HOSP-001-DEPT-PEX-kpi_002-20260603,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,EP-HOSP-001-DEPT-PEX-kpi_002-20260613,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,EP-HOSP-001-DEPT-PEX-kpi_002-20260704,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,EP-HOSP-001-DEPT-PEX-kpi_002-20260708,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,EP-HOSP-001-DEPT-PEX-kpi_002-20260719,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,EP-HOSP-001-DEPT-PEX-kpi_002-20260728,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,EP-HOSP-001-DEPT-PEX-kpi_002-20260911,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,EP-HOSP-001-DEPT-PEX-kpi_002-20260925,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,EP-HOSP-001-DEPT-PEX-kpi_002-20261010,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,EP-HOSP-001-DEPT-PEX-kpi_002-20261018,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,EP-HOSP-001-DEPT-PEX-kpi_002-20261025,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,EP-HOSP-001-DEPT-PEX-kpi_002-20261104,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,EP-HOSP-001-DEPT-PEX-kpi_002-20261214,HOSP-001,DEPT-PEX,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,EP-HOSP-001-DEPT-PEX-kpi_006-20260121,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,EP-HOSP-001-DEPT-PEX-kpi_006-20260202,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,EP-HOSP-001-DEPT-PEX-kpi_006-20260215,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,EP-HOSP-001-DEPT-PEX-kpi_006-20260301,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,EP-HOSP-001-DEPT-PEX-kpi_006-20260306,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,EP-HOSP-001-DEPT-PEX-kpi_006-20260314,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,EP-HOSP-001-DEPT-PEX-kpi_006-20260321,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,EP-HOSP-001-DEPT-PEX-kpi_006-20260401,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,EP-HOSP-001-DEPT-PEX-kpi_006-20260417,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,EP-HOSP-001-DEPT-PEX-kpi_006-20260422,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,EP-HOSP-001-DEPT-PEX-kpi_006-20260427,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,EP-HOSP-001-DEPT-PEX-kpi_006-20260506,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,EP-HOSP-001-DEPT-PEX-kpi_006-20260522,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,EP-HOSP-001-DEPT-PEX-kpi_006-20260604,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,EP-HOSP-001-DEPT-PEX-kpi_006-20260609,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,EP-HOSP-001-DEPT-PEX-kpi_006-20260702,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,EP-HOSP-001-DEPT-PEX-kpi_006-20260805,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,EP-HOSP-001-DEPT-PEX-kpi_006-20260811,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,EP-HOSP-001-DEPT-PEX-kpi_006-20260823,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,EP-HOSP-001-DEPT-PEX-kpi_006-20261003,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,EP-HOSP-001-DEPT-PEX-kpi_006-20261028,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,EP-HOSP-001-DEPT-PEX-kpi_006-20261231,HOSP-001,DEPT-PEX,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Patient Experience,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,EP-HOSP-001-DEPT-SURG-kpi_001-20260127,HOSP-001,DEPT-SURG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Surgery,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,EP-HOSP-001-DEPT-SURG-kpi_001-20260131,HOSP-001,DEPT-SURG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Surgery,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,EP-HOSP-001-DEPT-SURG-kpi_001-20260209,HOSP-001,DEPT-SURG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Surgery,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,EP-HOSP-001-DEPT-SURG-kpi_001-20260301,HOSP-001,DEPT-SURG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Surgery,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,EP-HOSP-001-DEPT-SURG-kpi_001-20260305,HOSP-001,DEPT-SURG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Surgery,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,EP-HOSP-001-DEPT-SURG-kpi_001-20260311,HOSP-001,DEPT-SURG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Surgery,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,EP-HOSP-001-DEPT-SURG-kpi_001-20260401,HOSP-001,DEPT-SURG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Surgery,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,EP-HOSP-001-DEPT-SURG-kpi_001-20260411,HOSP-001,DEPT-SURG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Surgery,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,EP-HOSP-001-DEPT-SURG-kpi_001-20260415,HOSP-001,DEPT-SURG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Surgery,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,1.0,Active,Pending Management Review
