version_control_id,governed_object_type,governed_object_id,current_version,previous_version,version_status,effective_timestamp,created_by_role,source_manifest,checksum,immutable_flag,superseded_flag,correction_reason,future_update_rule,governance_note
VER-508F1CEC,Lineage Profile,LNP-1C36160B,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A1D1C503,Lineage Profile,LNP-9C078B2D,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-590B292E,Lineage Profile,LNP-42EE92A1,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E44D03AD,Lineage Profile,LNP-3A91AC2D,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C4CEB323,Lineage Profile,LNP-DC2C9BE7,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F8380DCF,Lineage Profile,LNP-A78C09F8,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5D62F72C,Lineage Profile,LNP-DF938373,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9D9735C1,Lineage Profile,LNP-FCD90713,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-10EE9FDC,Lineage Profile,LNP-6163F216,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-435328EB,Lineage Profile,LNP-8A2E89BC,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AE8D1B6B,Lineage Profile,LNP-54D65750,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B10517C0,Lineage Profile,LNP-43803C76,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0BB92988,Lineage Profile,LNP-1E141D25,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E61FA99E,Lineage Profile,LNP-D1954F96,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1992201A,Lineage Profile,LNP-5245BFFD,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BC65D23B,Lineage Profile,LNP-1A4F5860,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-397F72DE,Lineage Profile,LNP-283344DB,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AB9120AC,Lineage Profile,LNP-3763429D,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-3E58CF1C,Lineage Profile,LNP-6311EEFC,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-31014053,Lineage Profile,LNP-81D23752,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9BA56938,Lineage Profile,LNP-D5CAAF6E,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DFCB7CB5,Lineage Profile,LNP-B2DF96A8,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4BD55A2F,Lineage Profile,LNP-FB6CA8F7,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-48FFA8AD,Lineage Profile,LNP-E53C61D6,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-38C071CB,Lineage Profile,LNP-5E8604D3,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-ACCEE735,Lineage Profile,LNP-796AC637,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-06107DD0,Lineage Profile,LNP-1032EE89,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-37F8A406,Lineage Profile,LNP-477FE89B,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-607ECBD3,Lineage Profile,LNP-28D15D55,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B27D1FC9,Lineage Profile,LNP-AE8E4B06,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C853C7D8,Lineage Profile,LNP-AE39B4B6,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DD339EFE,Lineage Profile,LNP-1F533F63,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5C70544C,Lineage Profile,LNP-76EE436F,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6F69CCFB,Lineage Profile,LNP-5C65C8BD,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-FB73E306,Lineage Profile,LNP-8909C745,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6FC9002B,Lineage Profile,LNP-CFD24337,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D87EB74D,Lineage Profile,LNP-C7448581,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F4779C5D,Lineage Profile,LNP-5085A238,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D0D24195,Lineage Profile,LNP-12FB98D3,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C029240E,Lineage Profile,LNP-BC32B702,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7DEBD703,Lineage Profile,LNP-A03D58C8,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-3308B9EC,Lineage Profile,LNP-2ABE026A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-40755C2A,Lineage Profile,LNP-815C2348,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9FCC9600,Lineage Profile,LNP-BEC75263,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-EE5F8D24,Lineage Profile,LNP-A6920308,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AB81EAB7,Lineage Profile,LNP-D92858BA,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CC5AFC2C,Lineage Profile,LNP-53A7F708,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-821AD052,Lineage Profile,LNP-75E5CB1F,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-84BA4F9F,Lineage Profile,LNP-F183D4F7,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DF00C472,Lineage Profile,LNP-FCE6C5E2,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B603B2E5,Lineage Profile,LNP-5319C048,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6CEEE30A,Lineage Profile,LNP-6E7BB491,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AE42A405,Lineage Profile,LNP-2C8BCA78,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4C3CCF03,Lineage Profile,LNP-0B543E60,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-89288EBD,Lineage Profile,LNP-EC9C8AF7,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BF5F7E2C,Lineage Profile,LNP-F8EAF4AE,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C7D520FC,Lineage Profile,LNP-F62814FC,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-17188B77,Lineage Profile,LNP-94E669C9,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AE116C58,Lineage Profile,LNP-B2CF9236,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-FC4DF916,Lineage Profile,LNP-8DBF91F8,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F6CC4AE9,Lineage Profile,LNP-33053DDD,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B4B10E00,Lineage Profile,LNP-2D245C5A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-24AF566E,Lineage Profile,LNP-B9670E48,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-87BE3054,Lineage Profile,LNP-09E9ABFF,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0FF892C8,Lineage Profile,LNP-7A8E81A8,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A0AEFCB8,Lineage Profile,LNP-D4B2D4CD,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DE8DD684,Lineage Profile,LNP-88B9314B,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-EE9A00B6,Lineage Profile,LNP-BFAD4272,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-06B384AC,Lineage Profile,LNP-56DB23C9,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1F8BBF00,Lineage Profile,LNP-5E681500,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4D308EC0,Lineage Profile,LNP-3F1777BE,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-45291C41,Lineage Profile,LNP-D7C71988,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-32C725CF,Lineage Profile,LNP-100B60EF,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4868D493,Lineage Profile,LNP-37C1CA0E,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-36C5E3F1,Lineage Profile,LNP-BD7D9037,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-08AA1901,Lineage Profile,LNP-9D316762,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-42237DA6,Lineage Profile,LNP-0A1078FD,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B880E158,Lineage Profile,LNP-B2205A9C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7FF11E70,Lineage Profile,LNP-B7D85148,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D413A599,Lineage Profile,LNP-2964646C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-418BAB9D,Lineage Profile,LNP-4A600021,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9C1C1FD5,Lineage Profile,LNP-E4ECD47C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-873CA969,Lineage Profile,LNP-3FA66741,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E87A68D6,Lineage Profile,LNP-B8D3D95D,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-207F1FA4,Lineage Profile,LNP-0E231D3A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1CCE9E92,Lineage Profile,LNP-A45386BF,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0E6616DB,Lineage Profile,LNP-991B3D1D,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-658B78D1,Lineage Profile,LNP-A9779528,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E02ACB50,Lineage Profile,LNP-42D95339,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4BCEBD5B,Lineage Profile,LNP-18B94B29,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0F68E4D6,Lineage Profile,LNP-FDF6C644,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A9EF585E,Lineage Profile,LNP-53369BAE,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-442A6F97,Lineage Profile,LNP-F5ECABA8,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9918EFBC,Lineage Profile,LNP-9A35C813,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2A127CE3,Lineage Profile,LNP-4229B6E3,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A265ED05,Lineage Profile,LNP-28E3849C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-30DFE15D,Lineage Profile,LNP-2A17A5E3,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7D4207AF,Lineage Profile,LNP-37C30AF5,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2118E10E,Lineage Profile,LNP-6C846D8E,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D5FDB7B3,Lineage Profile,LNP-EF35CA32,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8FEF05BC,Lineage Profile,LNP-5724400D,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0E3FFD27,Lineage Profile,LNP-F1B4524F,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0F530ED0,Lineage Profile,LNP-F554CB7C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BE583C72,Lineage Profile,LNP-705155F5,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8F273EDE,Lineage Profile,LNP-3099AFE7,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-EFDAAB92,Lineage Profile,LNP-462E9D5E,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D5C6C616,Lineage Profile,LNP-73279965,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F8352DA3,Lineage Profile,LNP-5EBF66EA,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1EBCC95B,Lineage Profile,LNP-20869FD7,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-252581F7,Lineage Profile,LNP-DC566D12,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-881C093A,Lineage Profile,LNP-DA64F5B1,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-85A39177,Lineage Profile,LNP-B326CE52,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DD283395,Lineage Profile,LNP-A3EBE577,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C41373FB,Lineage Profile,LNP-9E79CEF5,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BBAD8E71,Lineage Profile,LNP-55069B2B,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AA8B6571,Lineage Profile,LNP-65EE270E,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-365C6A0E,Lineage Profile,LNP-B8DC0CF5,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4279880D,Lineage Profile,LNP-1748B221,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-ADA9E26D,Lineage Profile,LNP-0830F4D6,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7237C27D,Lineage Profile,LNP-57868546,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E19D3223,Lineage Profile,LNP-F758B229,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AB0F736F,Lineage Profile,LNP-0B5DF505,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F5F2C21D,Lineage Profile,LNP-DE759EF3,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F114583C,Lineage Profile,LNP-AE6E31B1,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-921E46D8,Lineage Profile,LNP-B5DC0041,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E115C65F,Lineage Profile,LNP-B3C2A3D5,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-FDE88C12,Lineage Profile,LNP-D3B8CA38,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A2DB8C50,Lineage Profile,LNP-54B070D5,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5FFAC51D,Lineage Profile,LNP-A121B2AB,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-37A65E8B,Lineage Profile,LNP-ABE0575D,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-48C2C0C6,Lineage Profile,LNP-2C04928F,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1400F93A,Lineage Profile,LNP-02893E17,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C35B3FF9,Lineage Profile,LNP-D492E17F,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5CAFFFD2,Lineage Profile,LNP-3BC3CBCD,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E262851C,Lineage Profile,LNP-B6C97B32,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-157C0C13,Lineage Profile,LNP-EF3C6B75,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5C4B3B6C,Lineage Profile,LNP-945D1F9E,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-438F6CB5,Lineage Profile,LNP-A9C6A5E9,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AA47C836,Lineage Profile,LNP-7617CBAA,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7EC399F7,Lineage Profile,LNP-1047B1F8,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-69089E11,Lineage Profile,LNP-DABA34E1,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C1C4599D,Lineage Profile,LNP-ED3E8F37,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-058125C1,Lineage Profile,LNP-9901CF29,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DE9DDD9F,Lineage Profile,LNP-77EAECE2,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7A55AE5C,Lineage Profile,LNP-7353FF88,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E9448635,Lineage Profile,LNP-5FFEBC11,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5D00A774,Lineage Profile,LNP-B1A537CF,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-304F418F,Lineage Profile,LNP-FFCCC4D3,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CF8C35E7,Lineage Profile,LNP-3F453BE8,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A2A545BA,Lineage Profile,LNP-34FE658F,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BCFF1088,Lineage Profile,LNP-2EA60AD1,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CC582703,Lineage Profile,LNP-3512348E,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2466A35A,Lineage Profile,LNP-0FEBA60A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5DA43BE1,Lineage Profile,LNP-2DC91517,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-07E433E7,Lineage Profile,LNP-8D2C6FE9,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2DB8FCB9,Lineage Profile,LNP-3751B130,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6195FCA4,Lineage Profile,LNP-E366F119,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-68D87ABC,Lineage Profile,LNP-80FD6BAB,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C11E5D29,Lineage Profile,LNP-D5F43A90,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-76121EED,Lineage Profile,LNP-051959C3,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2C1C0E77,Lineage Profile,LNP-527A11B3,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2C1D577C,Lineage Profile,LNP-9F94A231,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-77C2A4AC,Lineage Profile,LNP-9DCCDE9D,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D0B8AEA0,Lineage Profile,LNP-C73C5924,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F3A775DA,Lineage Profile,LNP-BE1F936B,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-813B81ED,Lineage Profile,LNP-30D46F76,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-85908D2A,Lineage Profile,LNP-337FE129,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-3D23CB72,Lineage Profile,LNP-9076CCE1,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DD605A55,Lineage Profile,LNP-1CACF35D,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-803F0362,Lineage Profile,LNP-FF0768B0,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-3BF42090,Lineage Profile,LNP-B8A5C0AD,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4A86402A,Lineage Profile,LNP-B88F470B,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
