lineage_record_id,decision_package_id,approval_package_id,lineage_reference_count,lineage_complete,lineage_ids,source_phase_list,audit_traceability_status
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261025-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261025,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261025,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261101-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261101,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261101,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261109-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261109,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261109,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261125-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261125,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261125,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261202-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261202,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261211-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261211,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261211,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261215-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261215,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261215,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261219-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261219,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261219,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261224-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261224,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261224,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260215-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260215,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260215,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260403-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260403,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260403,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260411-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260411,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260411,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260509-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260509,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260509,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260515-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260515,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260515,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
