decision_action_routing_id,decision_readiness_id,decision_scorecard_id,decision_package_id,integrated_decision_id,approval_package_id,episode_id,hospital_id,hospital_name,department_id,department_name,reporting_date,dominant_kpi_id,dominant_kpi_name,scenario_family,final_readiness_status,approval_status,causality_status,operational_escalation_status,primary_queue
DAR-ED926096,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,EP-HOSP-001-DEPT-PEX-kpi_001-20260521,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-57A63AEB,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,EP-HOSP-001-DEPT-PEX-kpi_001-20260623,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-8D64AF46,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,EP-HOSP-001-DEPT-PEX-kpi_001-20260710,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-1ABB2275,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,EP-HOSP-001-DEPT-PEX-kpi_001-20260727,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-C895CF39,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,EP-HOSP-001-DEPT-PEX-kpi_001-20260813,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-D388E5F9,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,EP-HOSP-001-DEPT-PEX-kpi_001-20260915,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-B1534D7C,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,EP-HOSP-001-DEPT-PEX-kpi_001-20261024,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-067BBE3A,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,EP-HOSP-001-DEPT-PEX-kpi_001-20261110,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-845120DB,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,EP-HOSP-001-DEPT-PEX-kpi_001-20261229,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-8ADD4F28,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,EP-HOSP-001-DEPT-PEX-kpi_002-20260103,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-C09045AD,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,EP-HOSP-001-DEPT-PEX-kpi_002-20260209,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-41EC1F94,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,EP-HOSP-001-DEPT-PEX-kpi_002-20260221,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Additional Scenario Analysis,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-28A94246,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,EP-HOSP-001-DEPT-PEX-kpi_002-20260302,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-658D5A05,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,EP-HOSP-001-DEPT-PEX-kpi_002-20260328,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-CB813BFF,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,EP-HOSP-001-DEPT-PEX-kpi_002-20260406,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-6671F7E6,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,EP-HOSP-001-DEPT-PEX-kpi_002-20260416,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Lineage Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-0B9717C1,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,EP-HOSP-001-DEPT-PEX-kpi_002-20260424,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-F883E475,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,EP-HOSP-001-DEPT-PEX-kpi_002-20260430,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Benefit Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-2014F10B,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,EP-HOSP-001-DEPT-PEX-kpi_002-20260519,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-82FF9346,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,EP-HOSP-001-DEPT-PEX-kpi_002-20260529,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-72E13BF2,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,EP-HOSP-001-DEPT-PEX-kpi_002-20260603,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Additional Scenario Analysis,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-C6911469,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,EP-HOSP-001-DEPT-PEX-kpi_002-20260613,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-02BE61BA,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,EP-HOSP-001-DEPT-PEX-kpi_002-20260704,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Baseline Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-3BE9BBDF,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,EP-HOSP-001-DEPT-PEX-kpi_002-20260708,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-9157CEC0,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,EP-HOSP-001-DEPT-PEX-kpi_002-20260719,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Financial Input,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-0F5582F7,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,EP-HOSP-001-DEPT-PEX-kpi_002-20260728,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-3BC4781E,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,EP-HOSP-001-DEPT-PEX-kpi_002-20260911,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Budget Data,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-1C309785,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,EP-HOSP-001-DEPT-PEX-kpi_002-20260925,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Not Suitable for Decision Use,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-573F14E9,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,EP-HOSP-001-DEPT-PEX-kpi_002-20261010,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Baseline Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-105F67D6,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,EP-HOSP-001-DEPT-PEX-kpi_002-20261018,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Lineage Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-6C009BE9,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,EP-HOSP-001-DEPT-PEX-kpi_002-20261025,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-16BFCF30,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,EP-HOSP-001-DEPT-PEX-kpi_002-20261104,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-42569235,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,EP-HOSP-001-DEPT-PEX-kpi_002-20261214,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-2F98846C,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,EP-HOSP-001-DEPT-PEX-kpi_006-20260121,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-59C011AE,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,EP-HOSP-001-DEPT-PEX-kpi_006-20260202,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-6D176FA1,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,EP-HOSP-001-DEPT-PEX-kpi_006-20260215,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-6F52AB4D,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,EP-HOSP-001-DEPT-PEX-kpi_006-20260301,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-ABE54BC8,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,EP-HOSP-001-DEPT-PEX-kpi_006-20260306,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-94A8124A,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,EP-HOSP-001-DEPT-PEX-kpi_006-20260314,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-4152488A,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,EP-HOSP-001-DEPT-PEX-kpi_006-20260321,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-E83F332E,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,EP-HOSP-001-DEPT-PEX-kpi_006-20260401,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-ABF7005F,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,EP-HOSP-001-DEPT-PEX-kpi_006-20260417,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-F478CDDD,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,EP-HOSP-001-DEPT-PEX-kpi_006-20260422,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
