decision_package_id,representative_recommendation,immediate_option,near_term_option,preventive_option,validation_status,confirmation_required,provisional_warning,stakeholder_validation_required,causality_warning,evidence_link,management_questions
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,,,,,Valid after Minor Revision,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,,,,,Valid after Minor Revision,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,,,,,Valid after Minor Revision,True,False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,,,,,Valid after Minor Revision,True,False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,,,,,Valid after Minor Revision,True,False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,,,,,Valid after Minor Revision,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,,,,,Valid after Minor Revision,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,,,,,Valid after Minor Revision,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,,,,,Valid after Minor Revision,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,,,,,Valid after Minor Revision,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,,,,,Valid after Minor Revision,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,,,,,Valid after Minor Revision,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,
