retention_record_id,object_type,object_id,record_class,retention_status,retention_period_rule,archival_required,deletion_permitted,legal_hold_flag,sensitive_data_flag,access_classification,governance_note
RET-3F522A26,Audit Event Contract,AEC-D958CBA9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-85BF9474,Audit Event Contract,AEC-F83D34D7,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-17ED8752,Audit Event Contract,AEC-0B53135E,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-ABFD855A,Audit Event Contract,AEC-F0F03E1D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2D3BAA11,Audit Event Contract,AEC-724BF2E1,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F804DE02,Audit Event Contract,AEC-08749FE3,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-8A6EA3D3,Audit Event Contract,AEC-1C79529A,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-35106981,Audit Event Contract,AEC-54E74B16,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F341678C,Audit Event Contract,AEC-47B39657,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-BE3BEE9D,Audit Event Contract,AEC-D9468B56,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D2A1A5BC,Audit Event Contract,AEC-BABF7546,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E5D907AC,Audit Event Contract,AEC-2FCC77B5,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-74CED8A7,Audit Event Contract,AEC-F9D747E8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-80553D4C,Audit Event Contract,AEC-52A6BF43,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-251EC7EF,Audit Event Contract,AEC-D8ABD086,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E25EBCF4,Audit Event Contract,AEC-5DCD3873,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A3D08C1D,Audit Event Contract,AEC-92FDD1E6,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-16314032,Audit Event Contract,AEC-110A00EF,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E57C118E,Audit Event Contract,AEC-F4CEF53C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-1FE966BE,Audit Event Contract,AEC-435FB8BB,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-56DFE659,Audit Event Contract,AEC-E2D98FF9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-95AE54F8,Audit Event Contract,AEC-78BA80F8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-1AA93A70,Audit Event Contract,AEC-9BD9857B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-0BFFFBBA,Audit Event Contract,AEC-D5DFBF32,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-86741E8D,Audit Event Contract,AEC-C1A1F484,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-042DB959,Audit Event Contract,AEC-03F2332F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-464215D1,Audit Event Contract,AEC-A60B974D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-46BA57FE,Audit Event Contract,AEC-0DDE0A3F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-08C90CCB,Audit Event Contract,AEC-643CED13,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-0A2F6BBB,Audit Event Contract,AEC-4DA654CB,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-5588B2A2,Audit Event Contract,AEC-E657CE5C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4E89270E,Audit Event Contract,AEC-F36FDC45,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-8BB3E0AC,Audit Event Contract,AEC-5FF8C64A,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D38F6151,Audit Event Contract,AEC-5DC4EC50,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-18DE3F1D,Audit Event Contract,AEC-E8661838,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2772C67A,Audit Event Contract,AEC-47C2E006,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D7ED9C90,Audit Event Contract,AEC-7D483D16,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F8E57EEC,Audit Event Contract,AEC-7D2168FA,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-0CF58356,Audit Event Contract,AEC-A584B50B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D18A0FAA,Audit Event Contract,AEC-BAED1F98,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-201209DE,Audit Event Contract,AEC-FBE52FD2,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-26F0445E,Audit Event Contract,AEC-F20B5704,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-FF6749AA,Audit Event Contract,AEC-B90549FD,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2F744C80,Audit Event Contract,AEC-C0CD2A99,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-523F0BA2,Audit Event Contract,AEC-039FDF22,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-67C7DAF5,Audit Event Contract,AEC-71A36D7D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A0C2B6AA,Audit Event Contract,AEC-AC11984D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-644302D8,Audit Event Contract,AEC-9A207262,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F9D50E9D,Audit Event Contract,AEC-26E0BC3A,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-22B47B7B,Audit Event Contract,AEC-D4F993D0,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-40515082,Audit Event Contract,AEC-609450E0,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-884F2AB2,Audit Event Contract,AEC-0F3AD4C2,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-38E04058,Audit Event Contract,AEC-DABCB89E,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A14D249D,Audit Event Contract,AEC-F2EA07A4,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F509658F,Audit Event Contract,AEC-188599AF,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-DDF5427E,Audit Event Contract,AEC-BFF91DEF,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-828141B0,Audit Event Contract,AEC-C7029BCE,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-37F768A7,Audit Event Contract,AEC-4FCCFC9D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-45C10246,Audit Event Contract,AEC-1A70D467,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-540923F6,Audit Event Contract,AEC-BD2DD73F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-7C805542,Audit Event Contract,AEC-EF1FD606,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-7BECC6B1,Audit Event Contract,AEC-A6C49DDC,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-3006FBBF,Audit Event Contract,AEC-C6D857C9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2EDC8BE3,Audit Event Contract,AEC-BF363213,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-35FB7EE2,Audit Event Contract,AEC-EDF1606C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-812FE1D9,Audit Event Contract,AEC-64AB9A29,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B4730231,Audit Event Contract,AEC-F9647961,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-FBBF35FE,Audit Event Contract,AEC-D3377E13,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-C853A512,Audit Event Contract,AEC-EA8AB6BB,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F8DD2BAE,Audit Event Contract,AEC-81466CD8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-C0301CEB,Audit Event Contract,AEC-3F3B5A2E,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-7FB13D9C,Audit Event Contract,AEC-F5D3511A,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4DCEBE52,Audit Event Contract,AEC-26752462,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-BF2788DF,Audit Event Contract,AEC-DD6373C3,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-71C09028,Audit Event Contract,AEC-85CDCD69,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-5D751CEA,Audit Event Contract,AEC-93382137,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-C4B7ABE9,Audit Event Contract,AEC-54EA37ED,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-152D32A9,Audit Event Contract,AEC-5E867670,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B1552588,Audit Event Contract,AEC-7F76EEA8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-5103933E,Audit Event Contract,AEC-3CA7F2EB,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-03BB14F4,Audit Event Contract,AEC-5672FA25,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D727A6BD,Audit Event Contract,AEC-2F7B869C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-7E442895,Audit Event Contract,AEC-0599A78D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E11FA66F,Audit Event Contract,AEC-40A127BD,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-6AA482E7,Audit Event Contract,AEC-9AC9DB54,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-3E33433B,Audit Event Contract,AEC-5675BBDD,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-AF0F4C99,Audit Event Contract,AEC-22D7D3E4,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-67F1D392,Audit Event Contract,AEC-FA7FBEC5,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B2C8FC0E,Audit Event Contract,AEC-1A2AFFA7,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-BC18D094,Audit Event Contract,AEC-7B997C0A,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-6259A2B9,Audit Event Contract,AEC-B13C5334,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-BED0F3B7,Audit Event Contract,AEC-D2716ACA,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4A2185B2,Audit Event Contract,AEC-17673761,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-326EBF79,Audit Event Contract,AEC-A199D933,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-142935AD,Audit Event Contract,AEC-4CAD6272,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-70043CD8,Audit Event Contract,AEC-5C317A30,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B7BAE8DA,Audit Event Contract,AEC-F7A0C3E5,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-EF1F4F65,Audit Event Contract,AEC-88A1F3ED,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-1CDFD3B9,Audit Event Contract,AEC-2F02246C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-9F78DD4A,Audit Event Contract,AEC-82FA3292,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-21BEEF65,Audit Event Contract,AEC-55D9A873,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-7A4082CD,Audit Event Contract,AEC-3F1F5570,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4F59A7E0,Audit Event Contract,AEC-6F07538B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A700F488,Audit Event Contract,AEC-227772AB,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-828CB07E,Audit Event Contract,AEC-05C2B111,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-20A266D1,Audit Event Contract,AEC-BD121146,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-22E76E64,Audit Event Contract,AEC-882A7EE1,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-CEACA96B,Audit Event Contract,AEC-087321A5,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F5C58270,Audit Event Contract,AEC-D73DC783,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-432C744B,Audit Event Contract,AEC-D0E26C92,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-98A406A9,Audit Event Contract,AEC-9B8CFDBF,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-341CD456,Audit Event Contract,AEC-00E7B10B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A0094A67,Audit Event Contract,AEC-D6988371,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-7C31E86C,Audit Event Contract,AEC-D6541B26,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-6EE113A0,Audit Event Contract,AEC-B4FD7F0B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-0FDFFC5F,Audit Event Contract,AEC-6B87BE28,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-06CFC494,Audit Event Contract,AEC-DCA7F858,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F9B51327,Audit Event Contract,AEC-9573EC32,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D382C1CA,Audit Event Contract,AEC-2D5A5A51,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F245D69D,Audit Event Contract,AEC-CF15E9B3,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D79199BA,Audit Event Contract,AEC-E2EF4A52,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-BB98461A,Audit Event Contract,AEC-0B51CBD1,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-7CACF849,Audit Event Contract,AEC-F140B278,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F87A6F9F,Audit Event Contract,AEC-E5D4FE3C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-FBAC3BD7,Audit Event Contract,AEC-41726B03,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-AA5A98F4,Audit Event Contract,AEC-76C9718E,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-84DCAE6E,Audit Event Contract,AEC-8ABAEBF8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-73AD2EBC,Audit Event Contract,AEC-CB7D9675,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-35817BBB,Audit Event Contract,AEC-E95740A2,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E846734B,Audit Event Contract,AEC-DB497603,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-71CA9308,Audit Event Contract,AEC-FAED61AB,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B19F0DAE,Audit Event Contract,AEC-753237E1,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-096CA02D,Audit Event Contract,AEC-22365AD6,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-66F30426,Audit Event Contract,AEC-4A14516B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-51EAD489,Audit Event Contract,AEC-2E2B3EAE,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4156CA1B,Audit Event Contract,AEC-0A26AB93,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-6360BB3E,Audit Event Contract,AEC-8AD48D9F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-9B05198E,Audit Event Contract,AEC-8472CB57,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4916F1EA,Audit Event Contract,AEC-C24C2708,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D4D9201F,Audit Event Contract,AEC-18F2A812,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-336C7D2E,Audit Event Contract,AEC-19B7DDD1,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-03550505,Audit Event Contract,AEC-1A0EEDC7,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-672497CE,Audit Event Contract,AEC-BDEFB5BE,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-8C7C214A,Audit Event Contract,AEC-64D73AB3,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4FDCB75C,Audit Event Contract,AEC-1BFC0E94,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D2A8125A,Audit Event Contract,AEC-4ED82DA0,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-943FD644,Audit Event Contract,AEC-06A39560,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E9509089,Audit Event Contract,AEC-2C8DD853,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-C3A99DED,Audit Event Contract,AEC-7A0B068C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-36400E3A,Audit Event Contract,AEC-9AAAC9C9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-88EF7240,Audit Event Contract,AEC-DA8F4408,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-54CAEC8C,Audit Event Contract,AEC-2730FA80,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-6F16F329,Audit Event Contract,AEC-0DA2DE5C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-38A2D9EA,Audit Event Contract,AEC-3A4B5D32,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-3834A718,Audit Event Contract,AEC-AEA01666,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-EC363B96,Audit Event Contract,AEC-34FF16C9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E4D94D02,Audit Event Contract,AEC-78FCAED9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D5E9C58E,Audit Event Contract,AEC-CB95A13D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2A6F816F,Audit Event Contract,AEC-28829AC4,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-0272F5EF,Audit Event Contract,AEC-F630CFC8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4188F579,Audit Event Contract,AEC-CC5FA2F5,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-842EC4EE,Audit Event Contract,AEC-0076130F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-501257DD,Audit Event Contract,AEC-90CD9880,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-3617C479,Audit Event Contract,AEC-9FA58752,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-56D955EE,Audit Event Contract,AEC-F799081E,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-EA534F40,Audit Event Contract,AEC-062C6F9D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-01A88161,Audit Event Contract,AEC-8CE426DA,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-AE4E7A28,Audit Event Contract,AEC-7F52A548,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-04AA51D4,Audit Event Contract,AEC-D7D44FBD,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-C52F0BA6,Audit Event Contract,AEC-E36FB09F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
