section_validation_id,decision_package_id,approval_package_id,mandatory_sections_count,present_sections_count,missing_sections,section_validation_passed
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261025-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261025,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261025,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261101-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261101,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261101,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261109-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261109,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261109,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261125-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261125,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261125,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261202-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261202,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261211-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261211,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261211,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261215-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261215,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261215,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261219-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261219,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261219,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261224-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261224,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261224,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260215-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260215,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260215,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260403-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260403,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260403,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260411-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260411,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260411,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260509-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260509,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260509,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260515-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260515,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260515,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824-SV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
