decision_readiness_id,decision_scorecard_id,decision_package_id,integrated_decision_id,approval_package_id,episode_id,hospital_id,hospital_name,department_id,department_name,reporting_date,dominant_kpi_id,dominant_kpi_name,scenario_family,package_status,final_readiness_status,approval_status,causality_status,classification_source,classification_version,precedence_rank
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,EP-HOSP-001-DEPT-OPC-kpi_006-20260211,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,EP-HOSP-001-DEPT-OPC-kpi_006-20260401,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,EP-HOSP-001-DEPT-OPC-kpi_006-20260415,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,EP-HOSP-001-DEPT-OPC-kpi_006-20260425,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,EP-HOSP-001-DEPT-OPC-kpi_006-20260523,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,EP-HOSP-001-DEPT-OPC-kpi_006-20260601,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,EP-HOSP-001-DEPT-OPC-kpi_006-20260606,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,EP-HOSP-001-DEPT-OPC-kpi_006-20260715,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,EP-HOSP-001-DEPT-OPC-kpi_006-20260719,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,EP-HOSP-001-DEPT-OPC-kpi_006-20260802,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,EP-HOSP-001-DEPT-OPC-kpi_006-20260818,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,EP-HOSP-001-DEPT-OPC-kpi_006-20261020,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,EP-HOSP-001-DEPT-OPC-kpi_006-20261102,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,EP-HOSP-001-DEPT-OPC-kpi_006-20261117,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,EP-HOSP-001-DEPT-OPC-kpi_006-20261204,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,EP-HOSP-001-DEPT-OPC-kpi_006-20261215,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,EP-HOSP-001-DEPT-PEX-kpi_001-20260111,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,EP-HOSP-001-DEPT-PEX-kpi_001-20260115,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,EP-HOSP-001-DEPT-PEX-kpi_001-20260203,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,EP-HOSP-001-DEPT-PEX-kpi_001-20260207,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Financial Input,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,10
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,EP-HOSP-001-DEPT-PEX-kpi_001-20260212,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,EP-HOSP-001-DEPT-PEX-kpi_001-20260326,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Benefit Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,11
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,EP-HOSP-001-DEPT-PEX-kpi_001-20260413,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,EP-HOSP-001-DEPT-PEX-kpi_001-20260421,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,15
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,EP-HOSP-001-DEPT-PEX-kpi_001-20260502,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,EP-HOSP-001-DEPT-PEX-kpi_001-20260510,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Evidence Completion,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,5
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,EP-HOSP-001-DEPT-PEX-kpi_001-20260515,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,EP-HOSP-001-DEPT-PEX-kpi_001-20260521,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,15
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,EP-HOSP-001-DEPT-PEX-kpi_001-20260623,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,EP-HOSP-001-DEPT-PEX-kpi_001-20260710,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,15
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,EP-HOSP-001-DEPT-PEX-kpi_001-20260727,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,EP-HOSP-001-DEPT-PEX-kpi_001-20260813,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,EP-HOSP-001-DEPT-PEX-kpi_001-20260915,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,15
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,EP-HOSP-001-DEPT-PEX-kpi_001-20261024,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,EP-HOSP-001-DEPT-PEX-kpi_001-20261110,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,EP-HOSP-001-DEPT-PEX-kpi_001-20261229,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,EP-HOSP-001-DEPT-PEX-kpi_002-20260103,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,EP-HOSP-001-DEPT-PEX-kpi_002-20260209,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,15
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,EP-HOSP-001-DEPT-PEX-kpi_002-20260221,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Requires Additional Scenario Analysis,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,9
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,EP-HOSP-001-DEPT-PEX-kpi_002-20260302,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,15
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,EP-HOSP-001-DEPT-PEX-kpi_002-20260328,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,EP-HOSP-001-DEPT-PEX-kpi_002-20260406,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,15
