escalation_id,decision_readiness_id,decision_scorecard_id,decision_package_id,operational_escalation_status,readiness_status,risk_tier,urgency,management_attention_required,escalation_basis,governance_note
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,Not Assessable,Requires Financial Input,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,Not Assessable,Requires Benefit Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,Not Assessable,Requires Evidence Completion,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Not Assessable,Requires Additional Scenario Analysis,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Not Assessable,Requires Lineage Completion,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Not Assessable,Requires Benefit Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Not Assessable,Requires Stakeholder Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Not Assessable,Requires Additional Scenario Analysis,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Not Assessable,Requires Baseline Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Not Assessable,Requires Financial Input,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,Not Assessable,Requires Budget Data,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,Not Assessable,Not Suitable for Decision Use,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Not Assessable,Requires Baseline Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,Not Assessable,Requires Lineage Completion,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Not Assessable,Requires Stakeholder Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
