condition_flag_id,decision_package_id,approval_package_id,flag_name,flag_status,flag_severity,flag_reason,required_action,responsible_role,source_reference
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,financial_input_condition,Inactive,Moderate,Derived from missing_financial_input_flag = False,None,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,monitoring_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,assumption_validation_condition,Active,High,Derived from assumption_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,financial_input_condition,Active,Moderate,Derived from missing_financial_input_flag = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 0.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,monitoring_condition,Inactive,Low,Derived from package_readiness = Not Ready,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Not Ready,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,financial_input_condition,Inactive,Moderate,Derived from missing_financial_input_flag = False,None,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,monitoring_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,assumption_validation_condition,Active,High,Derived from assumption_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,financial_input_condition,Active,Moderate,Derived from missing_financial_input_flag = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 0.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,monitoring_condition,Inactive,Low,Derived from package_readiness = Not Ready,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Not Ready,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,financial_input_condition,Inactive,Moderate,Derived from missing_financial_input_flag = False,None,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,monitoring_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,assumption_validation_condition,Active,High,Derived from assumption_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,financial_input_condition,Active,Moderate,Derived from missing_financial_input_flag = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 0.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
