management_review_id,decision_package_id,reviewer_role,reviewer_id,reviewer_name,review_timestamp,review_status,review_outcome,selected_action_id,selected_scenario_id,management_comment,conditions_imposed,evidence_reviewed_flag,financial_reviewed_flag,governance_reviewed_flag,approval_reference,audit_event_id,governance_note
MRV-7F27D0CA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-D8609759,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-980515CE,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-FEB28231,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-02D1F85B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-B8E42D6B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-7D03882F,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-C61A918E,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-F9AADC13,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-019E8C17,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-E3F4410A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-E04C3573,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-3DD5C05F,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-3E1DEC01,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-0E242687,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-7D878DB1,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-0E12BD2D,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-AC177AAD,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-0C4B9B26,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-23E67B51,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-8F6CD004,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-CBBBC8D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-F14C5317,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-6EFC7954,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-21936E9A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-450DBF27,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-894D9BDC,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-603C23DA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-6371D67F,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-956DF838,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-C21383BE,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-663BD9D7,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-F1EB3F56,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-118D9265,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-FDF150D5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-9390101B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-D0687AFE,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-29CCFB6E,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-64546144,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-1E9617F4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-751F051B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-A0736771,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-083A39AF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-664E4564,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-2E1758A5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-CBB1D6E5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-8B2A53C5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-EB7C60DD,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-F03A1282,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-04E3BB17,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-EF380147,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-BF159B67,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-5B6D6653,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-C10685B8,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-CE056D8D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-2EFC2791,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-AD34289B,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-C31A8E9B,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-11BE7CF4,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-4BF02B3C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-6B6551AE,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-B297714B,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-04949B9C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-746E84DE,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-D33B9DE8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-7496E433,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-35CF21A0,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-3EEE3829,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-AB10DF45,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-7725C5DC,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-2B391628,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-0D2FC8A6,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-74EEA7B5,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-D3ACCAB4,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-531EEB6A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-AE283A8A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-2CCF4D90,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-9D0B7B67,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-6DB40CD9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-1A879AC4,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-E3C99155,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-D2B13142,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-E311D305,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-20E24B8D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-E2EA6D56,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-87B5EB1A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-FF7D6410,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-2C9A9896,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-CAE48893,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-B24AC604,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-6D0B203E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-57463C80,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-A29EAC48,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-D65509BF,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-0CE541D4,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-D1DBE836,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-C48477CE,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-258B4A22,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-0933BA27,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-17AF3608,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-73AEE1FA,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-71C615A3,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-07038C8A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-10B31860,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-AA4A8648,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-3EB5BB76,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-ECE83B5F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-19FD5783,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-F8194D60,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-5308C8ED,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-EB1FB163,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-F0908994,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-8690351A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-2FB46501,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-066EE6C8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-29ABD785,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-A3090534,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-CCEE929C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-914A8688,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-6B554E28,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-06FA929D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-72B4EE79,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-FB7A0B68,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-2BA4E7D0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-B8530053,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-3696B430,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-CC200712,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-58337792,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-D3D3EB98,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-DB264451,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-CA91B996,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-C5081A67,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-DB10E0DF,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-893CF286,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-05D8F2EF,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-BC314E9D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-B6B3372A,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-86558EF4,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-8B7FFDA2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-F336FF08,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-AA14953D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-DDD51180,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-8850D6F0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-7A7CFF13,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-1A75A093,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-AA6FC4FA,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-5F432DF6,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-2D5A05B1,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
