patient_experience_daily_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,complaint_record_count,complaint_valid_record_count,complaint_excluded_record_count,complaint_high_severity_count,complaint_medium_severity_count,complaint_low_severity_count,complaint_open_source_count,complaint_resolved_source_count,complaint_channel_distinct_count,complaint_category_distinct_count,complaint_count_available_flag,survey_record_count,survey_response_count_total,survey_valid_score_record_count,survey_invalid_score_record_count,survey_score_sum,survey_score_weighted_sum,survey_score_min,survey_score_max,survey_score_source_scale_count,survey_score_available_flag,survey_response_count_available_flag,complaint_source_present_flag,survey_source_present_flag,patient_experience_data_complete_flag,unresolved_rule_flag,processing_run_id,processed_datetime,transformation_version
PEX-HOSP-001-DEPT-OPC-20260607,HOSP-001,DEPT-OPC,2026-06-07,6,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,3.0,0.0,8.0,8.0,1.4603239550533194,3.407763513299942,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260607,HOSP-001,DEPT-ED,2026-06-07,6,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,4.0,0.0,11.0,11.0,2.253272780633017,3.49467330539148,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260608,HOSP-001,DEPT-SURG,2026-06-08,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.595645169234661,3.595645169234661,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260608,HOSP-001,DEPT-ICU,2026-06-08,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,8.0,8.0,2.441531751030844,3.417489989756465,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260608,HOSP-001,DEPT-PEX,2026-06-08,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.7220681535442015,3.7220681535442015,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260608,HOSP-001,DEPT-ADM,2026-06-08,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.1409017793849445,4.1409017793849445,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260609,HOSP-001,DEPT-PEX,2026-06-09,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,1.0,1.0,1.970805935399203,1.970805935399203,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260609,HOSP-001,DEPT-ADM,2026-06-09,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.8149829179054175,3.8149829179054175,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260609,HOSP-001,DEPT-DIAG,2026-06-09,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,2.0,0.0,6.0,6.0,2.8361914614403148,3.179217149740578,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260610,HOSP-001,DEPT-OPC,2026-06-10,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,7.0,7.0,1.6321370441757816,3.437342890470397,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260610,HOSP-001,DEPT-SURG,2026-06-10,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,8.0,8.0,2.118338983302838,3.4001476041332763,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260610,HOSP-001,DEPT-ICU,2026-06-10,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.304139181341652,3.734029218367201,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260610,HOSP-001,DEPT-ADM,2026-06-10,6,2026,0,0,0,0,0,0,0,0,0,0,False,5.0,5.0,5.0,0.0,16.0,16.0,2.6790247519091723,3.956048595997658,5.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260611,HOSP-001,DEPT-PEX,2026-06-11,6,2026,0,0,0,0,0,0,0,0,0,0,False,5.0,5.0,4.0,0.0,13.0,13.0,2.8459018914363994,3.720953570113067,5.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260611,HOSP-001,DEPT-OPC,2026-06-11,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,2.0,0.0,7.0,7.0,2.8602139116113325,4.218987151446829,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260611,HOSP-001,DEPT-ADM,2026-06-11,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.627735944280599,3.4574763252352554,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260611,HOSP-001,DEPT-MED,2026-06-11,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.8562641147425314,3.8562641147425314,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260612,HOSP-001,DEPT-PEX,2026-06-12,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,9.0,9.0,3.093821675387924,3.528628022078632,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260612,HOSP-001,DEPT-OPC,2026-06-12,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,8.0,8.0,3.665165822683901,4.51763728909898,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260612,HOSP-001,DEPT-ED,2026-06-12,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,2.0,0.0,6.0,6.0,2.813717351230443,4.176323693516038,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260612,HOSP-001,DEPT-SURG,2026-06-12,6,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,4.0,0.0,14.0,14.0,2.946359664166468,4.160798086727996,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260613,HOSP-001,DEPT-SURG,2026-06-13,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.7559575373814083,3.951506408099682,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260613,HOSP-001,DEPT-MED,2026-06-13,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.582706073990385,3.80751952673246,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260613,HOSP-001,DEPT-PEX,2026-06-13,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,2.0,0.0,8.0,8.0,3.798380024648782,4.407075446438457,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260614,HOSP-001,DEPT-SURG,2026-06-14,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.926796998551776,3.8945928394268856,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260614,HOSP-001,DEPT-ICU,2026-06-14,6,2026,0,0,0,0,0,0,0,0,0,0,False,5.0,5.0,4.0,0.0,11.0,11.0,2.2839450048867884,3.280689710470192,5.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260614,HOSP-001,DEPT-MED,2026-06-14,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.759151997270433,3.911986266882677,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260615,HOSP-001,DEPT-DIAG,2026-06-15,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,9.0,9.0,4.707854687811776,4.759850905135775,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260615,HOSP-001,DEPT-MED,2026-06-15,6,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,3.0,0.0,9.0,9.0,2.893823447395302,3.7827342326745272,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260615,HOSP-001,DEPT-ADM,2026-06-15,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.0613126948537683,3.0613126948537683,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260615,HOSP-001,DEPT-ED,2026-06-15,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.4024544807506656,3.4024544807506656,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260615,HOSP-001,DEPT-SURG,2026-06-15,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.959727936375432,3.959727936375432,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260615,HOSP-001,DEPT-OPC,2026-06-15,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,11.0,11.0,3.3732299079724246,4.267798919632008,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260616,HOSP-001,DEPT-ED,2026-06-16,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,4.0,4.0,1.927961790858824,2.9661441371345183,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260616,HOSP-001,DEPT-PEX,2026-06-16,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.6848139154000936,3.6848139154000936,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260616,HOSP-001,DEPT-SURG,2026-06-16,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,2.0,2.0,2.6609563256014472,2.6609563256014472,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260616,HOSP-001,DEPT-ICU,2026-06-16,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.499072443495868,3.499072443495868,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260617,HOSP-001,DEPT-MED,2026-06-17,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.721091412492104,3.721091412492104,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260617,HOSP-001,DEPT-DIAG,2026-06-17,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,2.908574175191224,4.267588048723443,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260618,HOSP-001,DEPT-MED,2026-06-18,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.5032549053191024,3.583093137997236,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260618,HOSP-001,DEPT-SURG,2026-06-18,6,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,3.0,0.0,9.0,9.0,1.9670621053742576,4.522949470126013,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260619,HOSP-001,DEPT-SURG,2026-06-19,6,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,4.0,0.0,12.0,12.0,2.1809964470035803,3.8737354905241146,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260619,HOSP-001,DEPT-MED,2026-06-19,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,7.0,7.0,1.523317180478805,3.560297374462366,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260619,HOSP-001,DEPT-PEX,2026-06-19,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.301290906201087,3.301290906201087,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260619,HOSP-001,DEPT-ED,2026-06-19,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,2.0,2.0,2.3232446019390856,2.3232446019390856,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260621,HOSP-001,DEPT-ADM,2026-06-21,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,1.0,0.0,3.0,3.0,3.1369108777770607,3.1369108777770607,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260622,HOSP-001,DEPT-MED,2026-06-22,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.984099340437631,3.919036472445795,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260622,HOSP-001,DEPT-ED,2026-06-22,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,9.0,9.0,2.656802647790158,4.257365304796596,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260622,HOSP-001,DEPT-ADM,2026-06-22,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.177420415703744,3.177420415703744,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260622,HOSP-001,DEPT-DIAG,2026-06-22,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,8.0,8.0,4.063422705318148,4.1793727807965855,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260623,HOSP-001,DEPT-DIAG,2026-06-23,6,2026,0,0,0,0,0,0,0,0,0,0,False,5.0,5.0,5.0,0.0,16.0,16.0,2.4549594005700417,4.575654361296246,5.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260623,HOSP-001,DEPT-MED,2026-06-23,6,2026,0,0,0,0,0,0,0,0,0,0,False,5.0,5.0,4.0,0.0,14.0,14.0,3.241302525215261,4.137265471853006,5.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260623,HOSP-001,DEPT-ICU,2026-06-23,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,2.0,2.0,2.905275098068038,2.905275098068038,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260623,HOSP-001,DEPT-ADM,2026-06-23,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,4.0,4.0,2.1143831047160693,2.233996031068018,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260624,HOSP-001,DEPT-ICU,2026-06-24,6,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,4.0,0.0,11.0,11.0,2.2929151658642675,3.3427218328684423,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260624,HOSP-001,DEPT-DIAG,2026-06-24,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,1.0,0.0,3.0,3.0,3.1321660930171875,3.1321660930171875,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260625,HOSP-001,DEPT-SURG,2026-06-25,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.99997106341711,3.99997106341711,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260625,HOSP-001,DEPT-ICU,2026-06-25,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.7817076805245455,3.7817076805245455,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260626,HOSP-001,DEPT-ICU,2026-06-26,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.813346756898533,4.813346756898533,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260626,HOSP-001,DEPT-PEX,2026-06-26,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,3.342196795459176,3.3462537813039472,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260627,HOSP-001,DEPT-ADM,2026-06-27,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,False,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260627,HOSP-001,DEPT-DIAG,2026-06-27,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,3.1173252344068896,3.612839637584384,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260627,HOSP-001,DEPT-MED,2026-06-27,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.357542949667988,4.357542949667988,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260628,HOSP-001,DEPT-MED,2026-06-28,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,10.0,10.0,3.339279448532953,3.9049947153434887,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260628,HOSP-001,DEPT-ICU,2026-06-28,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,2.0,2.0,2.663307155580972,2.663307155580972,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260628,HOSP-001,DEPT-ED,2026-06-28,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.453187165296756,3.453187165296756,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260628,HOSP-001,DEPT-OPC,2026-06-28,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.047894396452328,3.047894396452328,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260629,HOSP-001,DEPT-OPC,2026-06-29,6,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,3.0,0.0,8.0,8.0,2.0642280221555778,3.132941435036084,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260629,HOSP-001,DEPT-ADM,2026-06-29,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,8.0,8.0,2.670743402664465,3.2195970644524734,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260629,HOSP-001,DEPT-MED,2026-06-29,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,2.0,2.0,2.8771927092230243,2.8771927092230243,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260629,HOSP-001,DEPT-ED,2026-06-29,6,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.8180036436212057,3.8180036436212057,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260629,HOSP-001,DEPT-SURG,2026-06-29,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,1.0,0.0,2.0,2.0,2.113933702261068,2.113933702261068,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260630,HOSP-001,DEPT-ED,2026-06-30,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,8.0,8.0,2.3680955859658512,3.590093890750848,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260630,HOSP-001,DEPT-ICU,2026-06-30,6,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,5.0,5.0,2.315005744777876,2.9403870865759245,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260630,HOSP-001,DEPT-SURG,2026-06-30,6,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,9.0,9.0,1.910736585170536,3.9576899540110406,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260701,HOSP-001,DEPT-SURG,2026-07-01,7,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,8.0,8.0,2.593080284134853,2.9540396325147302,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260701,HOSP-001,DEPT-OPC,2026-07-01,7,2026,0,0,0,0,0,0,0,0,0,0,False,5.0,5.0,3.0,0.0,10.0,10.0,3.495060661326832,3.727217311172163,5.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260701,HOSP-001,DEPT-ED,2026-07-01,7,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,5.0,5.0,2.6090153877253126,2.803515503003858,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260702,HOSP-001,DEPT-OPC,2026-07-02,7,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,9.0,9.0,2.7192348317925723,3.3592252737679336,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260702,HOSP-001,DEPT-MED,2026-07-02,7,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.070648092446829,3.070648092446829,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
