patient_flow_daily_id,hospital_id,department_id,reporting_date,reporting_month,encounter_count,completed_encounter_count,cancelled_encounter_count,left_before_service_count,official_wait_eligible_encounter_count,total_arrival_to_consultation_minutes,queue_arrivals_count,queue_served_count,queue_waiting_patient_count,queue_average_wait_minutes,licensed_beds,staffed_beds,operational_beds,occupied_beds,unavailable_beds,reserved_beds,beds_above_operational_capacity,overcapacity_flag,planned_service_session_count,cancelled_service_session_count,reduced_service_session_count,extended_service_session_count,processing_run_id,validation_run_id,transformation_version,processed_datetime
PFD-HOSP-001-DEPT-ICU-20261115,HOSP-001,DEPT-ICU,2026-11-15,2026-11,0,0,0,0,0,,,,,,24.0,21.0,19.0,15.0,5.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261116,HOSP-001,DEPT-MED,2026-11-16,2026-11,0,0,0,0,0,,,,,,120.0,119.0,118.0,115.0,2.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261116,HOSP-001,DEPT-SURG,2026-11-16,2026-11,0,0,0,0,0,,,,,,100.0,93.0,92.0,79.0,8.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261116,HOSP-001,DEPT-ICU,2026-11-16,2026-11,0,0,0,0,0,,,,,,24.0,23.0,22.0,20.0,2.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261117,HOSP-001,DEPT-MED,2026-11-17,2026-11,0,0,0,0,0,,,,,,120.0,118.0,115.0,117.0,5.0,1.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261117,HOSP-001,DEPT-SURG,2026-11-17,2026-11,0,0,0,0,0,,,,,,100.0,91.0,86.0,86.0,14.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261117,HOSP-001,DEPT-ICU,2026-11-17,2026-11,0,0,0,0,0,,,,,,24.0,23.0,21.0,19.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261118,HOSP-001,DEPT-MED,2026-11-18,2026-11,0,0,0,0,0,,,,,,120.0,113.0,106.0,95.0,14.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261118,HOSP-001,DEPT-SURG,2026-11-18,2026-11,0,0,0,0,0,,,,,,100.0,94.0,89.0,92.0,11.0,0.0,3.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261118,HOSP-001,DEPT-ICU,2026-11-18,2026-11,0,0,0,0,0,,,,,,24.0,21.0,19.0,18.0,5.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261119,HOSP-001,DEPT-MED,2026-11-19,2026-11,0,0,0,0,0,,,,,,120.0,116.0,108.0,109.0,12.0,4.0,1.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261119,HOSP-001,DEPT-SURG,2026-11-19,2026-11,0,0,0,0,0,,,,,,100.0,95.0,94.0,96.0,6.0,2.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261119,HOSP-001,DEPT-ICU,2026-11-19,2026-11,0,0,0,0,0,,,,,,24.0,22.0,20.0,19.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261120,HOSP-001,DEPT-MED,2026-11-20,2026-11,0,0,0,0,0,,,,,,120.0,111.0,105.0,88.0,15.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261120,HOSP-001,DEPT-SURG,2026-11-20,2026-11,0,0,0,0,0,,,,,,100.0,95.0,90.0,84.0,10.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261120,HOSP-001,DEPT-ICU,2026-11-20,2026-11,0,0,0,0,0,,,,,,24.0,22.0,21.0,21.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261121,HOSP-001,DEPT-MED,2026-11-21,2026-11,0,0,0,0,0,,,,,,120.0,113.0,108.0,111.0,12.0,2.0,3.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261121,HOSP-001,DEPT-SURG,2026-11-21,2026-11,0,0,0,0,0,,,,,,100.0,92.0,90.0,77.0,10.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261121,HOSP-001,DEPT-ICU,2026-11-21,2026-11,0,0,0,0,0,,,,,,24.0,21.0,19.0,19.0,5.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261122,HOSP-001,DEPT-MED,2026-11-22,2026-11,0,0,0,0,0,,,,,,120.0,118.0,108.0,112.0,12.0,2.0,4.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261122,HOSP-001,DEPT-SURG,2026-11-22,2026-11,0,0,0,0,0,,,,,,100.0,92.0,85.0,72.0,15.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261122,HOSP-001,DEPT-ICU,2026-11-22,2026-11,0,0,0,0,0,,,,,,24.0,23.0,22.0,18.0,2.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261123,HOSP-001,DEPT-MED,2026-11-23,2026-11,0,0,0,0,0,,,,,,120.0,109.0,108.0,111.0,12.0,0.0,3.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261123,HOSP-001,DEPT-SURG,2026-11-23,2026-11,0,0,0,0,0,,,,,,100.0,94.0,89.0,74.0,11.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261123,HOSP-001,DEPT-ICU,2026-11-23,2026-11,0,0,0,0,0,,,,,,24.0,23.0,22.0,18.0,2.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261124,HOSP-001,DEPT-MED,2026-11-24,2026-11,0,0,0,0,0,,,,,,120.0,115.0,114.0,105.0,6.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261124,HOSP-001,DEPT-SURG,2026-11-24,2026-11,0,0,0,0,0,,,,,,100.0,94.0,87.0,72.0,13.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261124,HOSP-001,DEPT-ICU,2026-11-24,2026-11,0,0,0,0,0,,,,,,24.0,22.0,21.0,20.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261125,HOSP-001,DEPT-MED,2026-11-25,2026-11,0,0,0,0,0,,,,,,120.0,111.0,109.0,92.0,11.0,4.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261125,HOSP-001,DEPT-SURG,2026-11-25,2026-11,0,0,0,0,0,,,,,,100.0,90.0,89.0,74.0,11.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261125,HOSP-001,DEPT-ICU,2026-11-25,2026-11,0,0,0,0,0,,,,,,24.0,22.0,20.0,17.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261126,HOSP-001,DEPT-MED,2026-11-26,2026-11,0,0,0,0,0,,,,,,120.0,118.0,114.0,113.0,6.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261126,HOSP-001,DEPT-SURG,2026-11-26,2026-11,0,0,0,0,0,,,,,,100.0,99.0,92.0,83.0,8.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261126,HOSP-001,DEPT-ICU,2026-11-26,2026-11,0,0,0,0,0,,,,,,24.0,22.0,21.0,20.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261127,HOSP-001,DEPT-MED,2026-11-27,2026-11,0,0,0,0,0,,,,,,120.0,110.0,101.0,94.0,19.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261127,HOSP-001,DEPT-SURG,2026-11-27,2026-11,0,0,0,0,0,,,,,,100.0,97.0,91.0,91.0,9.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261127,HOSP-001,DEPT-ICU,2026-11-27,2026-11,0,0,0,0,0,,,,,,24.0,22.0,21.0,21.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261128,HOSP-001,DEPT-MED,2026-11-28,2026-11,0,0,0,0,0,,,,,,120.0,109.0,103.0,89.0,17.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261128,HOSP-001,DEPT-SURG,2026-11-28,2026-11,0,0,0,0,0,,,,,,100.0,98.0,93.0,80.0,7.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261128,HOSP-001,DEPT-ICU,2026-11-28,2026-11,0,0,0,0,0,,,,,,24.0,22.0,20.0,20.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261129,HOSP-001,DEPT-MED,2026-11-29,2026-11,0,0,0,0,0,,,,,,120.0,115.0,112.0,103.0,8.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261129,HOSP-001,DEPT-SURG,2026-11-29,2026-11,0,0,0,0,0,,,,,,100.0,97.0,94.0,97.0,6.0,0.0,3.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261129,HOSP-001,DEPT-ICU,2026-11-29,2026-11,0,0,0,0,0,,,,,,24.0,22.0,20.0,19.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261130,HOSP-001,DEPT-MED,2026-11-30,2026-11,0,0,0,0,0,,,,,,120.0,113.0,111.0,99.0,9.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261130,HOSP-001,DEPT-SURG,2026-11-30,2026-11,0,0,0,0,0,,,,,,100.0,94.0,87.0,78.0,13.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261130,HOSP-001,DEPT-ICU,2026-11-30,2026-11,0,0,0,0,0,,,,,,24.0,21.0,20.0,17.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261201,HOSP-001,DEPT-MED,2026-12-01,2026-12,0,0,0,0,0,,,,,,120.0,114.0,113.0,100.0,7.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261201,HOSP-001,DEPT-SURG,2026-12-01,2026-12,0,0,0,0,0,,,,,,100.0,96.0,94.0,97.0,6.0,4.0,3.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261201,HOSP-001,DEPT-ICU,2026-12-01,2026-12,0,0,0,0,0,,,,,,24.0,22.0,21.0,20.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261202,HOSP-001,DEPT-MED,2026-12-02,2026-12,0,0,0,0,0,,,,,,120.0,116.0,114.0,101.0,6.0,5.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261202,HOSP-001,DEPT-SURG,2026-12-02,2026-12,0,0,0,0,0,,,,,,100.0,97.0,93.0,78.0,7.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261202,HOSP-001,DEPT-ICU,2026-12-02,2026-12,0,0,0,0,0,,,,,,24.0,22.0,21.0,17.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261203,HOSP-001,DEPT-MED,2026-12-03,2026-12,0,0,0,0,0,,,,,,120.0,119.0,115.0,105.0,5.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261203,HOSP-001,DEPT-SURG,2026-12-03,2026-12,0,0,0,0,0,,,,,,100.0,91.0,87.0,73.0,13.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261203,HOSP-001,DEPT-ICU,2026-12-03,2026-12,0,0,0,0,0,,,,,,24.0,21.0,19.0,17.0,5.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261204,HOSP-001,DEPT-MED,2026-12-04,2026-12,0,0,0,0,0,,,,,,120.0,114.0,107.0,97.0,13.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261204,HOSP-001,DEPT-SURG,2026-12-04,2026-12,0,0,0,0,0,,,,,,100.0,90.0,89.0,92.0,11.0,0.0,3.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261204,HOSP-001,DEPT-ICU,2026-12-04,2026-12,0,0,0,0,0,,,,,,24.0,22.0,20.0,18.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261205,HOSP-001,DEPT-MED,2026-12-05,2026-12,0,0,0,0,0,,,,,,120.0,112.0,110.0,105.0,10.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261205,HOSP-001,DEPT-SURG,2026-12-05,2026-12,0,0,0,0,0,,,,,,100.0,98.0,97.0,95.0,3.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261205,HOSP-001,DEPT-ICU,2026-12-05,2026-12,0,0,0,0,0,,,,,,24.0,23.0,22.0,22.0,2.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261206,HOSP-001,DEPT-MED,2026-12-06,2026-12,0,0,0,0,0,,,,,,120.0,112.0,103.0,105.0,17.0,3.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261206,HOSP-001,DEPT-SURG,2026-12-06,2026-12,0,0,0,0,0,,,,,,100.0,90.0,85.0,83.0,15.0,4.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261206,HOSP-001,DEPT-ICU,2026-12-06,2026-12,0,0,0,0,0,,,,,,24.0,21.0,19.0,15.0,5.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261207,HOSP-001,DEPT-MED,2026-12-07,2026-12,0,0,0,0,0,,,,,,120.0,119.0,113.0,115.0,7.0,5.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261207,HOSP-001,DEPT-SURG,2026-12-07,2026-12,0,0,0,0,0,,,,,,100.0,98.0,94.0,78.0,6.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261207,HOSP-001,DEPT-ICU,2026-12-07,2026-12,0,0,0,0,0,,,,,,24.0,22.0,20.0,20.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261208,HOSP-001,DEPT-MED,2026-12-08,2026-12,0,0,0,0,0,,,,,,120.0,111.0,106.0,103.0,14.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261208,HOSP-001,DEPT-SURG,2026-12-08,2026-12,0,0,0,0,0,,,,,,100.0,94.0,87.0,74.0,13.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261208,HOSP-001,DEPT-ICU,2026-12-08,2026-12,0,0,0,0,0,,,,,,24.0,21.0,20.0,18.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261209,HOSP-001,DEPT-MED,2026-12-09,2026-12,0,0,0,0,0,,,,,,120.0,109.0,103.0,106.0,17.0,1.0,3.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261209,HOSP-001,DEPT-SURG,2026-12-09,2026-12,0,0,0,0,0,,,,,,100.0,99.0,92.0,84.0,8.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261209,HOSP-001,DEPT-ICU,2026-12-09,2026-12,0,0,0,0,0,,,,,,24.0,21.0,20.0,18.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261210,HOSP-001,DEPT-MED,2026-12-10,2026-12,0,0,0,0,0,,,,,,120.0,109.0,105.0,91.0,15.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261210,HOSP-001,DEPT-SURG,2026-12-10,2026-12,0,0,0,0,0,,,,,,100.0,90.0,84.0,70.0,16.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261210,HOSP-001,DEPT-ICU,2026-12-10,2026-12,0,0,0,0,0,,,,,,24.0,21.0,20.0,18.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261211,HOSP-001,DEPT-MED,2026-12-11,2026-12,0,0,0,0,0,,,,,,120.0,115.0,106.0,101.0,14.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261211,HOSP-001,DEPT-SURG,2026-12-11,2026-12,0,0,0,0,0,,,,,,100.0,94.0,92.0,90.0,8.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261211,HOSP-001,DEPT-ICU,2026-12-11,2026-12,0,0,0,0,0,,,,,,24.0,21.0,20.0,16.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261212,HOSP-001,DEPT-MED,2026-12-12,2026-12,0,0,0,0,0,,,,,,120.0,112.0,108.0,92.0,12.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261212,HOSP-001,DEPT-SURG,2026-12-12,2026-12,0,0,0,0,0,,,,,,100.0,96.0,95.0,94.0,5.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20261212,HOSP-001,DEPT-ICU,2026-12-12,2026-12,0,0,0,0,0,,,,,,24.0,23.0,22.0,20.0,2.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20261213,HOSP-001,DEPT-MED,2026-12-13,2026-12,0,0,0,0,0,,,,,,120.0,118.0,112.0,96.0,8.0,4.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20261213,HOSP-001,DEPT-SURG,2026-12-13,2026-12,0,0,0,0,0,,,,,,100.0,95.0,93.0,81.0,7.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
