survey_id,source_record_id,hospital_id,department_id,encounter_id,source_file,source_row_number,source_checksum,processing_run_id,processed_datetime,transformation_version,survey_date,survey_month,survey_year,survey_date_valid_flag,survey_channel,survey_type,response_count,satisfaction_score_source,satisfaction_score_numeric,satisfaction_scale_min,satisfaction_scale_max,satisfaction_score_valid_flag,satisfaction_score_normalised_flag,survey_response_present_flag,survey_record_valid_flag,survey_aggregation_eligible_flag,survey_score_eligible_flag,survey_response_count_eligible_flag,survey_channel_supported_flag,survey_type_supported_flag,unresolved_rule_flag,exclusion_reason_code,hospital_ref_valid_flag,department_ref_valid_flag
SURV-00004992,SURV-00004992,HOSP-001,DEPT-ADM,,patient_surveys.csv,4992,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-14,12,2026,True,,Outpatient Satisfaction,1.0,4.378960188438338,4.378960188438338,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00004993,SURV-00004993,HOSP-001,DEPT-PEX,,patient_surveys.csv,4993,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-15,12,2026,True,,Outpatient Satisfaction,1.0,2.2137248647992958,2.2137248647992958,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00004994,SURV-00004994,HOSP-001,DEPT-ADM,,patient_surveys.csv,4994,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-15,12,2026,True,,Outpatient Satisfaction,1.0,5.0,5.0,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00004995,SURV-00004995,HOSP-001,DEPT-PEX,,patient_surveys.csv,4995,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-15,12,2026,True,,Outpatient Satisfaction,1.0,4.185788194959343,4.185788194959343,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00004996,SURV-00004996,HOSP-001,DEPT-PEX,,patient_surveys.csv,4996,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-15,12,2026,True,,Outpatient Satisfaction,1.0,2.2439738478606275,2.2439738478606275,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00004997,SURV-00004997,HOSP-001,DEPT-ADM,,patient_surveys.csv,4997,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-15,12,2026,True,,Outpatient Satisfaction,1.0,3.259612911060183,3.259612911060183,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00004998,SURV-00004998,HOSP-001,DEPT-ED,,patient_surveys.csv,4998,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-15,12,2026,True,,Outpatient Satisfaction,1.0,3.500835307213839,3.500835307213839,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00004999,SURV-00004999,HOSP-001,DEPT-DIAG,,patient_surveys.csv,4999,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-15,12,2026,True,,Outpatient Satisfaction,1.0,3.5904876826605547,3.5904876826605547,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005000,SURV-00005000,HOSP-001,DEPT-SURG,,patient_surveys.csv,5000,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-15,12,2026,True,,Outpatient Satisfaction,1.0,3.19839922406913,3.19839922406913,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005001,SURV-00005001,HOSP-001,DEPT-OPC,,patient_surveys.csv,5001,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-15,12,2026,True,,Outpatient Satisfaction,1.0,2.971785757012346,2.971785757012346,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005002,SURV-00005002,HOSP-001,DEPT-MED,,patient_surveys.csv,5002,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-15,12,2026,True,,Outpatient Satisfaction,1.0,3.293120580809937,3.293120580809937,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005003,SURV-00005003,HOSP-001,DEPT-DIAG,,patient_surveys.csv,5003,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-15,12,2026,True,,Outpatient Satisfaction,1.0,3.265287775385412,3.265287775385412,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005004,SURV-00005004,HOSP-001,DEPT-ED,,patient_surveys.csv,5004,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,3.3115421157321103,3.3115421157321103,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005005,SURV-00005005,HOSP-001,DEPT-OPC,,patient_surveys.csv,5005,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,3.252343209195641,3.252343209195641,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005006,SURV-00005006,HOSP-001,DEPT-SURG,,patient_surveys.csv,5006,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,4.519184797558464,4.519184797558464,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005007,SURV-00005007,HOSP-001,DEPT-ED,,patient_surveys.csv,5007,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,4.7157626912670505,4.7157626912670505,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005008,SURV-00005008,HOSP-001,DEPT-OPC,,patient_surveys.csv,5008,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,2.2115448771380044,2.2115448771380044,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005009,SURV-00005009,HOSP-001,DEPT-ICU,,patient_surveys.csv,5009,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,2.521815728292161,2.521815728292161,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005010,SURV-00005010,HOSP-001,DEPT-OPC,,patient_surveys.csv,5010,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,3.063393825425758,3.063393825425758,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005011,SURV-00005011,HOSP-001,DEPT-OPC,,patient_surveys.csv,5011,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,3.4792891187123125,3.4792891187123125,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005012,SURV-00005012,HOSP-001,DEPT-MED,,patient_surveys.csv,5012,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,2.656487418309354,2.656487418309354,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005013,SURV-00005013,HOSP-001,DEPT-OPC,,patient_surveys.csv,5013,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,3.3271553957731483,3.3271553957731483,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005014,SURV-00005014,HOSP-001,DEPT-ADM,,patient_surveys.csv,5014,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,3.789440640722265,3.789440640722265,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005015,SURV-00005015,HOSP-001,DEPT-PEX,,patient_surveys.csv,5015,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,3.0359280114827705,3.0359280114827705,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005016,SURV-00005016,HOSP-001,DEPT-ADM,,patient_surveys.csv,5016,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-16,12,2026,True,,Outpatient Satisfaction,1.0,3.2450611870421597,3.2450611870421597,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005017,SURV-00005017,HOSP-001,DEPT-MED,,patient_surveys.csv,5017,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,3.47864407640464,3.47864407640464,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005018,SURV-00005018,HOSP-001,DEPT-ED,,patient_surveys.csv,5018,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,2.420103047404532,2.420103047404532,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005019,SURV-00005019,HOSP-001,DEPT-MED,,patient_surveys.csv,5019,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,4.528331503747329,4.528331503747329,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005020,SURV-00005020,HOSP-001,DEPT-SURG,,patient_surveys.csv,5020,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,3.4776395671588887,3.4776395671588887,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005021,SURV-00005021,HOSP-001,DEPT-DIAG,,patient_surveys.csv,5021,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,5.0,5.0,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005022,SURV-00005022,HOSP-001,DEPT-PEX,,patient_surveys.csv,5022,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,4.757108978649844,4.757108978649844,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005023,SURV-00005023,HOSP-001,DEPT-PEX,,patient_surveys.csv,5023,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,3.470561037882494,3.470561037882494,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005024,SURV-00005024,HOSP-001,DEPT-ICU,,patient_surveys.csv,5024,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,3.8806881326253873,3.8806881326253873,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005025,SURV-00005025,HOSP-001,DEPT-ED,,patient_surveys.csv,5025,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,3.737223063593975,3.737223063593975,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005026,SURV-00005026,HOSP-001,DEPT-ICU,,patient_surveys.csv,5026,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,3.2776835456098974,3.2776835456098974,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005027,SURV-00005027,HOSP-001,DEPT-OPC,,patient_surveys.csv,5027,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,3.2191155057108114,3.2191155057108114,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005028,SURV-00005028,HOSP-001,DEPT-OPC,,patient_surveys.csv,5028,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-17,12,2026,True,,Outpatient Satisfaction,1.0,,,1.0,5.0,False,False,False,True,True,False,True,False,True,False,,True,True
SURV-00005029,SURV-00005029,HOSP-001,DEPT-PEX,,patient_surveys.csv,5029,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,3.181289216210633,3.181289216210633,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005030,SURV-00005030,HOSP-001,DEPT-SURG,,patient_surveys.csv,5030,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,2.524677503188306,2.524677503188306,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005031,SURV-00005031,HOSP-001,DEPT-ADM,,patient_surveys.csv,5031,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,2.006643751484073,2.006643751484073,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005032,SURV-00005032,HOSP-001,DEPT-SURG,,patient_surveys.csv,5032,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,3.776182100267281,3.776182100267281,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005033,SURV-00005033,HOSP-001,DEPT-MED,,patient_surveys.csv,5033,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,3.3255226360113723,3.3255226360113723,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005034,SURV-00005034,HOSP-001,DEPT-SURG,,patient_surveys.csv,5034,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,3.866516096277777,3.866516096277777,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005035,SURV-00005035,HOSP-001,DEPT-ICU,,patient_surveys.csv,5035,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,5.0,5.0,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005036,SURV-00005036,HOSP-001,DEPT-OPC,,patient_surveys.csv,5036,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,3.053101319558791,3.053101319558791,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005037,SURV-00005037,HOSP-001,DEPT-ADM,,patient_surveys.csv,5037,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,2.813020397016538,2.813020397016538,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005038,SURV-00005038,HOSP-001,DEPT-PEX,,patient_surveys.csv,5038,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,4.249812026307621,4.249812026307621,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005039,SURV-00005039,HOSP-001,DEPT-ICU,,patient_surveys.csv,5039,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,4.612300163044298,4.612300163044298,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005040,SURV-00005040,HOSP-001,DEPT-ICU,,patient_surveys.csv,5040,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,4.336803001197052,4.336803001197052,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005041,SURV-00005041,HOSP-001,DEPT-MED,,patient_surveys.csv,5041,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,3.4205956266144715,3.4205956266144715,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005042,SURV-00005042,HOSP-001,DEPT-MED,,patient_surveys.csv,5042,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,2.790050265685766,2.790050265685766,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005043,SURV-00005043,HOSP-001,DEPT-SURG,,patient_surveys.csv,5043,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,3.012499775669167,3.012499775669167,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005044,SURV-00005044,HOSP-001,DEPT-DIAG,,patient_surveys.csv,5044,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,3.973426108890825,3.973426108890825,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005045,SURV-00005045,HOSP-001,DEPT-MED,,patient_surveys.csv,5045,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-18,12,2026,True,,Outpatient Satisfaction,1.0,3.289572365814728,3.289572365814728,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005046,SURV-00005046,HOSP-001,DEPT-MED,,patient_surveys.csv,5046,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,2.5903163368694395,2.5903163368694395,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005047,SURV-00005047,HOSP-001,DEPT-ED,,patient_surveys.csv,5047,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,,,1.0,5.0,False,False,False,True,True,False,True,False,True,False,,True,True
SURV-00005048,SURV-00005048,HOSP-001,DEPT-ADM,,patient_surveys.csv,5048,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,2.9140952086398304,2.9140952086398304,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005049,SURV-00005049,HOSP-001,DEPT-DIAG,,patient_surveys.csv,5049,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,4.164310811110648,4.164310811110648,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005050,SURV-00005050,HOSP-001,DEPT-ADM,,patient_surveys.csv,5050,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,3.955277808327817,3.955277808327817,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005051,SURV-00005051,HOSP-001,DEPT-OPC,,patient_surveys.csv,5051,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,2.7150522356114943,2.7150522356114943,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005052,SURV-00005052,HOSP-001,DEPT-PEX,,patient_surveys.csv,5052,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,4.199784926096674,4.199784926096674,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005053,SURV-00005053,HOSP-001,DEPT-DIAG,,patient_surveys.csv,5053,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,3.2529949586389035,3.2529949586389035,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005054,SURV-00005054,HOSP-001,DEPT-ICU,,patient_surveys.csv,5054,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,,,1.0,5.0,False,False,False,True,True,False,True,False,True,False,,True,True
SURV-00005055,SURV-00005055,HOSP-001,DEPT-MED,,patient_surveys.csv,5055,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,3.9564127283384978,3.9564127283384978,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005056,SURV-00005056,HOSP-001,DEPT-ED,,patient_surveys.csv,5056,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,2.2757163730078407,2.2757163730078407,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005057,SURV-00005057,HOSP-001,DEPT-ED,,patient_surveys.csv,5057,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,4.861001116688698,4.861001116688698,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005058,SURV-00005058,HOSP-001,DEPT-OPC,,patient_surveys.csv,5058,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,3.1794391316240223,3.1794391316240223,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005059,SURV-00005059,HOSP-001,DEPT-ADM,,patient_surveys.csv,5059,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,5.0,5.0,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005060,SURV-00005060,HOSP-001,DEPT-MED,,patient_surveys.csv,5060,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,3.7082228469646634,3.7082228469646634,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005061,SURV-00005061,HOSP-001,DEPT-SURG,,patient_surveys.csv,5061,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,3.2994486850514537,3.2994486850514537,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005062,SURV-00005062,HOSP-001,DEPT-ADM,,patient_surveys.csv,5062,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-19,12,2026,True,,Outpatient Satisfaction,1.0,2.697618990645088,2.697618990645088,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005063,SURV-00005063,HOSP-001,DEPT-ADM,,patient_surveys.csv,5063,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-20,12,2026,True,,Outpatient Satisfaction,1.0,4.41398129457532,4.41398129457532,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005064,SURV-00005064,HOSP-001,DEPT-OPC,,patient_surveys.csv,5064,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-20,12,2026,True,,Outpatient Satisfaction,1.0,3.7406032886214575,3.7406032886214575,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005065,SURV-00005065,HOSP-001,DEPT-ADM,,patient_surveys.csv,5065,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-20,12,2026,True,,Outpatient Satisfaction,1.0,3.752363142412349,3.752363142412349,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005066,SURV-00005066,HOSP-001,DEPT-ED,,patient_surveys.csv,5066,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-20,12,2026,True,,Outpatient Satisfaction,1.0,4.226066217469529,4.226066217469529,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005067,SURV-00005067,HOSP-001,DEPT-ED,,patient_surveys.csv,5067,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-20,12,2026,True,,Outpatient Satisfaction,1.0,,,1.0,5.0,False,False,False,True,True,False,True,False,True,False,,True,True
SURV-00005068,SURV-00005068,HOSP-001,DEPT-SURG,,patient_surveys.csv,5068,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-20,12,2026,True,,Outpatient Satisfaction,1.0,4.189963979182858,4.189963979182858,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005069,SURV-00005069,HOSP-001,DEPT-DIAG,,patient_surveys.csv,5069,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-20,12,2026,True,,Outpatient Satisfaction,1.0,3.759980110947269,3.759980110947269,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005070,SURV-00005070,HOSP-001,DEPT-SURG,,patient_surveys.csv,5070,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-20,12,2026,True,,Outpatient Satisfaction,1.0,3.5441729297616167,3.5441729297616167,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005071,SURV-00005071,HOSP-001,DEPT-MED,,patient_surveys.csv,5071,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-20,12,2026,True,,Outpatient Satisfaction,1.0,3.2629625566358755,3.2629625566358755,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005072,SURV-00005072,HOSP-001,DEPT-ICU,,patient_surveys.csv,5072,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-20,12,2026,True,,Outpatient Satisfaction,1.0,2.5513210087672094,2.5513210087672094,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00005073,SURV-00005073,HOSP-001,DEPT-ED,,patient_surveys.csv,5073,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-12-20,12,2026,True,,Outpatient Satisfaction,1.0,2.3625268673743576,2.3625268673743576,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
