hospital_id,department_id,reporting_date,reporting_month,reporting_year,planned_staff_count,present_staff_count,unapproved_absence_count,approved_leave_count,reassigned_staff_count,replacement_staff_count,workforce_missing_flag,encounter_record_count,completed_encounter_count,cancelled_encounter_count,lwbs_encounter_count,queue_count_total,occupied_beds,operational_beds,licensed_beds,overcapacity_count,scheduled_session_count,cancelled_session_count,reduced_session_count,extended_session_count,patient_flow_missing_flag,complaint_record_count,complaint_valid_record_count,complaint_high_severity_count,complaint_medium_severity_count,complaint_low_severity_count,complaint_open_source_count,complaint_resolved_source_count,survey_record_count,survey_response_count_total,survey_valid_score_record_count,survey_score_sum,survey_score_weighted_sum,patient_experience_missing_flag,operational_data_complete_flag,partial_domain_record_flag,cross_domain_reference_valid_flag,cross_domain_date_valid_flag,unresolved_rule_flag,operational_daily_id,processing_run_id,processed_datetime,transformation_version
HOSP-001,DEPT-SURG,2026-07-10,7,2026,10.0,8.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,80.0,84.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,12.0,12.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260710,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-11,7,2026,12.0,10.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,93.0,91.0,100.0,2.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260711,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-12,7,2026,11.0,9.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,89.0,93.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260712,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-13,7,2026,8.0,8.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,98.0,95.0,100.0,3.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,5.0,5.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260713,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-14,7,2026,10.0,8.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,97.0,88.0,100.0,9.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260714,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-15,7,2026,9.0,9.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,93.0,90.0,100.0,3.0,3,0,0,0,False,1,1,0,1,0,1,0,4.0,4.0,4.0,14.0,14.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260715,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-16,7,2026,11.0,10.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,100.0,89.0,100.0,11.0,3,0,0,0,False,2,2,0,2,0,1,1,2.0,2.0,2.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260716,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-17,7,2026,11.0,9.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,99.0,89.0,100.0,10.0,3,0,0,0,False,1,1,0,1,0,1,0,3.0,3.0,3.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260717,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-18,7,2026,12.0,11.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,106.0,95.0,100.0,11.0,3,0,0,0,False,2,2,1,1,0,0,2,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260718,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-19,7,2026,13.0,12.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,99.0,92.0,100.0,7.0,3,0,0,0,False,1,1,0,0,1,1,0,3.0,3.0,3.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260719,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-20,7,2026,7.0,7.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,92.0,93.0,100.0,0.0,3,0,0,0,False,2,2,0,1,1,1,1,3.0,3.0,3.0,11.0,11.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260720,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-21,7,2026,9.0,7.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,111.0,98.0,100.0,13.0,3,0,0,0,False,1,1,1,0,0,1,0,3.0,3.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260721,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-22,7,2026,9.0,8.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,98.0,92.0,100.0,6.0,3,0,1,0,False,3,3,2,0,1,1,2,2.0,2.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260722,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-23,7,2026,11.0,9.0,4.0,0.0,0.0,0.0,False,0,0,0,0,,98.0,89.0,100.0,9.0,3,0,0,0,False,1,1,0,1,0,1,0,3.0,3.0,3.0,9.0,9.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260723,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-24,7,2026,10.0,8.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,85.0,89.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260724,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-25,7,2026,10.0,9.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,103.0,90.0,100.0,13.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-SURG-20260725,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-26,7,2026,9.0,7.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,87.0,91.0,100.0,0.0,3,0,0,0,False,1,1,0,0,1,1,0,2.0,2.0,2.0,9.0,9.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260726,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-27,7,2026,11.0,10.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,91.0,87.0,100.0,4.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,2.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260727,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-28,7,2026,7.0,6.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,91.0,94.0,100.0,0.0,3,0,0,0,False,2,2,0,1,1,1,1,3.0,3.0,2.0,5.0,5.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260728,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-29,7,2026,12.0,11.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,86.0,83.0,100.0,3.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260729,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-30,7,2026,9.0,8.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,100.0,86.0,100.0,14.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260730,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-07-31,7,2026,9.0,9.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,92.0,91.0,100.0,1.0,2,1,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,2.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260731,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-01,8,2026,12.0,11.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,91.0,90.0,100.0,1.0,3,0,0,0,False,1,1,0,0,1,1,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260801,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-02,8,2026,11.0,8.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,71.0,84.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,11.0,11.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260802,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-03,8,2026,10.0,10.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,88.0,93.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,2.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260803,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-04,8,2026,15.0,14.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,89.0,94.0,100.0,0.0,3,0,0,0,False,1,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260804,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-05,8,2026,10.0,10.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,80.0,86.0,100.0,0.0,3,0,0,0,False,1,1,0,1,0,1,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260805,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-06,8,2026,12.0,12.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,90.0,90.0,100.0,0.0,3,0,0,0,False,1,1,1,0,0,1,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260806,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-07,8,2026,10.0,10.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,82.0,94.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260807,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-08,8,2026,9.0,8.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,90.0,97.0,100.0,0.0,3,0,0,0,False,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260808,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-09,8,2026,10.0,10.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,86.0,84.0,100.0,2.0,3,0,0,0,False,1,1,0,1,0,1,0,3.0,3.0,3.0,10.0,10.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260809,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-10,8,2026,10.0,10.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,76.0,87.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,4.0,4.0,3.0,9.0,9.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260810,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-11,8,2026,14.0,12.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,82.0,92.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260811,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-12,8,2026,15.0,14.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,77.0,93.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260812,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-13,8,2026,9.0,9.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,73.0,84.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,4.0,4.0,4.0,14.0,14.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260813,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-14,8,2026,11.0,10.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,81.0,89.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260814,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-15,8,2026,11.0,9.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,81.0,82.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,5.0,5.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260815,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-16,8,2026,12.0,11.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,87.0,92.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260816,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-17,8,2026,8.0,8.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,89.0,96.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,11.0,11.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260817,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-18,8,2026,14.0,13.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,81.0,93.0,100.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-SURG-20260818,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-19,8,2026,12.0,12.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,80.0,96.0,100.0,0.0,3,0,0,0,False,1,1,0,0,1,0,1,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260819,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-20,8,2026,11.0,10.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,91.0,90.0,100.0,1.0,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,11.0,11.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260820,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-21,8,2026,11.0,11.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,96.0,93.0,100.0,3.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-SURG-20260821,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-22,8,2026,12.0,9.0,4.0,0.0,0.0,0.0,False,0,0,0,0,,91.0,90.0,100.0,1.0,3,0,0,0,False,1,1,0,0,0,1,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260822,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-23,8,2026,14.0,13.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,88.0,91.0,100.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-SURG-20260823,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-24,8,2026,9.0,8.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,89.0,91.0,100.0,0.0,3,0,0,0,False,1,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260824,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-25,8,2026,14.0,14.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,93.0,93.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260825,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-26,8,2026,7.0,6.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,89.0,91.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260826,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-27,8,2026,9.0,9.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,80.0,86.0,100.0,0.0,3,0,0,0,False,1,1,0,1,0,0,1,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260827,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-28,8,2026,6.0,6.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,76.0,86.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260828,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-29,8,2026,8.0,7.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,91.0,88.0,100.0,3.0,3,0,0,0,False,1,1,0,0,1,1,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260829,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-30,8,2026,10.0,9.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,88.0,95.0,100.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-SURG-20260830,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-08-31,8,2026,12.0,11.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,92.0,90.0,100.0,2.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260831,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-01,9,2026,13.0,11.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,76.0,85.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260901,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-02,9,2026,9.0,9.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,92.0,90.0,100.0,2.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260902,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-03,9,2026,13.0,10.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,90.0,92.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260903,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-04,9,2026,16.0,16.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,88.0,92.0,100.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-SURG-20260904,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-05,9,2026,14.0,12.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,83.0,88.0,100.0,0.0,3,0,0,0,False,1,1,0,0,0,1,0,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260905,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-06,9,2026,12.0,12.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,89.0,93.0,100.0,0.0,3,0,0,0,False,1,1,0,0,1,1,0,1.0,1.0,1.0,2.0,2.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260906,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-07,9,2026,10.0,9.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,78.0,85.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260907,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-08,9,2026,10.0,8.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,85.0,88.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260908,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-09,9,2026,9.0,8.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,72.0,88.0,100.0,0.0,3,0,0,0,False,1,1,1,0,0,0,1,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260909,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-10,9,2026,11.0,10.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,88.0,92.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260910,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-11,9,2026,13.0,13.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,84.0,95.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260911,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-12,9,2026,12.0,11.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,69.0,84.0,100.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-SURG-20260912,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-SURG,2026-09-13,9,2026,13.0,13.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,87.0,90.0,100.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-SURG-20260913,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
