scenario_run_id,approval_package_id,episode_id,scenario_template_id,comparator_id,comparator_type,scenario_family,scenario_mode,scenario_run_timestamp,engine_version,baseline_id,baseline_status,baseline_value,baseline_unit,baseline_reference_date,baseline_data_completeness,assumption_set_id,assumption_profile,assumption_values_json,assumption_validation_status,assumption_warning_count,primary_kpi_id,baseline_primary_kpi_value,scenario_primary_kpi_value,absolute_change,percentage_change,direction_of_change,operational_interpretation,affected_supporting_kpis,supporting_kpi_result_status,contradiction_severity,provisional_warning,causality_status,final_scenario_confidence,governance_warning,scenario_execution_status,management_review_required,source_file_list,source_record_id_list,recommendation_ids,evidence_pack_ids,calculation_rule_id,comparator_config_version,assumption_config_version
SR-BL-46EA8247DF0EED53-,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20250602,EP-HOSP-001-DEPT-OPC-kpi_004-20250602,,-BLOCKED,Baseline,No-Action or Baseline Comparator,No-Action Comparator,2026-07-28T11:14:25.132754+00:00,2C-2C-1.0,BL-46EA8247DF0EED53,Available,55.48675934738411,Minutes,2025-06-15,100.0,,,{},,0,kpi_004,55.48675934738411,,,,Uncertain,,[],,No Contradiction,False,Not Confirmed,Insufficient Evidence,Scenario family 'No-Action or Baseline Comparator' is not supported for quantitative modelling.,Blocked — Unsupported Family,False,['analytical_six_kpi_daily.csv'],"['IKPI-kpi_004-HOSP-001-DEPT-OPC-20250602', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250603', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250604', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250605', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250606', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250607', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250608', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250609', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250610', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250611', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250612', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250613', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250614', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250615']",[],[],,,
SR-BL-4353BDC43D1E45D6-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20250602,EP-HOSP-001-DEPT-OPC-kpi_004-20250602,SCEN-FLOW-001,COMP-BASE-003,Baseline,Patient-Flow and Waiting-Time Adjustment,Baseline,2026-07-28T11:14:45.411850,2C-2C-1.0,BL-4353BDC43D1E45D6,Available,55.48675934738411,Minutes,2025-06-15,100.0,patient-flow-default,,{},All Valid,0,kpi_004,55.48675934738411,55.48675934738411,0.0,0.0,No Change,"Simplified Operational Scenario Estimate: average wait adjusted from 55.5 min to 55.5 min. Demand/capacity ratio changed. This is an analytical approximation, not a guaranteed forecast.",[],,No Contradiction,False,Not Confirmed,Moderate,,Completed,False,['analytical_six_kpi_daily.csv'],"['IKPI-kpi_004-HOSP-001-DEPT-OPC-20250602', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250603', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250604', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250605', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250606', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250607', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250608', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250609', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250610', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250611', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250612', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250613', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250614', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250615']","['REC-CASE-DEPT-OPC-20250602-OPT1', 'REC-CASE-DEPT-OPC-20250602-OPT2', 'REC-CASE-DEPT-OPC-20250602-OPT3', 'REC-CASE-DEPT-OPC-20250603-OPT1', 'REC-CASE-DEPT-OPC-20250603-OPT2', 'REC-CASE-DEPT-OPC-20250603-OPT3', 'REC-CASE-DEPT-OPC-20250604-OPT1', 'REC-CASE-DEPT-OPC-20250604-OPT2', 'REC-CASE-DEPT-OPC-20250604-OPT3', 'REC-CASE-DEPT-OPC-20250605-OPT1', 'REC-CASE-DEPT-OPC-20250605-OPT2', 'REC-CASE-DEPT-OPC-20250605-OPT3', 'REC-CASE-DEPT-OPC-20250607-OPT1', 'REC-CASE-DEPT-OPC-20250607-OPT2', 'REC-CASE-DEPT-OPC-20250607-OPT3', 'REC-CASE-DEPT-OPC-20250608-OPT1', 'REC-CASE-DEPT-OPC-20250608-OPT2', 'REC-CASE-DEPT-OPC-20250608-OPT3', 'REC-CASE-DEPT-OPC-20250609-OPT1', 'REC-CASE-DEPT-OPC-20250609-OPT2', 'REC-CASE-DEPT-OPC-20250609-OPT3', 'REC-CASE-DEPT-OPC-20250610-OPT1', 'REC-CASE-DEPT-OPC-20250610-OPT2', 'REC-CASE-DEPT-OPC-20250610-OPT3', 'REC-CASE-DEPT-OPC-20250611-OPT1', 'REC-CASE-DEPT-OPC-20250611-OPT2', 'REC-CASE-DEPT-OPC-20250611-OPT3', 'REC-CASE-DEPT-OPC-20250612-OPT1', 'REC-CASE-DEPT-OPC-20250612-OPT2', 'REC-CASE-DEPT-OPC-20250612-OPT3', 'REC-CASE-DEPT-OPC-20250613-OPT1', 'REC-CASE-DEPT-OPC-20250613-OPT2', 'REC-CASE-DEPT-OPC-20250613-OPT3', 'REC-CASE-DEPT-OPC-20250614-OPT1', 'REC-CASE-DEPT-OPC-20250614-OPT2', 'REC-CASE-DEPT-OPC-20250614-OPT3', 'REC-CASE-DEPT-OPC-20250615-OPT1', 'REC-CASE-DEPT-OPC-20250615-OPT2', 'REC-CASE-DEPT-OPC-20250615-OPT3']",[],patient-flow-simplified-estimate,2C-2B-1.0,2C-2B-1.0
SR-BL-4353BDC43D1E45D6-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20250602,EP-HOSP-001-DEPT-OPC-kpi_004-20250602,SCEN-FLOW-001,COMP-CONS-003,Conservative,Patient-Flow and Waiting-Time Adjustment,Baseline,2026-07-28T11:14:45.412185,2C-2C-1.0,BL-4353BDC43D1E45D6,Available,55.48675934738411,Minutes,2025-06-15,100.0,patient-flow-default,,"{""arrival_change_pct"": 0.0, ""service_capacity_change_pct"": 10.0, ""throughput_change_pct"": 5.0, ""routing_efficiency_change_pct"": 0.0, ""max_wait_time_reduction_pct"": 50.0}",All Valid,0,kpi_004,55.48675934738411,62.93303441131877,7.446275063934664,13.41991341991342,Increase,"Simplified Operational Scenario Estimate: average wait adjusted from 55.5 min to 62.9 min. Demand/capacity ratio changed. This is an analytical approximation, not a guaranteed forecast.",[],,No Contradiction,False,Not Confirmed,Moderate,,Completed,False,['analytical_six_kpi_daily.csv'],"['IKPI-kpi_004-HOSP-001-DEPT-OPC-20250602', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250603', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250604', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250605', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250606', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250607', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250608', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250609', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250610', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250611', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250612', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250613', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250614', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250615']","['REC-CASE-DEPT-OPC-20250602-OPT1', 'REC-CASE-DEPT-OPC-20250602-OPT2', 'REC-CASE-DEPT-OPC-20250602-OPT3', 'REC-CASE-DEPT-OPC-20250603-OPT1', 'REC-CASE-DEPT-OPC-20250603-OPT2', 'REC-CASE-DEPT-OPC-20250603-OPT3', 'REC-CASE-DEPT-OPC-20250604-OPT1', 'REC-CASE-DEPT-OPC-20250604-OPT2', 'REC-CASE-DEPT-OPC-20250604-OPT3', 'REC-CASE-DEPT-OPC-20250605-OPT1', 'REC-CASE-DEPT-OPC-20250605-OPT2', 'REC-CASE-DEPT-OPC-20250605-OPT3', 'REC-CASE-DEPT-OPC-20250607-OPT1', 'REC-CASE-DEPT-OPC-20250607-OPT2', 'REC-CASE-DEPT-OPC-20250607-OPT3', 'REC-CASE-DEPT-OPC-20250608-OPT1', 'REC-CASE-DEPT-OPC-20250608-OPT2', 'REC-CASE-DEPT-OPC-20250608-OPT3', 'REC-CASE-DEPT-OPC-20250609-OPT1', 'REC-CASE-DEPT-OPC-20250609-OPT2', 'REC-CASE-DEPT-OPC-20250609-OPT3', 'REC-CASE-DEPT-OPC-20250610-OPT1', 'REC-CASE-DEPT-OPC-20250610-OPT2', 'REC-CASE-DEPT-OPC-20250610-OPT3', 'REC-CASE-DEPT-OPC-20250611-OPT1', 'REC-CASE-DEPT-OPC-20250611-OPT2', 'REC-CASE-DEPT-OPC-20250611-OPT3', 'REC-CASE-DEPT-OPC-20250612-OPT1', 'REC-CASE-DEPT-OPC-20250612-OPT2', 'REC-CASE-DEPT-OPC-20250612-OPT3', 'REC-CASE-DEPT-OPC-20250613-OPT1', 'REC-CASE-DEPT-OPC-20250613-OPT2', 'REC-CASE-DEPT-OPC-20250613-OPT3', 'REC-CASE-DEPT-OPC-20250614-OPT1', 'REC-CASE-DEPT-OPC-20250614-OPT2', 'REC-CASE-DEPT-OPC-20250614-OPT3', 'REC-CASE-DEPT-OPC-20250615-OPT1', 'REC-CASE-DEPT-OPC-20250615-OPT2', 'REC-CASE-DEPT-OPC-20250615-OPT3']",[],patient-flow-simplified-estimate,2C-2B-1.0,2C-2B-1.0
SR-BL-4353BDC43D1E45D6-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20250602,EP-HOSP-001-DEPT-OPC-kpi_004-20250602,SCEN-FLOW-001,COMP-EXP-003,Expected,Patient-Flow and Waiting-Time Adjustment,Baseline,2026-07-28T11:14:45.412439,2C-2C-1.0,BL-4353BDC43D1E45D6,Available,55.48675934738411,Minutes,2025-06-15,100.0,patient-flow-default,,"{""arrival_change_pct"": 0.0, ""service_capacity_change_pct"": 10.0, ""throughput_change_pct"": 5.0, ""routing_efficiency_change_pct"": 0.0, ""max_wait_time_reduction_pct"": 50.0}",All Valid,0,kpi_004,55.48675934738411,62.93303441131877,7.446275063934664,13.41991341991342,Increase,"Simplified Operational Scenario Estimate: average wait adjusted from 55.5 min to 62.9 min. Demand/capacity ratio changed. This is an analytical approximation, not a guaranteed forecast.",[],,No Contradiction,False,Not Confirmed,Moderate,,Completed,False,['analytical_six_kpi_daily.csv'],"['IKPI-kpi_004-HOSP-001-DEPT-OPC-20250602', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250603', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250604', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250605', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250606', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250607', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250608', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250609', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250610', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250611', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250612', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250613', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250614', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250615']","['REC-CASE-DEPT-OPC-20250602-OPT1', 'REC-CASE-DEPT-OPC-20250602-OPT2', 'REC-CASE-DEPT-OPC-20250602-OPT3', 'REC-CASE-DEPT-OPC-20250603-OPT1', 'REC-CASE-DEPT-OPC-20250603-OPT2', 'REC-CASE-DEPT-OPC-20250603-OPT3', 'REC-CASE-DEPT-OPC-20250604-OPT1', 'REC-CASE-DEPT-OPC-20250604-OPT2', 'REC-CASE-DEPT-OPC-20250604-OPT3', 'REC-CASE-DEPT-OPC-20250605-OPT1', 'REC-CASE-DEPT-OPC-20250605-OPT2', 'REC-CASE-DEPT-OPC-20250605-OPT3', 'REC-CASE-DEPT-OPC-20250607-OPT1', 'REC-CASE-DEPT-OPC-20250607-OPT2', 'REC-CASE-DEPT-OPC-20250607-OPT3', 'REC-CASE-DEPT-OPC-20250608-OPT1', 'REC-CASE-DEPT-OPC-20250608-OPT2', 'REC-CASE-DEPT-OPC-20250608-OPT3', 'REC-CASE-DEPT-OPC-20250609-OPT1', 'REC-CASE-DEPT-OPC-20250609-OPT2', 'REC-CASE-DEPT-OPC-20250609-OPT3', 'REC-CASE-DEPT-OPC-20250610-OPT1', 'REC-CASE-DEPT-OPC-20250610-OPT2', 'REC-CASE-DEPT-OPC-20250610-OPT3', 'REC-CASE-DEPT-OPC-20250611-OPT1', 'REC-CASE-DEPT-OPC-20250611-OPT2', 'REC-CASE-DEPT-OPC-20250611-OPT3', 'REC-CASE-DEPT-OPC-20250612-OPT1', 'REC-CASE-DEPT-OPC-20250612-OPT2', 'REC-CASE-DEPT-OPC-20250612-OPT3', 'REC-CASE-DEPT-OPC-20250613-OPT1', 'REC-CASE-DEPT-OPC-20250613-OPT2', 'REC-CASE-DEPT-OPC-20250613-OPT3', 'REC-CASE-DEPT-OPC-20250614-OPT1', 'REC-CASE-DEPT-OPC-20250614-OPT2', 'REC-CASE-DEPT-OPC-20250614-OPT3', 'REC-CASE-DEPT-OPC-20250615-OPT1', 'REC-CASE-DEPT-OPC-20250615-OPT2', 'REC-CASE-DEPT-OPC-20250615-OPT3']",[],patient-flow-simplified-estimate,2C-2B-1.0,2C-2B-1.0
SR-BL-4353BDC43D1E45D6-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20250602,EP-HOSP-001-DEPT-OPC-kpi_004-20250602,SCEN-FLOW-001,COMP-HIGH-003,Higher Intensity,Patient-Flow and Waiting-Time Adjustment,Baseline,2026-07-28T11:14:45.412677,2C-2C-1.0,BL-4353BDC43D1E45D6,Available,55.48675934738411,Minutes,2025-06-15,100.0,patient-flow-default,,"{""arrival_change_pct"": 0.0, ""service_capacity_change_pct"": 10.0, ""throughput_change_pct"": 5.0, ""routing_efficiency_change_pct"": 0.0, ""max_wait_time_reduction_pct"": 50.0}",All Valid,0,kpi_004,55.48675934738411,62.93303441131877,7.446275063934664,13.41991341991342,Increase,"Simplified Operational Scenario Estimate: average wait adjusted from 55.5 min to 62.9 min. Demand/capacity ratio changed. This is an analytical approximation, not a guaranteed forecast.",[],,No Contradiction,False,Not Confirmed,Moderate,,Completed,False,['analytical_six_kpi_daily.csv'],"['IKPI-kpi_004-HOSP-001-DEPT-OPC-20250602', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250603', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250604', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250605', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250606', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250607', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250608', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250609', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250610', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250611', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250612', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250613', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250614', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250615']","['REC-CASE-DEPT-OPC-20250602-OPT1', 'REC-CASE-DEPT-OPC-20250602-OPT2', 'REC-CASE-DEPT-OPC-20250602-OPT3', 'REC-CASE-DEPT-OPC-20250603-OPT1', 'REC-CASE-DEPT-OPC-20250603-OPT2', 'REC-CASE-DEPT-OPC-20250603-OPT3', 'REC-CASE-DEPT-OPC-20250604-OPT1', 'REC-CASE-DEPT-OPC-20250604-OPT2', 'REC-CASE-DEPT-OPC-20250604-OPT3', 'REC-CASE-DEPT-OPC-20250605-OPT1', 'REC-CASE-DEPT-OPC-20250605-OPT2', 'REC-CASE-DEPT-OPC-20250605-OPT3', 'REC-CASE-DEPT-OPC-20250607-OPT1', 'REC-CASE-DEPT-OPC-20250607-OPT2', 'REC-CASE-DEPT-OPC-20250607-OPT3', 'REC-CASE-DEPT-OPC-20250608-OPT1', 'REC-CASE-DEPT-OPC-20250608-OPT2', 'REC-CASE-DEPT-OPC-20250608-OPT3', 'REC-CASE-DEPT-OPC-20250609-OPT1', 'REC-CASE-DEPT-OPC-20250609-OPT2', 'REC-CASE-DEPT-OPC-20250609-OPT3', 'REC-CASE-DEPT-OPC-20250610-OPT1', 'REC-CASE-DEPT-OPC-20250610-OPT2', 'REC-CASE-DEPT-OPC-20250610-OPT3', 'REC-CASE-DEPT-OPC-20250611-OPT1', 'REC-CASE-DEPT-OPC-20250611-OPT2', 'REC-CASE-DEPT-OPC-20250611-OPT3', 'REC-CASE-DEPT-OPC-20250612-OPT1', 'REC-CASE-DEPT-OPC-20250612-OPT2', 'REC-CASE-DEPT-OPC-20250612-OPT3', 'REC-CASE-DEPT-OPC-20250613-OPT1', 'REC-CASE-DEPT-OPC-20250613-OPT2', 'REC-CASE-DEPT-OPC-20250613-OPT3', 'REC-CASE-DEPT-OPC-20250614-OPT1', 'REC-CASE-DEPT-OPC-20250614-OPT2', 'REC-CASE-DEPT-OPC-20250614-OPT3', 'REC-CASE-DEPT-OPC-20250615-OPT1', 'REC-CASE-DEPT-OPC-20250615-OPT2', 'REC-CASE-DEPT-OPC-20250615-OPT3']",[],patient-flow-simplified-estimate,2C-2B-1.0,2C-2B-1.0
SR-BL-B1823367B29C2BAC-,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20250602,EP-HOSP-001-DEPT-OPC-kpi_004-20250602,,-BLOCKED,Baseline,Monitoring-Only or Validation Scenario,Monitoring Only,2026-07-28T11:14:25.132754+00:00,2C-2C-1.0,BL-B1823367B29C2BAC,Available,55.48675934738411,Minutes,2025-06-15,100.0,,,{},,0,kpi_004,55.48675934738411,,,,Uncertain,,[],,No Contradiction,False,Not Confirmed,Insufficient Evidence,Scenario family 'Monitoring-Only or Validation Scenario' is not supported for quantitative modelling.,Blocked — Unsupported Family,False,['analytical_six_kpi_daily.csv'],"['IKPI-kpi_004-HOSP-001-DEPT-OPC-20250602', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250603', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250604', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250605', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250606', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250607', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250608', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250609', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250610', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250611', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250612', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250613', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250614', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250615']",[],[],,,
SR-BL-549A25A06505BFCA-,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20250619,EP-HOSP-001-DEPT-OPC-kpi_004-20250619,,-BLOCKED,Baseline,No-Action or Baseline Comparator,No-Action Comparator,2026-07-28T11:14:25.132754+00:00,2C-2C-1.0,BL-549A25A06505BFCA,Available,55.94509604106967,Minutes,2025-06-23,100.0,,,{},,0,kpi_004,55.94509604106967,,,,Uncertain,,[],,No Contradiction,False,Not Confirmed,Insufficient Evidence,Scenario family 'No-Action or Baseline Comparator' is not supported for quantitative modelling.,Blocked — Unsupported Family,False,['analytical_six_kpi_daily.csv'],"['IKPI-kpi_004-HOSP-001-DEPT-OPC-20250619', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250620', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250621', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250622', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250623']",[],[],,,
SR-BL-D047A91EA624E09F-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20250619,EP-HOSP-001-DEPT-OPC-kpi_004-20250619,SCEN-FLOW-001,COMP-BASE-003,Baseline,Patient-Flow and Waiting-Time Adjustment,Baseline,2026-07-28T11:14:45.418269,2C-2C-1.0,BL-D047A91EA624E09F,Available,55.94509604106967,Minutes,2025-06-23,100.0,patient-flow-default,,{},All Valid,0,kpi_004,55.94509604106967,55.94509604106967,0.0,0.0,No Change,"Simplified Operational Scenario Estimate: average wait adjusted from 55.9 min to 55.9 min. Demand/capacity ratio changed. This is an analytical approximation, not a guaranteed forecast.",[],,No Contradiction,False,Not Confirmed,Moderate,,Completed,False,['analytical_six_kpi_daily.csv'],"['IKPI-kpi_004-HOSP-001-DEPT-OPC-20250619', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250620', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250621', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250622', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250623']","['REC-CASE-DEPT-OPC-20250619-OPT1', 'REC-CASE-DEPT-OPC-20250619-OPT2', 'REC-CASE-DEPT-OPC-20250619-OPT3', 'REC-CASE-DEPT-OPC-20250620-OPT1', 'REC-CASE-DEPT-OPC-20250620-OPT2', 'REC-CASE-DEPT-OPC-20250620-OPT3', 'REC-CASE-DEPT-OPC-20250621-OPT1', 'REC-CASE-DEPT-OPC-20250621-OPT2', 'REC-CASE-DEPT-OPC-20250621-OPT3', 'REC-CASE-DEPT-OPC-20250623-OPT1', 'REC-CASE-DEPT-OPC-20250623-OPT2', 'REC-CASE-DEPT-OPC-20250623-OPT3']",[],patient-flow-simplified-estimate,2C-2B-1.0,2C-2B-1.0
SR-BL-D047A91EA624E09F-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20250619,EP-HOSP-001-DEPT-OPC-kpi_004-20250619,SCEN-FLOW-001,COMP-CONS-003,Conservative,Patient-Flow and Waiting-Time Adjustment,Baseline,2026-07-28T11:14:45.418440,2C-2C-1.0,BL-D047A91EA624E09F,Available,55.94509604106967,Minutes,2025-06-23,100.0,patient-flow-default,,"{""arrival_change_pct"": 0.0, ""service_capacity_change_pct"": 10.0, ""throughput_change_pct"": 5.0, ""routing_efficiency_change_pct"": 0.0, ""max_wait_time_reduction_pct"": 50.0}",All Valid,0,kpi_004,55.94509604106967,63.452879492468625,7.507783451398957,13.419913419913415,Increase,"Simplified Operational Scenario Estimate: average wait adjusted from 55.9 min to 63.5 min. Demand/capacity ratio changed. This is an analytical approximation, not a guaranteed forecast.",[],,No Contradiction,False,Not Confirmed,Moderate,,Completed,False,['analytical_six_kpi_daily.csv'],"['IKPI-kpi_004-HOSP-001-DEPT-OPC-20250619', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250620', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250621', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250622', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250623']","['REC-CASE-DEPT-OPC-20250619-OPT1', 'REC-CASE-DEPT-OPC-20250619-OPT2', 'REC-CASE-DEPT-OPC-20250619-OPT3', 'REC-CASE-DEPT-OPC-20250620-OPT1', 'REC-CASE-DEPT-OPC-20250620-OPT2', 'REC-CASE-DEPT-OPC-20250620-OPT3', 'REC-CASE-DEPT-OPC-20250621-OPT1', 'REC-CASE-DEPT-OPC-20250621-OPT2', 'REC-CASE-DEPT-OPC-20250621-OPT3', 'REC-CASE-DEPT-OPC-20250623-OPT1', 'REC-CASE-DEPT-OPC-20250623-OPT2', 'REC-CASE-DEPT-OPC-20250623-OPT3']",[],patient-flow-simplified-estimate,2C-2B-1.0,2C-2B-1.0
SR-BL-D047A91EA624E09F-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20250619,EP-HOSP-001-DEPT-OPC-kpi_004-20250619,SCEN-FLOW-001,COMP-EXP-003,Expected,Patient-Flow and Waiting-Time Adjustment,Baseline,2026-07-28T11:14:45.418573,2C-2C-1.0,BL-D047A91EA624E09F,Available,55.94509604106967,Minutes,2025-06-23,100.0,patient-flow-default,,"{""arrival_change_pct"": 0.0, ""service_capacity_change_pct"": 10.0, ""throughput_change_pct"": 5.0, ""routing_efficiency_change_pct"": 0.0, ""max_wait_time_reduction_pct"": 50.0}",All Valid,0,kpi_004,55.94509604106967,63.452879492468625,7.507783451398957,13.419913419913415,Increase,"Simplified Operational Scenario Estimate: average wait adjusted from 55.9 min to 63.5 min. Demand/capacity ratio changed. This is an analytical approximation, not a guaranteed forecast.",[],,No Contradiction,False,Not Confirmed,Moderate,,Completed,False,['analytical_six_kpi_daily.csv'],"['IKPI-kpi_004-HOSP-001-DEPT-OPC-20250619', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250620', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250621', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250622', 'IKPI-kpi_004-HOSP-001-DEPT-OPC-20250623']","['REC-CASE-DEPT-OPC-20250619-OPT1', 'REC-CASE-DEPT-OPC-20250619-OPT2', 'REC-CASE-DEPT-OPC-20250619-OPT3', 'REC-CASE-DEPT-OPC-20250620-OPT1', 'REC-CASE-DEPT-OPC-20250620-OPT2', 'REC-CASE-DEPT-OPC-20250620-OPT3', 'REC-CASE-DEPT-OPC-20250621-OPT1', 'REC-CASE-DEPT-OPC-20250621-OPT2', 'REC-CASE-DEPT-OPC-20250621-OPT3', 'REC-CASE-DEPT-OPC-20250623-OPT1', 'REC-CASE-DEPT-OPC-20250623-OPT2', 'REC-CASE-DEPT-OPC-20250623-OPT3']",[],patient-flow-simplified-estimate,2C-2B-1.0,2C-2B-1.0
