lineage_id,processing_run_id,output_dataset,output_record_id,source_dataset,source_record_id,source_file,source_row_number,transformation_name,transformation_version,lineage_datetime
LIN-9A2A7217108F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260724,processed_patient_surveys,SURV-00002960,patient_surveys.csv,2960,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.687733
LIN-DEC8140E4C06,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260724,processed_patient_surveys,SURV-00002963,patient_surveys.csv,2963,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.687773
LIN-BB98712A74FE,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260725,processed_patient_surveys,SURV-00002970,patient_surveys.csv,2970,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.693772
LIN-21D4E7B01746,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260725,processed_patient_surveys,SURV-00002971,patient_surveys.csv,2971,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.693816
LIN-3FEE51A1692B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260725,processed_patient_surveys,SURV-00002976,patient_surveys.csv,2976,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.693844
LIN-0B81F2B7C709,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260725,processed_patient_surveys,SURV-00002978,patient_surveys.csv,2978,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.693870
LIN-1B1BA581DB04,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260725,processed_patient_surveys,SURV-00002973,patient_surveys.csv,2973,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.698590
LIN-7677F521E1C2,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260725,processed_patient_surveys,SURV-00002979,patient_surveys.csv,2979,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.698626
LIN-EFF76A77074D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260726,processed_patient_surveys,SURV-00002981,patient_surveys.csv,2981,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.703167
LIN-1D9D03E4DB23,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260726,processed_patient_surveys,SURV-00002982,patient_surveys.csv,2982,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.703205
LIN-4B10E3D0F370,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260726,processed_patient_surveys,SURV-00002987,patient_surveys.csv,2987,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.703230
LIN-18733B046F9A,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260726,processed_patient_surveys,SURV-00002984,patient_surveys.csv,2984,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.710271
LIN-8EA2BF16F172,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260726,processed_patient_surveys,SURV-00002990,patient_surveys.csv,2990,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.710311
LIN-07612917F5F9,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260726,processed_patient_surveys,SURV-00002985,patient_surveys.csv,2985,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.715021
LIN-83E918F27A6A,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260726,processed_patient_surveys,SURV-00002986,patient_surveys.csv,2986,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.715059
LIN-D2FC081A46FC,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260727,processed_patient_surveys,SURV-00003002,patient_surveys.csv,3002,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.719662
LIN-A9C131ACF2FD,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260727,processed_patient_surveys,SURV-00003004,patient_surveys.csv,3004,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.726048
LIN-E8D4A2A71219,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260728,processed_patient_surveys,SURV-00003016,patient_surveys.csv,3016,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.730946
LIN-FC2E2819806A,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260729,processed_patient_surveys,SURV-00003019,patient_surveys.csv,3019,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.735531
LIN-6624478594C6,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260729,processed_patient_surveys,SURV-00003022,patient_surveys.csv,3022,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.735569
LIN-554BB0B3A6BA,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260729,processed_patient_surveys,SURV-00003024,patient_surveys.csv,3024,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.735593
LIN-916A9CAA9907,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260729,processed_patient_surveys,SURV-00003026,patient_surveys.csv,3026,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.741319
LIN-3888CAAFB66A,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260729,processed_patient_surveys,SURV-00003028,patient_surveys.csv,3028,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.741358
LIN-447095134D05,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260730,processed_patient_surveys,SURV-00003037,patient_surveys.csv,3037,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.745984
LIN-A4F957C668DE,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260730,processed_patient_surveys,SURV-00003041,patient_surveys.csv,3041,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.746020
LIN-4C95959489B2,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260730,processed_patient_surveys,SURV-00003039,patient_surveys.csv,3039,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.750607
LIN-EDCBFA62B31D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260730,processed_patient_surveys,SURV-00003040,patient_surveys.csv,3040,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.750643
LIN-9555D03DDA47,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260730,processed_patient_surveys,SURV-00003044,patient_surveys.csv,3044,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.755579
LIN-11066951C050,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260731,processed_patient_surveys,SURV-00003050,patient_surveys.csv,3050,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.760905
LIN-79C5C6945BA8,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260731,processed_patient_surveys,SURV-00003051,patient_surveys.csv,3051,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.765377
LIN-145B6B383FE1,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260731,processed_patient_surveys,SURV-00003053,patient_surveys.csv,3053,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.765413
LIN-F0E542C01640,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260731,processed_patient_surveys,SURV-00003060,patient_surveys.csv,3060,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.765437
LIN-B1D7CE2BBCAF,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260731,processed_patient_surveys,SURV-00003059,patient_surveys.csv,3059,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.769873
LIN-3BD0D9EC95ED,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260801,processed_patient_surveys,SURV-00003061,patient_surveys.csv,3061,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.776020
LIN-F4C28EE4E20F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260801,processed_patient_surveys,SURV-00003070,patient_surveys.csv,3070,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.776060
LIN-68B1B5D907A1,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260801,processed_patient_surveys,SURV-00003077,patient_surveys.csv,3077,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.776085
LIN-314C608A9299,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260801,processed_patient_surveys,SURV-00003062,patient_surveys.csv,3062,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.780616
LIN-B161298329C9,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260801,processed_patient_surveys,SURV-00003067,patient_surveys.csv,3067,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.780652
LIN-1B2CC1B141AF,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260801,processed_patient_surveys,SURV-00003071,patient_surveys.csv,3071,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.780677
LIN-E71D716FAB1A,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260801,processed_patient_surveys,SURV-00003073,patient_surveys.csv,3073,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.780700
LIN-B727AABE7423,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260801,processed_patient_surveys,SURV-00003074,patient_surveys.csv,3074,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.780721
LIN-B8EB383B5520,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260801,processed_patient_surveys,SURV-00003063,patient_surveys.csv,3063,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.785043
LIN-C06B905C9613,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260801,processed_patient_surveys,SURV-00003065,patient_surveys.csv,3065,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.790477
LIN-5465021C4510,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260801,processed_patient_surveys,SURV-00003068,patient_surveys.csv,3068,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.790522
LIN-FF5ACC18019E,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260801,processed_patient_surveys,SURV-00003069,patient_surveys.csv,3069,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.790550
LIN-9ED08F1DEDE9,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260801,processed_patient_surveys,SURV-00003072,patient_surveys.csv,3072,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.790575
LIN-0F5F4557277C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260801,processed_patient_surveys,SURV-00003075,patient_surveys.csv,3075,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.795512
LIN-CD1573BAF504,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260801,processed_patient_surveys,SURV-00003076,patient_surveys.csv,3076,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.795553
LIN-DE74C36EC208,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260802,processed_patient_surveys,SURV-00003078,patient_surveys.csv,3078,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.800063
LIN-31CB27620F46,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260802,processed_patient_surveys,SURV-00003081,patient_surveys.csv,3081,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.800098
LIN-1D306B346445,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260802,processed_patient_surveys,SURV-00003079,patient_surveys.csv,3079,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.806003
LIN-406CB64F9A84,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260802,processed_patient_surveys,SURV-00003084,patient_surveys.csv,3084,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.806076
LIN-5BD4251AC959,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260802,processed_patient_surveys,SURV-00003085,patient_surveys.csv,3085,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.806108
LIN-8A905F1A38E2,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260802,processed_patient_surveys,SURV-00003095,patient_surveys.csv,3095,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.806137
LIN-5E661AB0E80E,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260802,processed_patient_surveys,SURV-00003080,patient_surveys.csv,3080,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.811468
LIN-982AC68B340F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260802,processed_patient_surveys,SURV-00003083,patient_surveys.csv,3083,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.811507
LIN-C320E4C3A473,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260802,processed_patient_surveys,SURV-00003082,patient_surveys.csv,3082,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.816006
LIN-A0F1D4FCE557,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260802,processed_patient_surveys,SURV-00003087,patient_surveys.csv,3087,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.816043
LIN-25FEADE74605,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260802,processed_patient_surveys,SURV-00003091,patient_surveys.csv,3091,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.816068
LIN-B04B8CF0FE97,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260802,processed_patient_surveys,SURV-00003086,patient_surveys.csv,3086,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.820674
LIN-A7E5510656D1,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260802,processed_patient_surveys,SURV-00003089,patient_surveys.csv,3089,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.820714
LIN-6BD38A088112,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260802,processed_patient_surveys,SURV-00003092,patient_surveys.csv,3092,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.820738
LIN-83F2B8CA6000,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260802,processed_patient_surveys,SURV-00003096,patient_surveys.csv,3096,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.820762
LIN-92A7ED74FDD7,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260802,processed_patient_surveys,SURV-00003094,patient_surveys.csv,3094,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.827642
LIN-BFA828CAC0F4,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260803,processed_patient_surveys,SURV-00003097,patient_surveys.csv,3097,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.832207
LIN-970C30C8D10C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260803,processed_patient_surveys,SURV-00003106,patient_surveys.csv,3106,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.832246
LIN-225DF8A4F843,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260803,processed_patient_surveys,SURV-00003108,patient_surveys.csv,3108,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.832272
LIN-6AC264162915,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260803,processed_patient_surveys,SURV-00003098,patient_surveys.csv,3098,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.836647
LIN-097349155CE4,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260803,processed_patient_surveys,SURV-00003100,patient_surveys.csv,3100,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.843588
LIN-78EE9D76E29C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260803,processed_patient_surveys,SURV-00003102,patient_surveys.csv,3102,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.843630
LIN-BB76D3D481EF,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260803,processed_patient_surveys,SURV-00003105,patient_surveys.csv,3105,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.843656
LIN-F0CC9B8E8F42,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260803,processed_patient_surveys,SURV-00003101,patient_surveys.csv,3101,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.848503
LIN-47DA0CCDDF6C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260803,processed_patient_surveys,SURV-00003103,patient_surveys.csv,3103,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.852986
LIN-7EA9662F2999,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260803,processed_patient_surveys,SURV-00003109,patient_surveys.csv,3109,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.853022
LIN-ACB3ABE9368B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260804,processed_patient_surveys,SURV-00003110,patient_surveys.csv,3110,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.858411
LIN-71634E133519,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260804,processed_patient_surveys,SURV-00003118,patient_surveys.csv,3118,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.858453
LIN-1DCCF968FA63,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260804,processed_patient_surveys,SURV-00003112,patient_surveys.csv,3112,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.863315
LIN-4AB7812E8C3F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260804,processed_patient_surveys,SURV-00003114,patient_surveys.csv,3114,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.867780
LIN-FE1C8BE85A6E,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260804,processed_patient_surveys,SURV-00003115,patient_surveys.csv,3115,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.872964
LIN-F7092C09951B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260805,processed_patient_surveys,SURV-00003121,patient_surveys.csv,3121,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.878077
LIN-DFEEC7D68945,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260805,processed_patient_surveys,SURV-00003123,patient_surveys.csv,3123,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.878118
LIN-611B3D60F7CA,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260805,processed_patient_surveys,SURV-00003127,patient_surveys.csv,3127,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.878143
LIN-6D0818FE42CD,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260805,processed_patient_surveys,SURV-00003131,patient_surveys.csv,3131,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.878165
LIN-7976AFD5082B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260805,processed_patient_surveys,SURV-00003124,patient_surveys.csv,3124,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.882782
LIN-1EAA4D269463,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260805,processed_patient_surveys,SURV-00003125,patient_surveys.csv,3125,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.887588
LIN-CB6C26E7B7B2,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260805,processed_patient_surveys,SURV-00003129,patient_surveys.csv,3129,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.887625
LIN-60D8F434F433,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260805,processed_patient_surveys,SURV-00003128,patient_surveys.csv,3128,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.893462
LIN-C5BD1F78E907,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260805,processed_patient_surveys,SURV-00003130,patient_surveys.csv,3130,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.893500
LIN-105798321C24,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260806,processed_patient_surveys,SURV-00003134,patient_surveys.csv,3134,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.898007
LIN-4E73EF0C8C30,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260806,processed_patient_surveys,SURV-00003135,patient_surveys.csv,3135,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.898047
LIN-5392AD4FE393,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260806,processed_patient_surveys,SURV-00003137,patient_surveys.csv,3137,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.898072
LIN-3CD692DA4ECA,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260806,processed_patient_surveys,SURV-00003141,patient_surveys.csv,3141,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.898094
LIN-3F0EABA6A72F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260806,processed_patient_surveys,SURV-00003136,patient_surveys.csv,3136,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.902445
LIN-7FFB49EA149B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260806,processed_patient_surveys,SURV-00003139,patient_surveys.csv,3139,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.902483
LIN-DC912D783437,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260806,processed_patient_surveys,SURV-00003149,patient_surveys.csv,3149,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.902508
LIN-CD51C1E2809A,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260806,processed_patient_surveys,SURV-00003150,patient_surveys.csv,3150,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.902530
LIN-C20F71FEF63B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260806,processed_patient_surveys,SURV-00003140,patient_surveys.csv,3140,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.908200
LIN-92A3BBBCDB4D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260806,processed_patient_surveys,SURV-00003144,patient_surveys.csv,3144,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.913268
LIN-C2B26B1E31DE,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260806,processed_patient_surveys,SURV-00003145,patient_surveys.csv,3145,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.913308
LIN-DC7FFFE5EE4A,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260806,processed_patient_surveys,SURV-00003146,patient_surveys.csv,3146,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.918109
LIN-7B5BD26CF5E0,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260807,processed_patient_surveys,SURV-00003151,patient_surveys.csv,3151,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.923436
LIN-1F46C53DD9C8,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260807,processed_patient_surveys,SURV-00003158,patient_surveys.csv,3158,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.923484
LIN-3AB7C7BA83C3,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260807,processed_patient_surveys,SURV-00003153,patient_surveys.csv,3153,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.928743
LIN-62750FAF501D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260807,processed_patient_surveys,SURV-00003154,patient_surveys.csv,3154,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.933633
LIN-336621929474,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260807,processed_patient_surveys,SURV-00003156,patient_surveys.csv,3156,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.933671
LIN-37AE7A9E2B53,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260807,processed_patient_surveys,SURV-00003157,patient_surveys.csv,3157,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.938703
