survey_id,hospital_id,department_id,encounter_id,survey_date,survey_type,scale_id,score_value,response_weight,is_complete,source_system,created_at
SURV-00003977,HOSP-001,DEPT-ICU,,2026-10-04,Outpatient Satisfaction,SCALE-5PT,3.4083373927447314,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003978,HOSP-001,DEPT-ED,,2026-10-04,Outpatient Satisfaction,SCALE-5PT,2.6658367769311258,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003979,HOSP-001,DEPT-OPC,,2026-10-04,Outpatient Satisfaction,SCALE-5PT,2.734011187159197,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003980,HOSP-001,DEPT-MED,,2026-10-04,Outpatient Satisfaction,SCALE-5PT,4.459794572019014,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003981,HOSP-001,DEPT-PEX,,2026-10-04,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003982,HOSP-001,DEPT-DIAG,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,3.8678528143628084,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003983,HOSP-001,DEPT-OPC,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,4.172813732554702,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003984,HOSP-001,DEPT-PEX,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,3.8888236086414936,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003985,HOSP-001,DEPT-PEX,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,3.5363411656375283,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003986,HOSP-001,DEPT-PEX,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,4.190455605197709,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003987,HOSP-001,DEPT-DIAG,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,3.638894934473362,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003988,HOSP-001,DEPT-ADM,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,2.7524533602138974,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003989,HOSP-001,DEPT-DIAG,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,3.815962773586043,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003990,HOSP-001,DEPT-ADM,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,4.620206889589101,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003991,HOSP-001,DEPT-MED,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,2.927054666120259,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003992,HOSP-001,DEPT-MED,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003993,HOSP-001,DEPT-MED,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,3.5026861892898986,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003994,HOSP-001,DEPT-SURG,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,2.456907763012344,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003995,HOSP-001,DEPT-ADM,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,3.3390564241740437,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003996,HOSP-001,DEPT-OPC,,2026-10-05,Outpatient Satisfaction,SCALE-5PT,3.6939684491552307,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003997,HOSP-001,DEPT-ICU,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,2.5880074198522482,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003998,HOSP-001,DEPT-ADM,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,4.101076464728734,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00003999,HOSP-001,DEPT-ED,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,3.3081305268684744,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004000,HOSP-001,DEPT-ICU,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,3.0678134211190797,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004001,HOSP-001,DEPT-ED,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,4.201532970441191,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004002,HOSP-001,DEPT-DIAG,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,3.7110734434668426,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004003,HOSP-001,DEPT-DIAG,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,4.646342828311169,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004004,HOSP-001,DEPT-MED,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,4.668827498937321,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004005,HOSP-001,DEPT-ICU,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,2.2665072185999944,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004006,HOSP-001,DEPT-ICU,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,3.8133190749450856,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004007,HOSP-001,DEPT-SURG,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,4.33214713245158,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004008,HOSP-001,DEPT-ADM,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,3.6900442324080385,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004009,HOSP-001,DEPT-MED,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,3.496521571960919,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004010,HOSP-001,DEPT-ED,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,2.455360761642332,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004011,HOSP-001,DEPT-PEX,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,4.29590994500735,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004012,HOSP-001,DEPT-ICU,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,3.626381837952526,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004013,HOSP-001,DEPT-SURG,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,2.242847474888169,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004014,HOSP-001,DEPT-MED,,2026-10-06,Outpatient Satisfaction,SCALE-5PT,4.232789605435696,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004015,HOSP-001,DEPT-PEX,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,3.97247686758895,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004016,HOSP-001,DEPT-ED,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,3.341768448427562,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004017,HOSP-001,DEPT-PEX,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,3.4950423094639707,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004018,HOSP-001,DEPT-DIAG,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,2.579913074578417,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004019,HOSP-001,DEPT-PEX,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,2.945971061021041,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004020,HOSP-001,DEPT-ED,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,3.4794962321409493,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004021,HOSP-001,DEPT-OPC,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,3.1749580710235836,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004022,HOSP-001,DEPT-ADM,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,2.438194819232298,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004023,HOSP-001,DEPT-SURG,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,2.808529428838365,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004024,HOSP-001,DEPT-ED,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,3.4919206638309177,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004025,HOSP-001,DEPT-MED,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,4.376201298384275,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004026,HOSP-001,DEPT-PEX,,2026-10-07,Outpatient Satisfaction,SCALE-5PT,3.9686223652173527,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004027,HOSP-001,DEPT-ED,,2026-10-08,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004028,HOSP-001,DEPT-ICU,,2026-10-08,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004029,HOSP-001,DEPT-OPC,,2026-10-08,Outpatient Satisfaction,SCALE-5PT,2.9473174406386615,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004030,HOSP-001,DEPT-DIAG,,2026-10-08,Outpatient Satisfaction,SCALE-5PT,2.8839241249219194,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004031,HOSP-001,DEPT-ED,,2026-10-08,Outpatient Satisfaction,SCALE-5PT,2.379844757092852,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004032,HOSP-001,DEPT-ADM,,2026-10-08,Outpatient Satisfaction,SCALE-5PT,4.887191985063345,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004033,HOSP-001,DEPT-OPC,,2026-10-08,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004034,HOSP-001,DEPT-DIAG,,2026-10-08,Outpatient Satisfaction,SCALE-5PT,2.982153879789538,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004035,HOSP-001,DEPT-PEX,,2026-10-08,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004036,HOSP-001,DEPT-OPC,,2026-10-08,Outpatient Satisfaction,SCALE-5PT,2.9766078667903746,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004037,HOSP-001,DEPT-SURG,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,2.8138116495541077,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004038,HOSP-001,DEPT-ED,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,3.433138381268847,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004039,HOSP-001,DEPT-ICU,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,3.455876120524939,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004040,HOSP-001,DEPT-ED,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004041,HOSP-001,DEPT-PEX,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,2.899486611919269,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004042,HOSP-001,DEPT-ED,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,3.6961028297620375,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004043,HOSP-001,DEPT-PEX,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,4.199140820398436,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004044,HOSP-001,DEPT-ED,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,3.8657717819830824,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004045,HOSP-001,DEPT-OPC,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,4.299474998937904,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004046,HOSP-001,DEPT-ADM,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,3.58946441021857,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004047,HOSP-001,DEPT-PEX,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,4.108646439599712,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004048,HOSP-001,DEPT-MED,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004049,HOSP-001,DEPT-OPC,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,4.01427193350704,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004050,HOSP-001,DEPT-ED,,2026-10-09,Outpatient Satisfaction,SCALE-5PT,4.130050817457773,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004051,HOSP-001,DEPT-MED,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,3.029696671537223,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004052,HOSP-001,DEPT-MED,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,3.440149844109542,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004053,HOSP-001,DEPT-ADM,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,4.125287002360741,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004054,HOSP-001,DEPT-SURG,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,2.734181124999945,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004055,HOSP-001,DEPT-MED,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,4.197966330504616,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004056,HOSP-001,DEPT-OPC,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,3.171624086411129,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004057,HOSP-001,DEPT-ADM,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,4.664587696337098,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004058,HOSP-001,DEPT-OPC,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,3.3645578787375414,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004059,HOSP-001,DEPT-PEX,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,4.208515081914514,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004060,HOSP-001,DEPT-ED,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,4.037328981010682,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004061,HOSP-001,DEPT-MED,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,2.379626758586573,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004062,HOSP-001,DEPT-PEX,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,3.591167270861022,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004063,HOSP-001,DEPT-ED,,2026-10-10,Outpatient Satisfaction,SCALE-5PT,3.872472054200119,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004064,HOSP-001,DEPT-OPC,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004065,HOSP-001,DEPT-ADM,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,3.3505280269737794,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004066,HOSP-001,DEPT-ICU,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,4.197657481691203,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004067,HOSP-001,DEPT-PEX,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,4.534091568803108,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004068,HOSP-001,DEPT-DIAG,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,2.8385254362440238,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004069,HOSP-001,DEPT-PEX,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,3.745731480577593,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004070,HOSP-001,DEPT-SURG,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,2.8246252384392854,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004071,HOSP-001,DEPT-ED,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,3.1867842052847077,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004072,HOSP-001,DEPT-ADM,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,3.873397333252632,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004073,HOSP-001,DEPT-ICU,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,3.7096623691242003,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004074,HOSP-001,DEPT-SURG,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,3.440921470883638,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004075,HOSP-001,DEPT-OPC,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004076,HOSP-001,DEPT-OPC,,2026-10-11,Outpatient Satisfaction,SCALE-5PT,2.644230601236884,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004077,HOSP-001,DEPT-ICU,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,2.8908951293578564,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004078,HOSP-001,DEPT-OPC,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,4.006253805387796,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004079,HOSP-001,DEPT-PEX,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004080,HOSP-001,DEPT-MED,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,2.88073458881249,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004081,HOSP-001,DEPT-PEX,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,3.943463991143736,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004082,HOSP-001,DEPT-ADM,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,4.8855421082148816,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004083,HOSP-001,DEPT-PEX,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,3.531785640253278,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004084,HOSP-001,DEPT-OPC,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004085,HOSP-001,DEPT-ED,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004086,HOSP-001,DEPT-ADM,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,3.071795071197549,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004087,HOSP-001,DEPT-SURG,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,3.009490054900251,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004088,HOSP-001,DEPT-PEX,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,3.0053697289380663,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004089,HOSP-001,DEPT-ED,,2026-10-12,Outpatient Satisfaction,SCALE-5PT,4.027694180908447,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004090,HOSP-001,DEPT-DIAG,,2026-10-13,Outpatient Satisfaction,SCALE-5PT,3.9031276293097625,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004091,HOSP-001,DEPT-ED,,2026-10-13,Outpatient Satisfaction,SCALE-5PT,3.7997432148532004,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004092,HOSP-001,DEPT-ED,,2026-10-13,Outpatient Satisfaction,SCALE-5PT,3.554797421356217,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004093,HOSP-001,DEPT-MED,,2026-10-13,Outpatient Satisfaction,SCALE-5PT,1.8469555293446294,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004094,HOSP-001,DEPT-ADM,,2026-10-13,Outpatient Satisfaction,SCALE-5PT,3.3108956071584594,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004095,HOSP-001,DEPT-DIAG,,2026-10-13,Outpatient Satisfaction,SCALE-5PT,2.8923710362810517,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004096,HOSP-001,DEPT-ED,,2026-10-13,Outpatient Satisfaction,SCALE-5PT,3.7818590735577797,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004097,HOSP-001,DEPT-PEX,,2026-10-13,Outpatient Satisfaction,SCALE-5PT,3.7991319255081226,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004098,HOSP-001,DEPT-SURG,,2026-10-13,Outpatient Satisfaction,SCALE-5PT,2.749786149947295,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004099,HOSP-001,DEPT-SURG,,2026-10-13,Outpatient Satisfaction,SCALE-5PT,4.042014930520049,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004100,HOSP-001,DEPT-ED,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004101,HOSP-001,DEPT-DIAG,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,3.2247180863563933,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004102,HOSP-001,DEPT-SURG,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,4.851686387221503,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004103,HOSP-001,DEPT-SURG,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,4.452474354226415,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004104,HOSP-001,DEPT-ADM,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004105,HOSP-001,DEPT-ICU,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004106,HOSP-001,DEPT-OPC,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,3.9224195799754815,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004107,HOSP-001,DEPT-SURG,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,3.355135660537833,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004108,HOSP-001,DEPT-OPC,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,4.848461114205065,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004109,HOSP-001,DEPT-OPC,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,3.605023343152101,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004110,HOSP-001,DEPT-SURG,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,2.8316641582874187,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004111,HOSP-001,DEPT-ADM,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,3.070541806050713,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004112,HOSP-001,DEPT-SURG,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,3.4175586116370953,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004113,HOSP-001,DEPT-ADM,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,4.023202983657233,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004114,HOSP-001,DEPT-ED,,2026-10-14,Outpatient Satisfaction,SCALE-5PT,3.421108227691094,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004115,HOSP-001,DEPT-PEX,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,3.4109868591472616,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004116,HOSP-001,DEPT-OPC,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,3.804950067344678,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004117,HOSP-001,DEPT-ED,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,3.976934446193883,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004118,HOSP-001,DEPT-SURG,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,3.1111348215164836,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004119,HOSP-001,DEPT-ED,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,3.0814336332724577,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004120,HOSP-001,DEPT-PEX,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,2.6828569253226333,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004121,HOSP-001,DEPT-ADM,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,3.0155424629885235,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004122,HOSP-001,DEPT-ED,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,3.5850433672560245,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004123,HOSP-001,DEPT-OPC,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,3.1112837159926623,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004124,HOSP-001,DEPT-ADM,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,2.4827878316394854,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004125,HOSP-001,DEPT-DIAG,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,2.662064898949602,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004126,HOSP-001,DEPT-ADM,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,3.26861221813585,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004127,HOSP-001,DEPT-ICU,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,3.0803138042901823,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004128,HOSP-001,DEPT-DIAG,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,4.502684482667686,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004129,HOSP-001,DEPT-ADM,,2026-10-15,Outpatient Satisfaction,SCALE-5PT,3.7669430537130433,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004130,HOSP-001,DEPT-OPC,,2026-10-16,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00004131,HOSP-001,DEPT-OPC,,2026-10-16,Outpatient Satisfaction,SCALE-5PT,3.8782551853193397,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
