governance_id,scenario_run_id,rule_id,rule_name,rule_applied,rule_outcome,message,applied_at
GOV-SR-BL-A18AA17B5A374474-COMP-BASE-001-,SR-BL-A18AA17B5A374474-COMP-BASE-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:06.204066
GOV-SR-BL-A18AA17B5A374474-COMP-BASE-001-,SR-BL-A18AA17B5A374474-COMP-BASE-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:06.204073
GOV-SR-BL-A18AA17B5A374474-COMP-BASE-001-,SR-BL-A18AA17B5A374474-COMP-BASE-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:06.204079
GOV-SR-BL-A18AA17B5A374474-COMP-BASE-001-,SR-BL-A18AA17B5A374474-COMP-BASE-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:06.204086
GOV-SR-BL-A18AA17B5A374474-COMP-BASE-001-,SR-BL-A18AA17B5A374474-COMP-BASE-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:06.204092
GOV-SR-BL-A18AA17B5A374474-COMP-BASE-001-,SR-BL-A18AA17B5A374474-COMP-BASE-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:06.204098
GOV-SR-BL-A18AA17B5A374474-COMP-BASE-001-,SR-BL-A18AA17B5A374474-COMP-BASE-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:06.204104
GOV-SR-BL-A18AA17B5A374474-COMP-BASE-001-,SR-BL-A18AA17B5A374474-COMP-BASE-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:06.204110
GOV-SR-BL-A18AA17B5A374474-COMP-BASE-001-,SR-BL-A18AA17B5A374474-COMP-BASE-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:06.204116
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:06.213665
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:06.213668
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:06.213671
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:06.213673
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:06.213676
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:06.213679
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:06.213681
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:06.213684
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:06.213687
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:06.213689
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:06.213692
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:06.213694
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:06.213697
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:06.213699
GOV-SR-BL-A18AA17B5A374474-COMP-CONS-001-,SR-BL-A18AA17B5A374474-COMP-CONS-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:06.213702
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:06.221056
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:06.221059
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:06.221062
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:06.221065
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:06.221068
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:06.221070
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:06.221073
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:06.221076
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:06.221079
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:06.221081
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:06.221084
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:06.221087
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:06.221089
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:06.221092
GOV-SR-BL-A18AA17B5A374474-COMP-EXP-001-,SR-BL-A18AA17B5A374474-COMP-EXP-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:06.221094
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:06.230645
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:06.230652
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:06.230659
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:06.230665
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:06.230670
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:06.230676
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:06.230682
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:06.230687
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:06.230693
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:06.230698
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:06.230704
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:06.230709
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:06.230723
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:06.230729
GOV-SR-BL-A18AA17B5A374474-COMP-HIGH-001-,SR-BL-A18AA17B5A374474-COMP-HIGH-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:06.230734
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:06.248068
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:06.248073
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:06.248077
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:06.248081
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:06.248086
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:06.248090
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:06.248095
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:06.248099
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:06.248103
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:06.248108
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:06.248115
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:06.248120
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:06.248124
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:06.248129
GOV-SR-BL-4003FA96E45DE8D4-COMP-BASE-001-,SR-BL-4003FA96E45DE8D4-COMP-BASE-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:06.248134
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:06.253418
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:06.253422
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:06.253425
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:06.253428
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:06.253430
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:06.253433
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:06.253436
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:06.253439
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:06.253442
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:06.253445
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:06.253447
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:06.253450
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:06.253453
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:06.253456
GOV-SR-BL-4003FA96E45DE8D4-COMP-CONS-001-,SR-BL-4003FA96E45DE8D4-COMP-CONS-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:06.253458
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:06.261122
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:06.261133
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:06.261139
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:06.261144
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:06.261150
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:06.261155
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:06.261161
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:06.261166
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:06.261172
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:06.261177
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:06.261182
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:06.261188
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:06.261194
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:06.261199
GOV-SR-BL-4003FA96E45DE8D4-COMP-EXP-001-,SR-BL-4003FA96E45DE8D4-COMP-EXP-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:06.261205
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:06.267588
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:06.267592
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:06.267594
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:06.267601
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:06.267604
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:06.267607
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:06.267610
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:06.267612
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:06.267615
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:06.267618
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:06.267621
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:06.267623
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:06.267626
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:06.267629
GOV-SR-BL-4003FA96E45DE8D4-COMP-HIGH-001-,SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:06.267631
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:06.282114
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:06.282122
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:06.282128
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:06.282134
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:06.282140
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:06.282146
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:06.282152
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:06.282158
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:06.282163
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:06.282169
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:06.282175
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:06.282181
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:06.282187
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:06.282202
GOV-SR-BL-CAA7A936D38C352B-COMP-BASE-001-,SR-BL-CAA7A936D38C352B-COMP-BASE-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:06.282209
GOV-SR-BL-CAA7A936D38C352B-COMP-CONS-001-,SR-BL-CAA7A936D38C352B-COMP-CONS-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:06.295158
GOV-SR-BL-CAA7A936D38C352B-COMP-CONS-001-,SR-BL-CAA7A936D38C352B-COMP-CONS-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:06.295167
GOV-SR-BL-CAA7A936D38C352B-COMP-CONS-001-,SR-BL-CAA7A936D38C352B-COMP-CONS-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:06.295173
GOV-SR-BL-CAA7A936D38C352B-COMP-CONS-001-,SR-BL-CAA7A936D38C352B-COMP-CONS-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:06.295180
GOV-SR-BL-CAA7A936D38C352B-COMP-CONS-001-,SR-BL-CAA7A936D38C352B-COMP-CONS-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:06.295188
GOV-SR-BL-CAA7A936D38C352B-COMP-CONS-001-,SR-BL-CAA7A936D38C352B-COMP-CONS-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:06.295195
