analytical_record_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,kpi_id,kpi_name,domain,numerator_value,denominator_value,kpi_value,unit,calculation_status,readiness_status,threshold_status,threshold_version,threshold_approval_status,threshold_is_provisional,configuration_version,data_confidence_level,confidence_rule_version,source_dataset,source_record_id,calculation_run_id,calculated_at
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260122,HOSP-001,DEPT-SURG,2026-01-22,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260122,PEX-KPI-DCF120177644,2026-07-27T14:43:59.749555
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260122,HOSP-001,DEPT-SURG,2026-01-22,,,kpi_006,Patient Satisfaction Score,Patient Experience,12.0,3.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260122,PEX-KPI-DCF120177644,2026-07-27T14:43:59.754734
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260123,HOSP-001,DEPT-SURG,2026-01-23,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260123,PEX-KPI-DCF120177644,2026-07-27T14:43:59.766885
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260123,HOSP-001,DEPT-SURG,2026-01-23,,,kpi_006,Patient Satisfaction Score,Patient Experience,7.0,2.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260123,PEX-KPI-DCF120177644,2026-07-27T14:43:59.771815
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260124,HOSP-001,DEPT-SURG,2026-01-24,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260124,PEX-KPI-DCF120177644,2026-07-27T14:43:59.785462
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260124,HOSP-001,DEPT-SURG,2026-01-24,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260124,PEX-KPI-DCF120177644,2026-07-27T14:43:59.793554
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260125,HOSP-001,DEPT-SURG,2026-01-25,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260125,PEX-KPI-DCF120177644,2026-07-27T14:43:59.811353
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260125,HOSP-001,DEPT-SURG,2026-01-25,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260125,PEX-KPI-DCF120177644,2026-07-27T14:43:59.820020
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260126,HOSP-001,DEPT-SURG,2026-01-26,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260126,PEX-KPI-DCF120177644,2026-07-27T14:43:59.836865
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260126,HOSP-001,DEPT-SURG,2026-01-26,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260126,PEX-KPI-DCF120177644,2026-07-27T14:43:59.845388
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260127,HOSP-001,DEPT-SURG,2026-01-27,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260127,PEX-KPI-DCF120177644,2026-07-27T14:43:59.863789
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260127,HOSP-001,DEPT-SURG,2026-01-27,,,kpi_006,Patient Satisfaction Score,Patient Experience,,0.0,,Score (1-5 scale),Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260127,PEX-KPI-DCF120177644,2026-07-27T14:43:59.873504
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260128,HOSP-001,DEPT-SURG,2026-01-28,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260128,PEX-KPI-DCF120177644,2026-07-27T14:43:59.885132
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260128,HOSP-001,DEPT-SURG,2026-01-28,,,kpi_006,Patient Satisfaction Score,Patient Experience,9.0,2.0,4.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260128,PEX-KPI-DCF120177644,2026-07-27T14:43:59.894121
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260129,HOSP-001,DEPT-SURG,2026-01-29,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260129,PEX-KPI-DCF120177644,2026-07-27T14:43:59.912109
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260129,HOSP-001,DEPT-SURG,2026-01-29,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260129,PEX-KPI-DCF120177644,2026-07-27T14:43:59.917790
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260130,HOSP-001,DEPT-SURG,2026-01-30,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260130,PEX-KPI-DCF120177644,2026-07-27T14:43:59.928576
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260130,HOSP-001,DEPT-SURG,2026-01-30,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260130,PEX-KPI-DCF120177644,2026-07-27T14:43:59.933534
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260131,HOSP-001,DEPT-SURG,2026-01-31,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260131,PEX-KPI-DCF120177644,2026-07-27T14:43:59.946367
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260131,HOSP-001,DEPT-SURG,2026-01-31,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260131,PEX-KPI-DCF120177644,2026-07-27T14:43:59.954366
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260201,HOSP-001,DEPT-SURG,2026-02-01,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260201,PEX-KPI-DCF120177644,2026-07-27T14:43:59.970510
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260201,HOSP-001,DEPT-SURG,2026-02-01,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260201,PEX-KPI-DCF120177644,2026-07-27T14:43:59.978709
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260202,HOSP-001,DEPT-SURG,2026-02-02,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260202,PEX-KPI-DCF120177644,2026-07-27T14:43:59.996190
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260202,HOSP-001,DEPT-SURG,2026-02-02,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260202,PEX-KPI-DCF120177644,2026-07-27T14:44:00.004629
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260203,HOSP-001,DEPT-SURG,2026-02-03,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260203,PEX-KPI-DCF120177644,2026-07-27T14:44:00.033917
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260203,HOSP-001,DEPT-SURG,2026-02-03,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260203,PEX-KPI-DCF120177644,2026-07-27T14:44:00.048642
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260204,HOSP-001,DEPT-SURG,2026-02-04,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260204,PEX-KPI-DCF120177644,2026-07-27T14:44:00.073194
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260204,HOSP-001,DEPT-SURG,2026-02-04,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260204,PEX-KPI-DCF120177644,2026-07-27T14:44:00.085174
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260205,HOSP-001,DEPT-SURG,2026-02-05,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260205,PEX-KPI-DCF120177644,2026-07-27T14:44:00.110564
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260205,HOSP-001,DEPT-SURG,2026-02-05,,,kpi_006,Patient Satisfaction Score,Patient Experience,7.0,2.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260205,PEX-KPI-DCF120177644,2026-07-27T14:44:00.121335
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260206,HOSP-001,DEPT-SURG,2026-02-06,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260206,PEX-KPI-DCF120177644,2026-07-27T14:44:00.140187
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260206,HOSP-001,DEPT-SURG,2026-02-06,,,kpi_006,Patient Satisfaction Score,Patient Experience,9.0,3.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260206,PEX-KPI-DCF120177644,2026-07-27T14:44:00.149885
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260207,HOSP-001,DEPT-SURG,2026-02-07,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260207,PEX-KPI-DCF120177644,2026-07-27T14:44:00.166866
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260207,HOSP-001,DEPT-SURG,2026-02-07,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260207,PEX-KPI-DCF120177644,2026-07-27T14:44:00.175406
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260208,HOSP-001,DEPT-SURG,2026-02-08,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260208,PEX-KPI-DCF120177644,2026-07-27T14:44:00.193631
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260208,HOSP-001,DEPT-SURG,2026-02-08,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260208,PEX-KPI-DCF120177644,2026-07-27T14:44:00.199429
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260209,HOSP-001,DEPT-SURG,2026-02-09,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260209,PEX-KPI-DCF120177644,2026-07-27T14:44:00.209834
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260209,HOSP-001,DEPT-SURG,2026-02-09,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260209,PEX-KPI-DCF120177644,2026-07-27T14:44:00.215015
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260210,HOSP-001,DEPT-SURG,2026-02-10,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260210,PEX-KPI-DCF120177644,2026-07-27T14:44:00.225158
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260210,HOSP-001,DEPT-SURG,2026-02-10,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260210,PEX-KPI-DCF120177644,2026-07-27T14:44:00.232778
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260211,HOSP-001,DEPT-SURG,2026-02-11,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260211,PEX-KPI-DCF120177644,2026-07-27T14:44:00.249425
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260211,HOSP-001,DEPT-SURG,2026-02-11,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260211,PEX-KPI-DCF120177644,2026-07-27T14:44:00.256964
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260212,HOSP-001,DEPT-SURG,2026-02-12,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260212,PEX-KPI-DCF120177644,2026-07-27T14:44:00.274211
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260212,HOSP-001,DEPT-SURG,2026-02-12,,,kpi_006,Patient Satisfaction Score,Patient Experience,12.0,3.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260212,PEX-KPI-DCF120177644,2026-07-27T14:44:00.283492
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260213,HOSP-001,DEPT-SURG,2026-02-13,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260213,PEX-KPI-DCF120177644,2026-07-27T14:44:00.299131
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260213,HOSP-001,DEPT-SURG,2026-02-13,,,kpi_006,Patient Satisfaction Score,Patient Experience,7.0,2.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260213,PEX-KPI-DCF120177644,2026-07-27T14:44:00.304025
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260214,HOSP-001,DEPT-SURG,2026-02-14,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260214,PEX-KPI-DCF120177644,2026-07-27T14:44:00.315940
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260214,HOSP-001,DEPT-SURG,2026-02-14,,,kpi_006,Patient Satisfaction Score,Patient Experience,9.0,3.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260214,PEX-KPI-DCF120177644,2026-07-27T14:44:00.320970
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260215,HOSP-001,DEPT-SURG,2026-02-15,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260215,PEX-KPI-DCF120177644,2026-07-27T14:44:00.336687
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260215,HOSP-001,DEPT-SURG,2026-02-15,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260215,PEX-KPI-DCF120177644,2026-07-27T14:44:00.346439
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260216,HOSP-001,DEPT-SURG,2026-02-16,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260216,PEX-KPI-DCF120177644,2026-07-27T14:44:00.358149
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260216,HOSP-001,DEPT-SURG,2026-02-16,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260216,PEX-KPI-DCF120177644,2026-07-27T14:44:00.371091
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260217,HOSP-001,DEPT-SURG,2026-02-17,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260217,PEX-KPI-DCF120177644,2026-07-27T14:44:00.386243
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260217,HOSP-001,DEPT-SURG,2026-02-17,,,kpi_006,Patient Satisfaction Score,Patient Experience,2.0,1.0,2.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260217,PEX-KPI-DCF120177644,2026-07-27T14:44:00.397468
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260218,HOSP-001,DEPT-SURG,2026-02-18,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260218,PEX-KPI-DCF120177644,2026-07-27T14:44:00.421052
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260218,HOSP-001,DEPT-SURG,2026-02-18,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260218,PEX-KPI-DCF120177644,2026-07-27T14:44:00.434363
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260219,HOSP-001,DEPT-SURG,2026-02-19,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260219,PEX-KPI-DCF120177644,2026-07-27T14:44:00.456569
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260219,HOSP-001,DEPT-SURG,2026-02-19,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260219,PEX-KPI-DCF120177644,2026-07-27T14:44:00.466866
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260220,HOSP-001,DEPT-SURG,2026-02-20,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260220,PEX-KPI-DCF120177644,2026-07-27T14:44:00.481200
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260220,HOSP-001,DEPT-SURG,2026-02-20,,,kpi_006,Patient Satisfaction Score,Patient Experience,18.0,5.0,3.6,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260220,PEX-KPI-DCF120177644,2026-07-27T14:44:00.488341
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260221,HOSP-001,DEPT-SURG,2026-02-21,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260221,PEX-KPI-DCF120177644,2026-07-27T14:44:00.510784
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260221,HOSP-001,DEPT-SURG,2026-02-21,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260221,PEX-KPI-DCF120177644,2026-07-27T14:44:00.524466
