analytical_record_id,kpi_id,source_dataset,source_record_id,calculation_run_id,evidence_type,source_field,source_value,evidence_role
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260724,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260724,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260725,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260725,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260725,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260725,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260726,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260726,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260726,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260726,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260727,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,14.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260727,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260727,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260727,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260728,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,9.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260728,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260728,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260728,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260729,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,15.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260729,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260729,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260729,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260730,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,12.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260730,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260730,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260730,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260731,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260731,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260731,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260731,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260801,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,9.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260801,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260801,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260801,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260802,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260802,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260802,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260802,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260803,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260803,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260803,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260803,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260804,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,8.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260804,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260804,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260804,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260805,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,13.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260805,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260805,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260805,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260806,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260806,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260806,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260806,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260807,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260807,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260807,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260807,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260808,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260808,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260808,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260808,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260809,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,8.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260809,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260809,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260809,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260810,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260810,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260810,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260810,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260811,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,12.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260811,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260811,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260811,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260812,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260812,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260812,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260812,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260813,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260813,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260813,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260813,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260814,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260814,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260814,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260814,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260815,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,9.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260815,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260815,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260815,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260816,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,7.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260816,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,8.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260816,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260816,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,8.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260817,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,13.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260817,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260817,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260817,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260818,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,9.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260818,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260818,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260818,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260819,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,12.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260819,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260819,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260819,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260820,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,12.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260820,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260820,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260820,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260821,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,8.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260821,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260821,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260821,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260822,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260822,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260822,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260822,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260823,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,9.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260823,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260823,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260823,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260824,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,13.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260824,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260824,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260824,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260825,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,7.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260825,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,8.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260825,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260825,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,8.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260826,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260826,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260826,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260826,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260827,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,6.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260827,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,7.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260827,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260827,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,7.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260828,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,6.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260828,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,7.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260828,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260828,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,7.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260829,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,13.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260829,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260829,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260829,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260830,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260830,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260830,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260830,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260831,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260831,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260831,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260831,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260901,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260901,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260901,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260901,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260902,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
