watch_record_id,integration_record_id,hospital_id,department_id,reporting_date,kpi_id,lineage_record_id,threshold_version,threshold_source,approval_status,engine_run_id,processed_at
WCH-598F024F0E6A4644,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261214,HOSP-001,DEPT-SURG,2026-12-14,kpi_003,LIN-4F8397BD625A43D6,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0D219D45077D4814,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261215,HOSP-001,DEPT-SURG,2026-12-15,kpi_003,LIN-D98FA2134582450C,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-193480FE51BC4200,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261216,HOSP-001,DEPT-SURG,2026-12-16,kpi_003,LIN-EF646DCEAFAD472C,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4C12D5C823C04414,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261217,HOSP-001,DEPT-SURG,2026-12-17,kpi_003,LIN-279AA4B8D0A24CA6,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C02A55B6780D4F6F,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261218,HOSP-001,DEPT-SURG,2026-12-18,kpi_003,LIN-07458C289D584B93,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8164663FACFA4E01,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261219,HOSP-001,DEPT-SURG,2026-12-19,kpi_003,LIN-F2ADB3F8B33140C5,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C8569A6E3C8C44C9,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261220,HOSP-001,DEPT-SURG,2026-12-20,kpi_003,LIN-D831D6E35B464905,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C1D21D268F664F6E,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261221,HOSP-001,DEPT-SURG,2026-12-21,kpi_003,LIN-38BDC3E5B69E4B32,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-AB3038F976ED4564,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261222,HOSP-001,DEPT-SURG,2026-12-22,kpi_003,LIN-4E3F50C2545D4027,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E04F0EA4A36A4379,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261223,HOSP-001,DEPT-SURG,2026-12-23,kpi_003,LIN-C2DD3DAAB3E74E07,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8CF544462E2A4544,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261224,HOSP-001,DEPT-SURG,2026-12-24,kpi_003,LIN-7E5CF738B9B043DF,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2A8CD96B426C49D4,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261225,HOSP-001,DEPT-SURG,2026-12-25,kpi_003,LIN-9FB3DD02A3AF44F8,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6E0DD08C581346A5,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261226,HOSP-001,DEPT-SURG,2026-12-26,kpi_003,LIN-CD6227E2B414487E,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C364891D4C704666,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261227,HOSP-001,DEPT-SURG,2026-12-27,kpi_003,LIN-B233F1F754694FE1,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7971AA5A5FFC4C77,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261228,HOSP-001,DEPT-SURG,2026-12-28,kpi_003,LIN-0FFFE2B986D44030,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6428B712EAF04B0B,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261229,HOSP-001,DEPT-SURG,2026-12-29,kpi_003,LIN-9923310ECC634E33,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F70A79F19C99402D,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261230,HOSP-001,DEPT-SURG,2026-12-30,kpi_003,LIN-3C616535CA2B4650,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3369B627B6FE4622,IKPI-kpi_003-HOSP-001-DEPT-SURG-20261231,HOSP-001,DEPT-SURG,2026-12-31,kpi_003,LIN-B9A4ABBB7D4648C4,v1.0-draft,config/kpi_threshold_config.csv,Conditionally Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F16B3F0B16A347EE,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260101,HOSP-001,DEPT-SURG,2026-01-01,kpi_004,LIN-9502E43EC15C4CD1,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E0353AA491964AEF,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260102,HOSP-001,DEPT-SURG,2026-01-02,kpi_004,LIN-4F71783318704B8A,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DEA05624EAA1422C,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260103,HOSP-001,DEPT-SURG,2026-01-03,kpi_004,LIN-DC8F16B920864264,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-69F6E61F11464881,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260104,HOSP-001,DEPT-SURG,2026-01-04,kpi_004,LIN-24B78123D40946E2,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C70A6AAF03E649A8,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260105,HOSP-001,DEPT-SURG,2026-01-05,kpi_004,LIN-835ED5A0AD064845,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4B2A8B6DA9D64D52,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260106,HOSP-001,DEPT-SURG,2026-01-06,kpi_004,LIN-6F640419E76D40A2,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9C4A67B6D1234408,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260107,HOSP-001,DEPT-SURG,2026-01-07,kpi_004,LIN-E30954D7AB7140F3,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-77FA60E2B4DA445C,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260108,HOSP-001,DEPT-SURG,2026-01-08,kpi_004,LIN-2F90B97E8A204657,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-65DF7483BF124B33,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260109,HOSP-001,DEPT-SURG,2026-01-09,kpi_004,LIN-E7AB82EEEFF34AF0,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-32F07409DECC4DA2,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260110,HOSP-001,DEPT-SURG,2026-01-10,kpi_004,LIN-9556EC0F2621437E,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B2F5116E5C854A2A,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260111,HOSP-001,DEPT-SURG,2026-01-11,kpi_004,LIN-96771C89240449E8,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-25F3C4CB700942A7,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260112,HOSP-001,DEPT-SURG,2026-01-12,kpi_004,LIN-6AEFE41B438F40DE,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1F15F9CF4FDC467F,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260113,HOSP-001,DEPT-SURG,2026-01-13,kpi_004,LIN-D67D568D619145A2,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4C25EE98583D451D,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260114,HOSP-001,DEPT-SURG,2026-01-14,kpi_004,LIN-567D0E6DC29345C3,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8117AA751F0C40F8,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260115,HOSP-001,DEPT-SURG,2026-01-15,kpi_004,LIN-597C14FB73F6426C,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-45ED02ADDF754CC6,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260116,HOSP-001,DEPT-SURG,2026-01-16,kpi_004,LIN-FC724836F07C413B,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D45F56EF6EE24155,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260117,HOSP-001,DEPT-SURG,2026-01-17,kpi_004,LIN-8DB2A2FD325342C7,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1ECC1BC2304E407C,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260118,HOSP-001,DEPT-SURG,2026-01-18,kpi_004,LIN-FAB2C2342E084E76,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2321E785CD6A43DA,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260119,HOSP-001,DEPT-SURG,2026-01-19,kpi_004,LIN-AEA581CA13AE403A,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-889A20B3AE2040C4,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260120,HOSP-001,DEPT-SURG,2026-01-20,kpi_004,LIN-E81CA3155980481E,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0D481255561E48DB,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260121,HOSP-001,DEPT-SURG,2026-01-21,kpi_004,LIN-BED7D8A8DA144F7D,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-73E3293A1C784A85,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260122,HOSP-001,DEPT-SURG,2026-01-22,kpi_004,LIN-344809B8B75548F1,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-416A1FDF91BC4A24,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260123,HOSP-001,DEPT-SURG,2026-01-23,kpi_004,LIN-C62BFA37FC5B4939,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0B26FAFD20A0445D,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260124,HOSP-001,DEPT-SURG,2026-01-24,kpi_004,LIN-1BCCF2191E094E94,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C09BA25D1A7B4A94,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260125,HOSP-001,DEPT-SURG,2026-01-25,kpi_004,LIN-DFF1F6BA1A9D45F3,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F9E2D5F02C444176,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260126,HOSP-001,DEPT-SURG,2026-01-26,kpi_004,LIN-800C13755B9642EB,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C739358E7D014620,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260127,HOSP-001,DEPT-SURG,2026-01-27,kpi_004,LIN-7A96C2679E73495F,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-444550A75B46403A,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260128,HOSP-001,DEPT-SURG,2026-01-28,kpi_004,LIN-C26B5F3D81D44464,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4EF00E9DB0CF4AE5,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260129,HOSP-001,DEPT-SURG,2026-01-29,kpi_004,LIN-36CDBD6924454CD9,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6C337FDE28A24BF4,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260130,HOSP-001,DEPT-SURG,2026-01-30,kpi_004,LIN-A28BCB64A8FD4B91,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-95DDFC1E29764D4C,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260131,HOSP-001,DEPT-SURG,2026-01-31,kpi_004,LIN-E12CB35409274204,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-058D99C5439B497A,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260201,HOSP-001,DEPT-SURG,2026-02-01,kpi_004,LIN-E1638F1FB62B4EA3,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-23BAF60C645E479D,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260202,HOSP-001,DEPT-SURG,2026-02-02,kpi_004,LIN-7724FAC3CE984BA6,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CC1A98793A704AB7,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260203,HOSP-001,DEPT-SURG,2026-02-03,kpi_004,LIN-F81CC0BA628A43A3,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-47DDBB9A0F054DC1,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260204,HOSP-001,DEPT-SURG,2026-02-04,kpi_004,LIN-4DF42BF0F70E4C88,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A88736852D0A4CE3,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260205,HOSP-001,DEPT-SURG,2026-02-05,kpi_004,LIN-350F97B347604CFC,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9DE7B19AC54E4247,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260206,HOSP-001,DEPT-SURG,2026-02-06,kpi_004,LIN-69871ABCC9074B65,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3B74B2A0E4654EC3,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260207,HOSP-001,DEPT-SURG,2026-02-07,kpi_004,LIN-470C0993990646F8,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-247BAFFBC7A04936,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260208,HOSP-001,DEPT-SURG,2026-02-08,kpi_004,LIN-34164D0BD0284783,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-47C381AB509F4340,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260209,HOSP-001,DEPT-SURG,2026-02-09,kpi_004,LIN-547B7E482C83491B,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C0A0DAF110FA4C55,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260210,HOSP-001,DEPT-SURG,2026-02-10,kpi_004,LIN-E27AADA1B7064B49,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A48475C6AD3B4DB1,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260211,HOSP-001,DEPT-SURG,2026-02-11,kpi_004,LIN-D734DAD403C94DF9,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-33490A3C44B74015,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260212,HOSP-001,DEPT-SURG,2026-02-12,kpi_004,LIN-655FACF0C6DB4D86,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BF9FD5772AC54CDE,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260213,HOSP-001,DEPT-SURG,2026-02-13,kpi_004,LIN-458A447FA0734D61,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D3AAD71880C24627,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260214,HOSP-001,DEPT-SURG,2026-02-14,kpi_004,LIN-03115B1DFB7740EE,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-37BB00B7B7154118,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260215,HOSP-001,DEPT-SURG,2026-02-15,kpi_004,LIN-8FFBE50630FA4B8D,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-895BB57F64034EEC,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260216,HOSP-001,DEPT-SURG,2026-02-16,kpi_004,LIN-EBFD2E297D534E1C,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E48FC823F3494562,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260217,HOSP-001,DEPT-SURG,2026-02-17,kpi_004,LIN-A3C8E06CDBDE4E5C,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6E20F5F6262C4FE7,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260218,HOSP-001,DEPT-SURG,2026-02-18,kpi_004,LIN-971BA7211FEA4373,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-76A0CD03529A4EA6,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260219,HOSP-001,DEPT-SURG,2026-02-19,kpi_004,LIN-4BFEDA7523F24B67,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5FE838A71CFF4B76,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260220,HOSP-001,DEPT-SURG,2026-02-20,kpi_004,LIN-6AE5C5711AEA4B08,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-527A28725CC04A72,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260221,HOSP-001,DEPT-SURG,2026-02-21,kpi_004,LIN-AFC413DCC8704008,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0CD2932253A24374,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260222,HOSP-001,DEPT-SURG,2026-02-22,kpi_004,LIN-AA0C9CC25BA24033,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DB3A770FF685433E,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260223,HOSP-001,DEPT-SURG,2026-02-23,kpi_004,LIN-4382670D80914ABF,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EA4FB08C31AE4C6F,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260224,HOSP-001,DEPT-SURG,2026-02-24,kpi_004,LIN-5E103A4644B9456D,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-141EE08C74C44FF3,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260225,HOSP-001,DEPT-SURG,2026-02-25,kpi_004,LIN-D1206F004705411F,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-79FF221FF87C4ACC,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260226,HOSP-001,DEPT-SURG,2026-02-26,kpi_004,LIN-EABAE78FCFEA49C6,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-88E11DADB5234BE8,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260227,HOSP-001,DEPT-SURG,2026-02-27,kpi_004,LIN-0A9CB6C9A66F4A64,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-42064AC624A2478B,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260228,HOSP-001,DEPT-SURG,2026-02-28,kpi_004,LIN-493D72FC17304CF2,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C9A6F50A59A842D0,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260301,HOSP-001,DEPT-SURG,2026-03-01,kpi_004,LIN-4AC007831C484723,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4148616284A441CA,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260302,HOSP-001,DEPT-SURG,2026-03-02,kpi_004,LIN-4787FD8BBD554DBD,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4D18618FCEF14432,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260303,HOSP-001,DEPT-SURG,2026-03-03,kpi_004,LIN-F3DCE3712F324E67,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-08408596651B46F5,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260304,HOSP-001,DEPT-SURG,2026-03-04,kpi_004,LIN-4C22D51424464713,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-19AF73B110A34385,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260305,HOSP-001,DEPT-SURG,2026-03-05,kpi_004,LIN-82F3A72B10EF4859,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B6D89C2E0C894F5A,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260306,HOSP-001,DEPT-SURG,2026-03-06,kpi_004,LIN-D53B4F24AB46489A,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-67C0CB282A274C34,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260307,HOSP-001,DEPT-SURG,2026-03-07,kpi_004,LIN-2DB6A1BB80234B80,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6A8BE53F6E564009,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260308,HOSP-001,DEPT-SURG,2026-03-08,kpi_004,LIN-BFC80B1374AD48A0,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B847590883004388,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260309,HOSP-001,DEPT-SURG,2026-03-09,kpi_004,LIN-C94FD7B89CD246AA,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BBAA16FC43884FB8,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260310,HOSP-001,DEPT-SURG,2026-03-10,kpi_004,LIN-2BAF2AF4C2DB4915,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-70070D32EB274800,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260311,HOSP-001,DEPT-SURG,2026-03-11,kpi_004,LIN-2FF854CA657642D4,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1478E5DFDA554F2F,IKPI-kpi_004-HOSP-001-DEPT-SURG-20260312,HOSP-001,DEPT-SURG,2026-03-12,kpi_004,LIN-0700ED4E96F24435,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
