evidence_record_id,relationship_record_id,evidence_type,source_reference,records_used,calculation_method,result_summary,engine_run_id,processed_at
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_002,Pairwise Association,analytical_six_kpi_daily.csv,365.0,Pearson and Spearman correlation; direction agreement,Pearson=-0.6971; Spearman=-0.6763,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_003-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_004-kpi_005,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.6429,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_004-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.52,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_005-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.3333,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_002,Temporal Lag,analytical_six_kpi_daily.csv,365.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.2358,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_003,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_004,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_005,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.562,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_003,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_004,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_005,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.576,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_004,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=nan,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_005,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=nan,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_004-kpi_005,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=nan,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_004-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_005-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_002,Temporal Lag,analytical_six_kpi_daily.csv,365.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.2308,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_003,Temporal Lag,analytical_six_kpi_daily.csv,364.0,Lagged Pearson correlation; temporal precedence rate,Best lag=1d; precedence rate=0.4925,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_004,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_005,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.6116,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_003,Temporal Lag,analytical_six_kpi_daily.csv,365.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.5,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_004,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_005,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.6299,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_004,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_005,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=1.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.5524,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_004-kpi_005,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=nan,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_004-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_005-kpi_006,Temporal Lag,analytical_six_kpi_daily.csv,0.0,Lagged Pearson correlation; temporal precedence rate,Best lag=0d; precedence rate=0.0,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_002,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=45.69; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=5.37; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=25.0; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=7.67; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=16.69; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_002-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_002-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=17.63; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_002-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_002-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=25.0; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_002-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_002-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=5.37; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_002-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_002-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=16.19; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_003-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_003-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=11.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_003-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_003-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=11.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_003-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=0.0; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_004-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=16.1; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_004-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=17.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_005-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=0.0; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_001-kpi_002,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=44.3; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_001-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_001-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=5.37; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_001-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_001-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=40.29; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_001-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_001-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=17.24; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_001-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_001-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=17.36; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_002-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_002-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=17.63; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_002-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_002-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=40.07; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_002-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_002-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=15.39; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_002-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_002-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=17.2; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_003-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_003-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=11.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_003-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_003-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=11.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_003-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=0.0; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_004-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=36.29; class=Supported Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_004-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=40.7; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-DIAG-kpi_005-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=17.6; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_001-kpi_002,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=46.51; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_001-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_001-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=5.37; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_001-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_001-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=40.93; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_001-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_001-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=19.37; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_001-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_001-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=17.75; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_002-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_002-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=17.63; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_002-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_002-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=44.62; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_002-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_002-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=15.89; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
