comparison_id,scenario_run_id_a,scenario_run_id_b,comparator_a,comparator_b,approval_package_id,episode_id,scenario_template_id,incremental_primary_kpi_change,confidence_change,warning_change,comparator_relationship,evidence_basis
COMP-SR-BL-C5D2C5695B684DC1-COMP-EXP-001-Expected-vs-Conservative,SR-BL-C5D2C5695B684DC1-COMP-EXP-001,SR-BL-C5D2C5695B684DC1-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,EP-HOSP-001-DEPT-SURG-kpi_001-20260305,SCEN-STAFF-001,10.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-C5D2C5695B684DC1-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-C5D2C5695B684DC1-COMP-HIGH-001,SR-BL-C5D2C5695B684DC1-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,EP-HOSP-001-DEPT-SURG-kpi_001-20260305,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-C5D2C5695B684DC1-COMP-EXP-001-Expected-vs-Baseline,SR-BL-C5D2C5695B684DC1-COMP-EXP-001,SR-BL-C5D2C5695B684DC1-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,EP-HOSP-001-DEPT-SURG-kpi_001-20260305,SCEN-STAFF-001,30.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-C5D2C5695B684DC1-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-C5D2C5695B684DC1-COMP-HIGH-001,SR-BL-C5D2C5695B684DC1-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,EP-HOSP-001-DEPT-SURG-kpi_001-20260305,SCEN-STAFF-001,30.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-C8E7D25BF661D607-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-C8E7D25BF661D607-COMP-CONS-001,SR-BL-C8E7D25BF661D607-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,EP-HOSP-001-DEPT-SURG-kpi_001-20260311,SCEN-STAFF-001,16.666666666666686,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-C8E7D25BF661D607-COMP-EXP-001-Expected-vs-Conservative,SR-BL-C8E7D25BF661D607-COMP-EXP-001,SR-BL-C8E7D25BF661D607-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,EP-HOSP-001-DEPT-SURG-kpi_001-20260311,SCEN-STAFF-001,4.166666666666657,0,0.0,Diminishing Improvement,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-C8E7D25BF661D607-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-C8E7D25BF661D607-COMP-HIGH-001,SR-BL-C8E7D25BF661D607-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,EP-HOSP-001-DEPT-SURG-kpi_001-20260311,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-C8E7D25BF661D607-COMP-EXP-001-Expected-vs-Baseline,SR-BL-C8E7D25BF661D607-COMP-EXP-001,SR-BL-C8E7D25BF661D607-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,EP-HOSP-001-DEPT-SURG-kpi_001-20260311,SCEN-STAFF-001,20.833333333333343,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-C8E7D25BF661D607-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-C8E7D25BF661D607-COMP-HIGH-001,SR-BL-C8E7D25BF661D607-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,EP-HOSP-001-DEPT-SURG-kpi_001-20260311,SCEN-STAFF-001,20.833333333333343,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-DFA8AC3275555F17-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-DFA8AC3275555F17-COMP-CONS-001,SR-BL-DFA8AC3275555F17-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,EP-HOSP-001-DEPT-SURG-kpi_001-20260401,SCEN-STAFF-001,20.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-DFA8AC3275555F17-COMP-EXP-001-Expected-vs-Conservative,SR-BL-DFA8AC3275555F17-COMP-EXP-001,SR-BL-DFA8AC3275555F17-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,EP-HOSP-001-DEPT-SURG-kpi_001-20260401,SCEN-STAFF-001,5.0,0,0.0,Diminishing Improvement,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-DFA8AC3275555F17-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-DFA8AC3275555F17-COMP-HIGH-001,SR-BL-DFA8AC3275555F17-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,EP-HOSP-001-DEPT-SURG-kpi_001-20260401,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-DFA8AC3275555F17-COMP-EXP-001-Expected-vs-Baseline,SR-BL-DFA8AC3275555F17-COMP-EXP-001,SR-BL-DFA8AC3275555F17-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,EP-HOSP-001-DEPT-SURG-kpi_001-20260401,SCEN-STAFF-001,25.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-DFA8AC3275555F17-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-DFA8AC3275555F17-COMP-HIGH-001,SR-BL-DFA8AC3275555F17-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,EP-HOSP-001-DEPT-SURG-kpi_001-20260401,SCEN-STAFF-001,25.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-D3E53C0D5F8F1B80-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-D3E53C0D5F8F1B80-COMP-CONS-001,SR-BL-D3E53C0D5F8F1B80-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,EP-HOSP-001-DEPT-SURG-kpi_001-20260411,SCEN-STAFF-001,16.666666666666686,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-D3E53C0D5F8F1B80-COMP-EXP-001-Expected-vs-Conservative,SR-BL-D3E53C0D5F8F1B80-COMP-EXP-001,SR-BL-D3E53C0D5F8F1B80-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,EP-HOSP-001-DEPT-SURG-kpi_001-20260411,SCEN-STAFF-001,16.666666666666657,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-D3E53C0D5F8F1B80-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-D3E53C0D5F8F1B80-COMP-HIGH-001,SR-BL-D3E53C0D5F8F1B80-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,EP-HOSP-001-DEPT-SURG-kpi_001-20260411,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-D3E53C0D5F8F1B80-COMP-EXP-001-Expected-vs-Baseline,SR-BL-D3E53C0D5F8F1B80-COMP-EXP-001,SR-BL-D3E53C0D5F8F1B80-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,EP-HOSP-001-DEPT-SURG-kpi_001-20260411,SCEN-STAFF-001,33.33333333333334,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-D3E53C0D5F8F1B80-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-D3E53C0D5F8F1B80-COMP-HIGH-001,SR-BL-D3E53C0D5F8F1B80-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,EP-HOSP-001-DEPT-SURG-kpi_001-20260411,SCEN-STAFF-001,33.33333333333334,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-49D9FF836B7F98D5-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-49D9FF836B7F98D5-COMP-CONS-001,SR-BL-49D9FF836B7F98D5-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,EP-HOSP-001-DEPT-SURG-kpi_001-20260415,SCEN-STAFF-001,16.666666666666657,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-49D9FF836B7F98D5-COMP-EXP-001-Expected-vs-Conservative,SR-BL-49D9FF836B7F98D5-COMP-EXP-001,SR-BL-49D9FF836B7F98D5-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,EP-HOSP-001-DEPT-SURG-kpi_001-20260415,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-49D9FF836B7F98D5-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-49D9FF836B7F98D5-COMP-HIGH-001,SR-BL-49D9FF836B7F98D5-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,EP-HOSP-001-DEPT-SURG-kpi_001-20260415,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-49D9FF836B7F98D5-COMP-EXP-001-Expected-vs-Baseline,SR-BL-49D9FF836B7F98D5-COMP-EXP-001,SR-BL-49D9FF836B7F98D5-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,EP-HOSP-001-DEPT-SURG-kpi_001-20260415,SCEN-STAFF-001,16.666666666666657,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-49D9FF836B7F98D5-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-49D9FF836B7F98D5-COMP-HIGH-001,SR-BL-49D9FF836B7F98D5-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,EP-HOSP-001-DEPT-SURG-kpi_001-20260415,SCEN-STAFF-001,16.666666666666657,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-C655127B554A64AE-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-C655127B554A64AE-COMP-CONS-001,SR-BL-C655127B554A64AE-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,EP-HOSP-001-DEPT-SURG-kpi_001-20260429,SCEN-STAFF-001,18.181818181818173,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-C655127B554A64AE-COMP-EXP-001-Expected-vs-Conservative,SR-BL-C655127B554A64AE-COMP-EXP-001,SR-BL-C655127B554A64AE-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,EP-HOSP-001-DEPT-SURG-kpi_001-20260429,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-C655127B554A64AE-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-C655127B554A64AE-COMP-HIGH-001,SR-BL-C655127B554A64AE-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,EP-HOSP-001-DEPT-SURG-kpi_001-20260429,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-C655127B554A64AE-COMP-EXP-001-Expected-vs-Baseline,SR-BL-C655127B554A64AE-COMP-EXP-001,SR-BL-C655127B554A64AE-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,EP-HOSP-001-DEPT-SURG-kpi_001-20260429,SCEN-STAFF-001,18.181818181818173,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-C655127B554A64AE-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-C655127B554A64AE-COMP-HIGH-001,SR-BL-C655127B554A64AE-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,EP-HOSP-001-DEPT-SURG-kpi_001-20260429,SCEN-STAFF-001,18.181818181818173,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-4EB4306376D2F8D1-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-4EB4306376D2F8D1-COMP-CONS-001,SR-BL-4EB4306376D2F8D1-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,SCEN-STAFF-001,16.666666666666657,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-4EB4306376D2F8D1-COMP-EXP-001-Expected-vs-Conservative,SR-BL-4EB4306376D2F8D1-COMP-EXP-001,SR-BL-4EB4306376D2F8D1-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-4EB4306376D2F8D1-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-4EB4306376D2F8D1-COMP-HIGH-001,SR-BL-4EB4306376D2F8D1-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-4EB4306376D2F8D1-COMP-EXP-001-Expected-vs-Baseline,SR-BL-4EB4306376D2F8D1-COMP-EXP-001,SR-BL-4EB4306376D2F8D1-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,SCEN-STAFF-001,16.666666666666657,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-4EB4306376D2F8D1-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-4EB4306376D2F8D1-COMP-HIGH-001,SR-BL-4EB4306376D2F8D1-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,SCEN-STAFF-001,16.666666666666657,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-1D258A1050219DC6-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-1D258A1050219DC6-COMP-CONS-001,SR-BL-1D258A1050219DC6-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,SCEN-STAFF-001,18.181818181818173,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-1D258A1050219DC6-COMP-EXP-001-Expected-vs-Conservative,SR-BL-1D258A1050219DC6-COMP-EXP-001,SR-BL-1D258A1050219DC6-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-1D258A1050219DC6-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-1D258A1050219DC6-COMP-HIGH-001,SR-BL-1D258A1050219DC6-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-1D258A1050219DC6-COMP-EXP-001-Expected-vs-Baseline,SR-BL-1D258A1050219DC6-COMP-EXP-001,SR-BL-1D258A1050219DC6-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,SCEN-STAFF-001,18.181818181818173,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-1D258A1050219DC6-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-1D258A1050219DC6-COMP-HIGH-001,SR-BL-1D258A1050219DC6-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,SCEN-STAFF-001,18.181818181818173,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-84FCB2A3ED9717C2-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,EP-HOSP-001-DEPT-SURG-kpi_001-20260521,SCEN-STAFF-001,13.95348837209302,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-Expected-vs-Conservative,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,EP-HOSP-001-DEPT-SURG-kpi_001-20260521,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,EP-HOSP-001-DEPT-SURG-kpi_001-20260521,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-Expected-vs-Baseline,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,EP-HOSP-001-DEPT-SURG-kpi_001-20260521,SCEN-STAFF-001,13.95348837209302,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,EP-HOSP-001-DEPT-SURG-kpi_001-20260521,SCEN-STAFF-001,13.95348837209302,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-74EAB950704FC274-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-74EAB950704FC274-COMP-CONS-001,SR-BL-74EAB950704FC274-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,EP-HOSP-001-DEPT-SURG-kpi_001-20260529,SCEN-STAFF-001,18.181818181818173,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-74EAB950704FC274-COMP-EXP-001-Expected-vs-Conservative,SR-BL-74EAB950704FC274-COMP-EXP-001,SR-BL-74EAB950704FC274-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,EP-HOSP-001-DEPT-SURG-kpi_001-20260529,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-74EAB950704FC274-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-74EAB950704FC274-COMP-HIGH-001,SR-BL-74EAB950704FC274-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,EP-HOSP-001-DEPT-SURG-kpi_001-20260529,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-74EAB950704FC274-COMP-EXP-001-Expected-vs-Baseline,SR-BL-74EAB950704FC274-COMP-EXP-001,SR-BL-74EAB950704FC274-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,EP-HOSP-001-DEPT-SURG-kpi_001-20260529,SCEN-STAFF-001,18.181818181818173,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-74EAB950704FC274-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-74EAB950704FC274-COMP-HIGH-001,SR-BL-74EAB950704FC274-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,EP-HOSP-001-DEPT-SURG-kpi_001-20260529,SCEN-STAFF-001,18.181818181818173,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-0E9B491E04023FAC-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-0E9B491E04023FAC-COMP-CONS-001,SR-BL-0E9B491E04023FAC-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,EP-HOSP-001-DEPT-SURG-kpi_001-20260606,SCEN-STAFF-001,18.181818181818187,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-0E9B491E04023FAC-COMP-EXP-001-Expected-vs-Conservative,SR-BL-0E9B491E04023FAC-COMP-EXP-001,SR-BL-0E9B491E04023FAC-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,EP-HOSP-001-DEPT-SURG-kpi_001-20260606,SCEN-STAFF-001,4.545454545454547,0,0.0,Diminishing Improvement,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-0E9B491E04023FAC-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-0E9B491E04023FAC-COMP-HIGH-001,SR-BL-0E9B491E04023FAC-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,EP-HOSP-001-DEPT-SURG-kpi_001-20260606,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-0E9B491E04023FAC-COMP-EXP-001-Expected-vs-Baseline,SR-BL-0E9B491E04023FAC-COMP-EXP-001,SR-BL-0E9B491E04023FAC-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,EP-HOSP-001-DEPT-SURG-kpi_001-20260606,SCEN-STAFF-001,22.727272727272734,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-0E9B491E04023FAC-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-0E9B491E04023FAC-COMP-HIGH-001,SR-BL-0E9B491E04023FAC-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,EP-HOSP-001-DEPT-SURG-kpi_001-20260606,SCEN-STAFF-001,22.727272727272734,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-C6AB63DB395A5659-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-C6AB63DB395A5659-COMP-CONS-001,SR-BL-C6AB63DB395A5659-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,EP-HOSP-001-DEPT-SURG-kpi_001-20260613,SCEN-STAFF-001,18.181818181818187,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-C6AB63DB395A5659-COMP-EXP-001-Expected-vs-Conservative,SR-BL-C6AB63DB395A5659-COMP-EXP-001,SR-BL-C6AB63DB395A5659-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,EP-HOSP-001-DEPT-SURG-kpi_001-20260613,SCEN-STAFF-001,4.545454545454547,0,0.0,Diminishing Improvement,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-C6AB63DB395A5659-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-C6AB63DB395A5659-COMP-HIGH-001,SR-BL-C6AB63DB395A5659-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,EP-HOSP-001-DEPT-SURG-kpi_001-20260613,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
