hospital_risk_summary_id,hospital_id,reporting_date,department_count,assessable_department_count,stable_department_count,monitor_department_count,elevated_department_count,high_department_count,critical_department_count,not_assessable_department_count,highest_department_risk_score,highest_risk_department_id,top_three_department_ids,top_three_dominant_drivers,provisional_risk_department_count,overall_data_availability_rate,maximum_urgency_level,hospital_summary_status,engine_run_id,processed_at
HRS-0E20516155A1,HOSP-001,2026-01-01,8,8,5,3,0,0,0,0,30.1441,DEPT-ADM,DEPT-ADM; DEPT-ICU; DEPT-SURG,Staffing Level; Bed Occupancy Rate; Bed Occupancy Rate,2,0.6875,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-8504948C9F6B,HOSP-001,2026-09-04,8,8,1,5,0,2,0,0,63.3068,DEPT-DIAG,DEPT-DIAG; DEPT-ADM; DEPT-OPC,Patient Complaint Rate; Patient Satisfaction Score; Staffing Level,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-9EA25A74A300,HOSP-001,2026-09-05,8,8,1,3,3,1,0,0,58.8194,DEPT-ADM,DEPT-ADM; DEPT-ED; DEPT-DIAG,Patient Satisfaction Score; Patient Satisfaction Score; Patient Complaint Rate,3,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-0476D3B923AD,HOSP-001,2026-09-06,8,8,1,4,1,2,0,0,61.1881,DEPT-PEX,DEPT-PEX; DEPT-SURG; DEPT-MED,Staff Absenteeism Rate; Patient Satisfaction Score; Bed Occupancy Rate,4,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-F425B06994B0,HOSP-001,2026-09-07,8,8,1,5,2,0,0,0,40.098,DEPT-DIAG,DEPT-DIAG; DEPT-ADM; DEPT-SURG,Patient Complaint Rate; Staff Absenteeism Rate; Staffing Level,1,0.625,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-99E1705E1480,HOSP-001,2026-09-08,8,8,3,4,0,0,1,0,77.3565,DEPT-SURG,DEPT-SURG; DEPT-ICU; DEPT-ED,Staff Absenteeism Rate; Staff Absenteeism Rate; Average Patient Waiting Time,1,0.5833,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-18B7D05AE9F8,HOSP-001,2026-09-09,8,8,1,5,2,0,0,0,50.1443,DEPT-ED,DEPT-ED; DEPT-SURG; DEPT-MED,Patient Satisfaction Score; Bed Occupancy Rate; Bed Occupancy Rate,3,0.6458,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-36DF9557DF84,HOSP-001,2026-09-10,8,8,0,4,3,1,0,0,74.3037,DEPT-DIAG,DEPT-DIAG; DEPT-ADM; DEPT-ICU,Staff Absenteeism Rate; Staff Absenteeism Rate; Patient Satisfaction Score,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-901E1C5AD09F,HOSP-001,2026-09-11,8,8,1,4,0,2,1,0,79.2135,DEPT-PEX,DEPT-PEX; DEPT-DIAG; DEPT-ICU,Staff Absenteeism Rate; Patient Complaint Rate; Staff Absenteeism Rate,3,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-8001AA404EC2,HOSP-001,2026-09-12,8,8,1,3,3,1,0,0,62.4238,DEPT-DIAG,DEPT-DIAG; DEPT-SURG; DEPT-ICU,Staffing Level; Staff Absenteeism Rate; Bed Occupancy Rate,4,0.6667,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-7E2B00369DC5,HOSP-001,2026-09-13,8,8,1,3,4,0,0,0,49.7084,DEPT-PEX,DEPT-PEX; DEPT-DIAG; DEPT-ED,Staff Absenteeism Rate; Patient Complaint Rate; Patient Complaint Rate,2,0.6667,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-E688BEFD3B42,HOSP-001,2026-09-14,8,8,2,1,2,3,0,0,58.1036,DEPT-ICU,DEPT-ICU; DEPT-ED; DEPT-DIAG,Staffing Level; Patient Satisfaction Score; Staffing Level,2,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-A590B16425FB,HOSP-001,2026-09-15,8,8,0,4,1,2,1,0,81.9709,DEPT-ICU,DEPT-ICU; DEPT-DIAG; DEPT-PEX,Staffing Level; Staff Absenteeism Rate; Staffing Level,3,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-B14DB609FB1F,HOSP-001,2026-09-16,8,8,1,4,2,1,0,0,58.2474,DEPT-MED,DEPT-MED; DEPT-DIAG; DEPT-SURG,Staffing Level; Staffing Level; Staffing Level,1,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-0A14603D0615,HOSP-001,2026-09-17,8,8,3,3,2,0,0,0,49.5617,DEPT-ICU,DEPT-ICU; DEPT-ED; DEPT-PEX,Staffing Level; Patient Complaint Rate; Staffing Level,2,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-7CDE3991CADA,HOSP-001,2026-09-18,8,8,2,3,0,2,1,0,75.7417,DEPT-SURG,DEPT-SURG; DEPT-DIAG; DEPT-MED,Staffing Level; Staffing Level; Staffing Level,1,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-5AD4E5902381,HOSP-001,2026-09-19,8,8,1,3,2,1,1,0,75.0515,DEPT-DIAG,DEPT-DIAG; DEPT-SURG; DEPT-ADM,Staffing Level; Staffing Level; Staffing Level,0,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-F80146F9C66D,HOSP-001,2026-09-20,8,8,2,3,2,1,0,0,56.6989,DEPT-DIAG,DEPT-DIAG; DEPT-MED; DEPT-OPC,Patient Satisfaction Score; Bed Occupancy Rate; Staffing Level,1,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-7EBE985DA07D,HOSP-001,2026-09-21,8,8,1,2,2,3,0,0,61.1702,DEPT-SURG,DEPT-SURG; DEPT-ED; DEPT-MED,Staffing Level; Patient Satisfaction Score; Staffing Level,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-7E33B3CA754C,HOSP-001,2026-09-22,8,8,0,4,2,0,2,0,85.4199,DEPT-DIAG,DEPT-DIAG; DEPT-ICU; DEPT-MED,Staffing Level; Staffing Level; Bed Occupancy Rate,3,0.6042,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-F8A8D1FC2BC5,HOSP-001,2026-09-23,8,8,1,2,4,1,0,0,65.7585,DEPT-ADM,DEPT-ADM; DEPT-ED; DEPT-MED,Patient Satisfaction Score; Staff Absenteeism Rate; Staffing Level,3,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-35EA22B679E7,HOSP-001,2026-09-24,8,8,2,5,1,0,0,0,40.2629,DEPT-MED,DEPT-MED; DEPT-ICU; DEPT-ADM,Patient Satisfaction Score; Staff Absenteeism Rate; Staffing Level,0,0.6042,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-C1FE691C873D,HOSP-001,2026-09-25,8,8,2,3,0,2,1,0,84.5287,DEPT-ADM,DEPT-ADM; DEPT-PEX; DEPT-DIAG,Staff Absenteeism Rate; Staff Absenteeism Rate; Patient Satisfaction Score,0,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-EB4E958E8AB3,HOSP-001,2026-09-26,8,8,1,4,2,1,0,0,55.8638,DEPT-OPC,DEPT-OPC; DEPT-ICU; DEPT-MED,Staff Absenteeism Rate; Bed Occupancy Rate; Bed Occupancy Rate,3,0.6042,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-FAA5279F06E4,HOSP-001,2026-09-27,8,8,0,5,2,1,0,0,58.6797,DEPT-SURG,DEPT-SURG; DEPT-OPC; DEPT-PEX,Patient Satisfaction Score; Patient Satisfaction Score; Patient Satisfaction Score,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-286EA6B9BF2A,HOSP-001,2026-09-28,8,8,2,5,0,0,1,0,77.6761,DEPT-ADM,DEPT-ADM; DEPT-ICU; DEPT-ED,Patient Satisfaction Score; Bed Occupancy Rate; Staffing Level,1,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-19B938BB2505,HOSP-001,2026-09-29,8,8,1,3,3,1,0,0,65.8687,DEPT-SURG,DEPT-SURG; DEPT-ADM; DEPT-OPC,Staffing Level; Patient Satisfaction Score; Staffing Level,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-B1F8D4B8BC1F,HOSP-001,2026-09-30,8,8,0,2,2,3,1,0,92.9187,DEPT-PEX,DEPT-PEX; DEPT-ED; DEPT-ADM,Staffing Level; Staffing Level; Patient Satisfaction Score,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-A7FBA91548AD,HOSP-001,2026-10-01,8,8,0,5,1,2,0,0,68.6127,DEPT-PEX,DEPT-PEX; DEPT-MED; DEPT-ICU,Staffing Level; Patient Satisfaction Score; Bed Occupancy Rate,1,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-80E0BF0295CD,HOSP-001,2026-10-02,8,8,0,5,3,0,0,0,49.9941,DEPT-DIAG,DEPT-DIAG; DEPT-OPC; DEPT-SURG,Staff Absenteeism Rate; Patient Complaint Rate; Bed Occupancy Rate,3,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-D8A45B33D195,HOSP-001,2026-10-03,8,8,0,4,2,2,0,0,74.5864,DEPT-ADM,DEPT-ADM; DEPT-PEX; DEPT-DIAG,Patient Satisfaction Score; Patient Satisfaction Score; Patient Complaint Rate,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-B1B96EA2427D,HOSP-001,2026-10-04,8,8,0,3,2,3,0,0,67.7189,DEPT-PEX,DEPT-PEX; DEPT-SURG; DEPT-ED,Staff Absenteeism Rate; Staff Absenteeism Rate; Patient Satisfaction Score,3,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-3FD26A9B05EC,HOSP-001,2026-10-05,8,8,1,4,1,2,0,0,70.3602,DEPT-SURG,DEPT-SURG; DEPT-ED; DEPT-DIAG,Patient Satisfaction Score; Staff Absenteeism Rate; Staff Absenteeism Rate,1,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-736D1A8F6F4F,HOSP-001,2026-10-06,8,8,1,6,0,1,0,0,65.6147,DEPT-SURG,DEPT-SURG; DEPT-DIAG; DEPT-PEX,Staff Absenteeism Rate; Staffing Level; Staff Absenteeism Rate,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-3F8B03F10C0E,HOSP-001,2026-10-07,8,8,1,3,2,1,1,0,85.5164,DEPT-SURG,DEPT-SURG; DEPT-ADM; DEPT-DIAG,Staff Absenteeism Rate; Patient Satisfaction Score; Patient Satisfaction Score,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-31ED60ECED1B,HOSP-001,2026-10-08,8,8,0,3,0,5,0,0,74.0391,DEPT-ED,DEPT-ED; DEPT-PEX; DEPT-OPC,Staffing Level; Staff Absenteeism Rate; Staffing Level,1,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-CAFE8EAA6FB9,HOSP-001,2026-10-09,8,8,2,3,0,3,0,0,62.8822,DEPT-DIAG,DEPT-DIAG; DEPT-SURG; DEPT-OPC,Patient Complaint Rate; Patient Satisfaction Score; Staff Absenteeism Rate,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-9492C5C3E968,HOSP-001,2026-10-10,8,8,0,6,0,1,1,0,84.7812,DEPT-SURG,DEPT-SURG; DEPT-PEX; DEPT-OPC,Staff Absenteeism Rate; Staff Absenteeism Rate; Staff Absenteeism Rate,1,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-84F23338E65B,HOSP-001,2026-10-11,8,8,1,4,0,1,2,0,92.6711,DEPT-OPC,DEPT-OPC; DEPT-SURG; DEPT-DIAG,Staffing Level; Staff Absenteeism Rate; Patient Satisfaction Score,3,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-535412ABE19A,HOSP-001,2026-10-12,8,8,0,2,4,2,0,0,60.1899,DEPT-ICU,DEPT-ICU; DEPT-MED; DEPT-ADM,Patient Satisfaction Score; Patient Satisfaction Score; Staffing Level,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-EF422F905990,HOSP-001,2026-10-13,8,8,1,5,1,1,0,0,72.4651,DEPT-MED,DEPT-MED; DEPT-ED; DEPT-OPC,Patient Satisfaction Score; Staff Absenteeism Rate; Staffing Level,1,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-6BDD76456C21,HOSP-001,2026-10-14,8,8,1,3,2,2,0,0,70.4638,DEPT-ED,DEPT-ED; DEPT-ICU; DEPT-DIAG,Staffing Level; Staff Absenteeism Rate; Patient Complaint Rate,2,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-633E9258AD1F,HOSP-001,2026-10-15,8,8,0,6,2,0,0,0,52.7507,DEPT-DIAG,DEPT-DIAG; DEPT-MED; DEPT-OPC,Staff Absenteeism Rate; Staff Absenteeism Rate; Staff Absenteeism Rate,1,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-DCA21806103C,HOSP-001,2026-10-16,8,8,0,5,2,1,0,0,74.6916,DEPT-ED,DEPT-ED; DEPT-SURG; DEPT-MED,Staffing Level; Staffing Level; Bed Occupancy Rate,2,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-265743661463,HOSP-001,2026-10-17,8,8,1,5,0,2,0,0,63.3902,DEPT-DIAG,DEPT-DIAG; DEPT-OPC; DEPT-MED,Patient Complaint Rate; Staffing Level; Bed Occupancy Rate,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-0506D7CE910A,HOSP-001,2026-10-18,8,8,1,4,2,1,0,0,69.9296,DEPT-SURG,DEPT-SURG; DEPT-PEX; DEPT-DIAG,Staff Absenteeism Rate; Staff Absenteeism Rate; Patient Complaint Rate,1,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-055074CE193A,HOSP-001,2026-10-19,8,8,0,3,2,3,0,0,58.6764,DEPT-ICU,DEPT-ICU; DEPT-DIAG; DEPT-ED,Staff Absenteeism Rate; Staff Absenteeism Rate; Staffing Level,4,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-DB8E82B48B9A,HOSP-001,2026-10-20,8,8,2,1,3,2,0,0,63.439,DEPT-OPC,DEPT-OPC; DEPT-SURG; DEPT-PEX,Patient Satisfaction Score; Staffing Level; Staff Absenteeism Rate,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-1603D9D46FBF,HOSP-001,2026-10-21,8,8,0,2,5,1,0,0,61.9329,DEPT-ADM,DEPT-ADM; DEPT-SURG; DEPT-ED,Staffing Level; Staff Absenteeism Rate; Staffing Level,3,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-054EC7C2159C,HOSP-001,2026-10-22,8,8,0,3,4,1,0,0,57.1825,DEPT-OPC,DEPT-OPC; DEPT-ICU; DEPT-DIAG,Patient Satisfaction Score; Patient Satisfaction Score; Patient Complaint Rate,5,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-E85668DD6898,HOSP-001,2026-10-23,8,8,0,5,1,2,0,0,59.7504,DEPT-DIAG,DEPT-DIAG; DEPT-ADM; DEPT-PEX,Staffing Level; Patient Satisfaction Score; Staff Absenteeism Rate,1,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-C53177A65059,HOSP-001,2026-10-24,8,8,0,5,1,2,0,0,68.4875,DEPT-PEX,DEPT-PEX; DEPT-ED; DEPT-MED,Staffing Level; Staffing Level; Bed Occupancy Rate,1,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-B149FC88D3F5,HOSP-001,2026-10-25,8,8,1,2,4,0,1,0,85.1484,DEPT-PEX,DEPT-PEX; DEPT-OPC; DEPT-DIAG,Staff Absenteeism Rate; Patient Satisfaction Score; Patient Satisfaction Score,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-BBBCD37BD77D,HOSP-001,2026-10-26,8,8,1,2,2,0,3,0,86.583,DEPT-SURG,DEPT-SURG; DEPT-ICU; DEPT-ED,Staffing Level; Staff Absenteeism Rate; Staff Absenteeism Rate,2,0.6042,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-15ABBD972023,HOSP-001,2026-10-27,8,8,0,3,3,2,0,0,59.0481,DEPT-ICU,DEPT-ICU; DEPT-DIAG; DEPT-PEX,Staff Absenteeism Rate; Staff Absenteeism Rate; Staffing Level,2,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-53054CBA7F8D,HOSP-001,2026-10-28,8,8,3,2,2,1,0,0,62.487,DEPT-ICU,DEPT-ICU; DEPT-PEX; DEPT-DIAG,Staff Absenteeism Rate; Patient Satisfaction Score; Patient Complaint Rate,4,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-FD49D6857461,HOSP-001,2026-10-29,8,8,3,2,1,2,0,0,68.3237,DEPT-OPC,DEPT-OPC; DEPT-ED; DEPT-MED,Staffing Level; Staff Absenteeism Rate; Bed Occupancy Rate,3,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-90A0E77E1C39,HOSP-001,2026-10-30,8,8,2,1,4,0,1,0,79.2358,DEPT-DIAG,DEPT-DIAG; DEPT-SURG; DEPT-OPC,Staff Absenteeism Rate; Staff Absenteeism Rate; Staff Absenteeism Rate,3,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-DDE839B1BA40,HOSP-001,2026-10-31,8,8,1,3,1,3,0,0,71.9437,DEPT-ICU,DEPT-ICU; DEPT-DIAG; DEPT-SURG,Staff Absenteeism Rate; Staffing Level; Staff Absenteeism Rate,1,0.6042,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-30DC87FE321B,HOSP-001,2026-11-01,8,8,2,1,2,2,1,0,83.1254,DEPT-SURG,DEPT-SURG; DEPT-DIAG; DEPT-OPC,Staff Absenteeism Rate; Staff Absenteeism Rate; Staffing Level,2,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-177CD5A60A9A,HOSP-001,2026-11-02,8,8,0,1,4,2,1,0,82.8573,DEPT-MED,DEPT-MED; DEPT-ADM; DEPT-OPC,Staffing Level; Staff Absenteeism Rate; Patient Satisfaction Score,3,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-C63C44CFA776,HOSP-001,2026-11-03,8,8,1,3,3,1,0,0,62.0048,DEPT-DIAG,DEPT-DIAG; DEPT-MED; DEPT-SURG,Patient Complaint Rate; Bed Occupancy Rate; Bed Occupancy Rate,4,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-31C1D4FE9D67,HOSP-001,2026-11-04,8,8,0,6,1,0,1,0,87.532,DEPT-PEX,DEPT-PEX; DEPT-MED; DEPT-ICU,Staff Absenteeism Rate; Bed Occupancy Rate; Staff Absenteeism Rate,3,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-E3CBAE83B3FA,HOSP-001,2026-11-05,8,8,0,2,5,1,0,0,60.9322,DEPT-DIAG,DEPT-DIAG; DEPT-ICU; DEPT-SURG,Patient Complaint Rate; Staffing Level; Patient Satisfaction Score,2,0.6042,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-3D1BE2696391,HOSP-001,2026-11-06,8,8,3,4,0,1,0,0,65.0498,DEPT-DIAG,DEPT-DIAG; DEPT-ICU; DEPT-ED,Patient Complaint Rate; Staff Absenteeism Rate; Staff Absenteeism Rate,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-EEC2A6732382,HOSP-001,2026-11-07,8,8,2,4,1,1,0,0,55.992,DEPT-MED,DEPT-MED; DEPT-SURG; DEPT-ADM,Staffing Level; Patient Satisfaction Score; Staffing Level,2,0.6042,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-BC6D67ED5C7A,HOSP-001,2026-11-08,8,8,1,5,1,0,1,0,79.1032,DEPT-DIAG,DEPT-DIAG; DEPT-PEX; DEPT-OPC,Staffing Level; Staff Absenteeism Rate; Patient Satisfaction Score,3,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-651B21CA89EB,HOSP-001,2026-11-09,8,8,2,3,2,0,1,0,76.1992,DEPT-DIAG,DEPT-DIAG; DEPT-ED; DEPT-ICU,Staffing Level; Staff Absenteeism Rate; Bed Occupancy Rate,5,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-D1B1F1455B3B,HOSP-001,2026-11-10,8,8,2,1,4,0,1,0,83.9567,DEPT-PEX,DEPT-PEX; DEPT-OPC; DEPT-MED,Staffing Level; Staffing Level; Bed Occupancy Rate,4,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-D558DFDC7651,HOSP-001,2026-11-11,8,8,0,1,3,3,1,0,85.1209,DEPT-OPC,DEPT-OPC; DEPT-ADM; DEPT-ICU,Staffing Level; Staff Absenteeism Rate; Staffing Level,2,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-C19851D0AD6C,HOSP-001,2026-11-12,8,8,0,4,2,2,0,0,74.8647,DEPT-DIAG,DEPT-DIAG; DEPT-ICU; DEPT-OPC,Staffing Level; Patient Satisfaction Score; Staff Absenteeism Rate,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-C281779D5922,HOSP-001,2026-11-13,8,8,2,1,3,1,1,0,85.1484,DEPT-PEX,DEPT-PEX; DEPT-ED; DEPT-OPC,Staffing Level; Staffing Level; Staff Absenteeism Rate,3,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-971F5288D5A1,HOSP-001,2026-11-14,8,8,0,4,2,2,0,0,59.5493,DEPT-ADM,DEPT-ADM; DEPT-ICU; DEPT-DIAG,Staff Absenteeism Rate; Staffing Level; Patient Satisfaction Score,3,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-14FB23BC291F,HOSP-001,2026-11-15,8,8,1,5,1,0,1,0,77.8885,DEPT-DIAG,DEPT-DIAG; DEPT-ICU; DEPT-SURG,Staff Absenteeism Rate; Bed Occupancy Rate; Staffing Level,2,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-BBD7B6AC39C0,HOSP-001,2026-11-16,8,8,2,3,2,1,0,0,63.5865,DEPT-DIAG,DEPT-DIAG; DEPT-OPC; DEPT-ED,Patient Satisfaction Score; Staffing Level; Patient Complaint Rate,3,0.6042,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-A4B896743146,HOSP-001,2026-11-17,8,8,1,2,4,1,0,0,60.4882,DEPT-OPC,DEPT-OPC; DEPT-SURG; DEPT-ED,Patient Satisfaction Score; Patient Satisfaction Score; Patient Complaint Rate,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-48BF30D53E00,HOSP-001,2026-11-18,8,8,3,2,3,0,0,0,53.7136,DEPT-ED,DEPT-ED; DEPT-ICU; DEPT-SURG,Patient Satisfaction Score; Staff Absenteeism Rate; Staffing Level,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-41116CAC44A2,HOSP-001,2026-11-19,8,8,1,1,4,2,0,0,72.2866,DEPT-OPC,DEPT-OPC; DEPT-ICU; DEPT-DIAG,Staffing Level; Staff Absenteeism Rate; Patient Complaint Rate,4,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-59ECC0EEFB03,HOSP-001,2026-11-20,8,8,3,3,1,1,0,0,62.5079,DEPT-ICU,DEPT-ICU; DEPT-MED; DEPT-OPC,Staff Absenteeism Rate; Patient Satisfaction Score; Staffing Level,2,0.6667,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-C797E23E08AB,HOSP-001,2026-11-21,8,8,1,1,5,1,0,0,57.9107,DEPT-ADM,DEPT-ADM; DEPT-SURG; DEPT-OPC,Staff Absenteeism Rate; Patient Satisfaction Score; Staff Absenteeism Rate,4,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-3DEB61DBF546,HOSP-001,2026-11-22,8,8,2,4,2,0,0,0,37.5073,DEPT-MED,DEPT-MED; DEPT-SURG; DEPT-ICU,Bed Occupancy Rate; Bed Occupancy Rate; Bed Occupancy Rate,4,0.6667,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-FEE36DA6FF73,HOSP-001,2026-11-23,8,8,4,1,3,0,0,0,40.4693,DEPT-DIAG,DEPT-DIAG; DEPT-MED; DEPT-SURG,Staff Absenteeism Rate; Bed Occupancy Rate; Bed Occupancy Rate,4,0.625,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-76D054EC0C28,HOSP-001,2026-11-24,8,8,3,3,1,1,0,0,72.477,DEPT-SURG,DEPT-SURG; DEPT-DIAG; DEPT-ED,Patient Satisfaction Score; Staff Absenteeism Rate; Average Patient Waiting Time,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
