movement_record_id,hospital_id,department_id,kpi_id,movement_type,sequence_start_date,sequence_end_date,consecutive_observation_count,starting_value,ending_value,cumulative_absolute_change,cumulative_percentage_change,calculation_status,interpretation_status,trend_confidence_level,trend_run_id,calculated_at
TMOV-kpi_002-HOSP-001-DEPT-PEX-20261125-20261127,HOSP-001,DEPT-PEX,kpi_002,Sustained Increase,2026-11-25,2026-11-27,3,0.0,18.181818181818183,18.181818181818183,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.965615
TMOV-kpi_002-HOSP-001-DEPT-PEX-20261129-20261201,HOSP-001,DEPT-PEX,kpi_002,Sustained Decrease,2026-11-29,2026-12-01,3,18.181818181818183,8.333333333333332,-9.848484848484851,-54.16666666666667,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.965620
TMOV-kpi_002-HOSP-001-DEPT-PEX-20261202-20261204,HOSP-001,DEPT-PEX,kpi_002,Sustained Decrease,2026-12-02,2026-12-04,3,15.384615384615383,0.0,-15.384615384615383,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.965625
TMOV-kpi_002-HOSP-001-DEPT-PEX-20261206-20261208,HOSP-001,DEPT-PEX,kpi_002,Sustained Decrease,2026-12-06,2026-12-08,3,30.76923076923077,0.0,-30.76923076923077,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.965631
TMOV-kpi_002-HOSP-001-DEPT-PEX-20261211-20261213,HOSP-001,DEPT-PEX,kpi_002,Sustained Decrease,2026-12-11,2026-12-13,3,14.285714285714285,0.0,-14.285714285714285,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.965636
TMOV-kpi_002-HOSP-001-DEPT-PEX-20261226-20261228,HOSP-001,DEPT-PEX,kpi_002,Sustained Decrease,2026-12-26,2026-12-28,3,18.181818181818183,6.666666666666667,-11.515151515151516,-63.33333333333333,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.965647
TMOV-kpi_002-HOSP-001-DEPT-PEX-20261229-20261231,HOSP-001,DEPT-PEX,kpi_002,Sustained Decrease,2026-12-29,2026-12-31,3,22.22222222222222,0.0,-22.22222222222222,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.965652
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260112-20260114,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-01-12,2026-01-14,3,4.0,3.0,-1.0,-25.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970544
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260121-20260124,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-01-21,2026-01-24,3,2.0,4.0,2.0,100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970557
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260129-20260131,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-01-29,2026-01-31,3,4.0,3.0,-1.0,-25.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970564
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260202-20260204,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-02-02,2026-02-04,3,2.5,4.0,1.5,60.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970570
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260219-20260221,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-02-19,2026-02-21,3,3.0,4.0,1.0,33.33333333333333,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970580
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260222-20260224,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-02-22,2026-02-24,3,4.0,3.333333333333333,-0.666666666666667,-16.666666666666675,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970585
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260301-20260303,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-03-01,2026-03-03,3,2.0,4.0,2.0,100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970591
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260303-20260306,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-03-03,2026-03-06,4,4.0,2.5,-1.5,-37.5,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970595
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260310-20260314,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-03-10,2026-03-14,3,3.6666666666666665,2.0,-1.6666666666666665,-45.45454545454545,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970601
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260316-20260320,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-03-16,2026-03-20,3,2.5,4.333333333333333,1.833333333333333,73.33333333333331,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970606
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260325-20260327,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-03-25,2026-03-27,3,5.0,3.0,-2.0,-40.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970611
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260403-20260405,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-04-03,2026-04-05,3,2.0,3.5,1.5,75.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970618
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260417-20260421,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-04-17,2026-04-21,4,2.0,3.5,1.5,75.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970626
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260424-20260426,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-04-24,2026-04-26,3,2.5,4.0,1.5,60.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970631
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260501-20260504,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-05-01,2026-05-04,3,3.5,2.0,-1.5,-42.857142857142854,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970637
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260511-20260513,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-05-11,2026-05-13,3,4.0,3.0,-1.0,-25.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970645
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260519-20260521,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-05-19,2026-05-21,3,2.5,3.5,1.0,40.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970650
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260522-20260524,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-05-22,2026-05-24,3,2.0,3.5,1.5,75.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970654
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260609-20260611,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-06-09,2026-06-11,3,1.0,3.25,2.25,225.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970667
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260613-20260615,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-06-13,2026-06-15,3,4.0,2.5,-1.5,-37.5,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970672
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260617-20260620,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-06-17,2026-06-20,3,2.75,3.6666666666666665,0.9166666666666665,33.33333333333333,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970678
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260628-20260702,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-06-28,2026-07-02,3,3.0,2.0,-1.0,-33.33333333333333,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970686
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260703-20260707,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-07-03,2026-07-07,3,2.0,3.333333333333333,1.333333333333333,66.66666666666666,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970690
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260726-20260728,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-07-26,2026-07-28,3,2.5,3.6666666666666665,1.1666666666666665,46.666666666666664,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970702
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260803-20260806,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-08-03,2026-08-06,4,4.0,1.0,-3.0,-75.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970708
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260808-20260811,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-08-08,2026-08-11,3,3.5,2.5,-1.0,-28.57142857142857,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970713
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260811-20260815,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-08-11,2026-08-15,4,2.5,4.0,1.5,60.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970717
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260824-20260826,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-08-24,2026-08-26,3,2.0,4.2,2.2,110.00000000000001,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970725
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260905-20260909,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-09-05,2026-09-09,3,3.0,4.0,1.0,33.33333333333333,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970733
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260925-20260927,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-09-25,2026-09-27,3,3.5,2.5,-1.0,-28.57142857142857,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970744
TMOV-kpi_006-HOSP-001-DEPT-PEX-20260928-20261003,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-09-28,2026-10-03,3,3.333333333333333,2.6666666666666665,-0.6666666666666665,-20.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970749
TMOV-kpi_006-HOSP-001-DEPT-PEX-20261003-20261006,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-10-03,2026-10-06,3,2.6666666666666665,4.0,1.3333333333333335,50.000000000000014,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970753
TMOV-kpi_006-HOSP-001-DEPT-PEX-20261011-20261013,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-10-11,2026-10-13,3,4.0,3.0,-1.0,-25.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970759
TMOV-kpi_006-HOSP-001-DEPT-PEX-20261019-20261023,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-10-19,2026-10-23,3,3.0,4.5,1.5,50.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970765
TMOV-kpi_006-HOSP-001-DEPT-PEX-20261024-20261026,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-10-24,2026-10-26,3,3.0,4.0,1.0,33.33333333333333,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970769
TMOV-kpi_006-HOSP-001-DEPT-PEX-20261103-20261105,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-11-03,2026-11-05,3,3.6666666666666665,2.5,-1.1666666666666665,-31.818181818181817,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970774
TMOV-kpi_006-HOSP-001-DEPT-PEX-20261112-20261115,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-11-12,2026-11-15,4,3.0,4.0,1.0,33.33333333333333,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970782
TMOV-kpi_006-HOSP-001-DEPT-PEX-20261124-20261126,HOSP-001,DEPT-PEX,kpi_006,Sustained Decrease,2026-11-24,2026-11-26,3,4.0,3.0,-1.0,-25.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970791
TMOV-kpi_006-HOSP-001-DEPT-PEX-20261130-20261202,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-11-30,2026-12-02,3,3.0,4.5,1.5,50.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970802
TMOV-kpi_006-HOSP-001-DEPT-PEX-20261208-20261212,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-12-08,2026-12-12,3,2.75,4.0,1.25,45.45454545454545,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970807
TMOV-kpi_006-HOSP-001-DEPT-PEX-20261215-20261217,HOSP-001,DEPT-PEX,kpi_006,Sustained Increase,2026-12-15,2026-12-17,3,2.6666666666666665,4.0,1.3333333333333335,50.000000000000014,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.970813
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260112-20260114,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-01-12,2026-01-14,3,100.0,91.66666666666666,-8.333333333333343,-8.333333333333343,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972031
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260123-20260125,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-01-23,2026-01-25,3,100.0,80.0,-20.0,-20.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972044
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260131-20260203,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-01-31,2026-02-03,4,80.0,100.0,20.0,25.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972052
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260207-20260209,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-02-07,2026-02-09,3,100.0,81.81818181818183,-18.181818181818173,-18.181818181818173,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972059
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260209-20260212,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-02-09,2026-02-12,4,81.81818181818183,100.0,18.181818181818173,22.22222222222221,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972063
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260221-20260223,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-02-21,2026-02-23,3,84.61538461538461,100.0,15.384615384615387,18.181818181818183,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972072
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260224-20260226,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-02-24,2026-02-26,3,100.0,81.81818181818183,-18.181818181818173,-18.181818181818173,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972076
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260227-20260301,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-02-27,2026-03-01,3,91.66666666666666,75.0,-16.666666666666657,-18.181818181818173,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972081
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260302-20260305,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-03-02,2026-03-05,4,100.0,70.0,-30.0,-30.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972087
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260310-20260312,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-03-10,2026-03-12,3,100.0,75.0,-25.0,-25.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972095
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260314-20260316,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-03-14,2026-03-16,3,84.61538461538461,100.0,15.384615384615387,18.181818181818183,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972100
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260330-20260401,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-03-30,2026-04-01,3,100.0,72.72727272727273,-27.272727272727266,-27.272727272727266,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972111
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260401-20260403,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-04-01,2026-04-03,3,72.72727272727273,100.0,27.272727272727266,37.499999999999986,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972115
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260404-20260406,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-04-04,2026-04-06,3,100.0,91.66666666666666,-8.333333333333343,-8.333333333333343,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972120
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260411-20260413,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-04-11,2026-04-13,3,66.66666666666666,100.0,33.33333333333334,50.00000000000002,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972126
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260415-20260417,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-04-15,2026-04-17,3,83.33333333333334,100.0,16.666666666666657,19.999999999999986,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972132
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260424-20260426,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-04-24,2026-04-26,3,90.9090909090909,100.0,9.090909090909093,10.000000000000004,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972140
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260427-20260429,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-04-27,2026-04-29,3,100.0,81.81818181818183,-18.181818181818173,-18.181818181818173,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972144
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260430-20260502,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-04-30,2026-05-02,3,100.0,85.71428571428571,-14.285714285714292,-14.28571428571429,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972149
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260504-20260508,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-05-04,2026-05-08,5,83.33333333333334,100.0,16.666666666666657,19.999999999999986,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972154
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260513-20260515,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-05-13,2026-05-15,3,90.9090909090909,100.0,9.090909090909093,10.000000000000004,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972161
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260515-20260517,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-05-15,2026-05-17,3,100.0,81.81818181818183,-18.181818181818173,-18.181818181818173,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972164
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260521-20260523,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-05-21,2026-05-23,3,77.77777777777779,91.66666666666666,13.888888888888872,17.857142857142833,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972171
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260605-20260607,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-06-05,2026-06-07,3,92.3076923076923,76.92307692307693,-15.384615384615373,-16.666666666666654,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972181
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260607-20260609,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-06-07,2026-06-09,3,76.92307692307693,100.0,23.076923076923066,29.999999999999982,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972185
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260611-20260613,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-06-11,2026-06-13,3,100.0,76.92307692307693,-23.076923076923066,-23.076923076923066,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972190
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260613-20260617,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-06-13,2026-06-17,5,76.92307692307693,100.0,23.076923076923066,29.999999999999982,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972194
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260618-20260620,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-06-18,2026-06-20,3,80.0,100.0,20.0,25.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972199
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260624-20260627,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-06-24,2026-06-27,4,66.66666666666666,100.0,33.33333333333334,50.00000000000002,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972205
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260627-20260630,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-06-27,2026-06-30,4,100.0,77.77777777777779,-22.222222222222214,-22.222222222222214,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972209
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260705-20260709,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-07-05,2026-07-09,5,100.0,70.0,-30.0,-30.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972217
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260709-20260711,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-07-09,2026-07-11,3,70.0,83.33333333333334,13.333333333333343,19.04761904761906,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972221
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260715-20260717,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-07-15,2026-07-17,3,100.0,81.81818181818183,-18.181818181818173,-18.181818181818173,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972227
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260717-20260720,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-07-17,2026-07-20,4,81.81818181818183,100.0,18.181818181818173,22.22222222222221,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972233
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260722-20260724,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-07-22,2026-07-24,3,88.88888888888889,80.0,-8.888888888888886,-9.999999999999996,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972237
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260731-20260802,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-07-31,2026-08-02,3,100.0,72.72727272727273,-27.272727272727266,-27.272727272727266,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972245
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260811-20260813,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-08-11,2026-08-13,3,85.71428571428571,100.0,14.285714285714292,16.666666666666675,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972254
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260813-20260815,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-08-13,2026-08-15,3,100.0,81.81818181818183,-18.181818181818173,-18.181818181818173,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972258
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260815-20260817,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-08-15,2026-08-17,3,81.81818181818183,100.0,18.181818181818173,22.22222222222221,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972262
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260829-20260831,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-08-29,2026-08-31,3,87.5,91.66666666666666,4.166666666666657,4.761904761904751,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972271
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260906-20260908,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-09-06,2026-09-08,3,100.0,80.0,-20.0,-20.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972278
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260908-20260911,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-09-08,2026-09-11,4,80.0,100.0,20.0,25.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972284
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260913-20260916,HOSP-001,DEPT-SURG,kpi_001,Sustained Decrease,2026-09-13,2026-09-16,4,100.0,80.0,-20.0,-20.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972290
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260918-20260920,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-09-18,2026-09-20,3,75.0,87.5,12.5,16.666666666666664,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972296
TMOV-kpi_001-HOSP-001-DEPT-SURG-20260929-20261003,HOSP-001,DEPT-SURG,kpi_001,Sustained Increase,2026-09-29,2026-10-03,5,75.0,100.0,25.0,33.33333333333333,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.972305
