summary_record_id,hospital_id,department_id,reporting_date,kpi_count,calculated_kpi_count,green_count,amber_count,red_count,critical_capacity_pressure_count,low_utilisation_count,watch_condition_count,high_watch_count,critical_watch_count,provisional_watch_count,unavailable_count,max_observed_watch_severity,summary_status,engine_run_id,processed_at
SUM-0E83176DE87C4BDC,HOSP-001,DEPT-PEX,2026-10-12,6,3,2,1,0,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-426C0567AFCD4916,HOSP-001,DEPT-PEX,2026-10-13,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B73130036F7249F3,HOSP-001,DEPT-PEX,2026-10-14,6,2,2,0,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-0D31115979A7415B,HOSP-001,DEPT-PEX,2026-10-15,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D01C01B0E2EB4F8F,HOSP-001,DEPT-PEX,2026-10-16,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-A8E82478401D4E98,HOSP-001,DEPT-PEX,2026-10-17,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-F55351D3BA84454C,HOSP-001,DEPT-PEX,2026-10-18,6,3,2,1,0,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8744758C6A314CEC,HOSP-001,DEPT-PEX,2026-10-19,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8B0F04B408E741D7,HOSP-001,DEPT-PEX,2026-10-20,6,3,2,1,0,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-055344796E3D4ADF,HOSP-001,DEPT-PEX,2026-10-21,6,2,1,1,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-66C52DD298504CE9,HOSP-001,DEPT-PEX,2026-10-22,6,2,2,0,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2E043D9B322C4175,HOSP-001,DEPT-PEX,2026-10-23,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4FA0B62F26B44C8E,HOSP-001,DEPT-PEX,2026-10-24,6,3,1,0,2,0,0,3,2,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5F0E42CC266945F7,HOSP-001,DEPT-PEX,2026-10-25,6,3,1,0,2,0,0,3,1,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5593994007DC493C,HOSP-001,DEPT-PEX,2026-10-26,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-63547CA8FD664C7C,HOSP-001,DEPT-PEX,2026-10-27,6,2,1,1,0,0,0,2,1,0,2,4,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-420927B9B7394A0C,HOSP-001,DEPT-PEX,2026-10-28,6,3,2,0,1,0,0,2,1,0,2,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-E364F481490F4B1A,HOSP-001,DEPT-PEX,2026-10-29,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-CD376B9CDB654029,HOSP-001,DEPT-PEX,2026-10-30,6,2,2,0,0,0,0,1,0,0,1,4,Informational,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-521A52BAE5854585,HOSP-001,DEPT-PEX,2026-10-31,6,2,2,0,0,0,0,1,0,0,1,4,Informational,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-62703B8E37B24A28,HOSP-001,DEPT-PEX,2026-11-01,6,2,2,0,0,0,0,1,0,0,1,4,Informational,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-0BABA37E190545E4,HOSP-001,DEPT-PEX,2026-11-02,6,3,1,2,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3461FC3A09604F70,HOSP-001,DEPT-PEX,2026-11-03,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-764C10AA23354664,HOSP-001,DEPT-PEX,2026-11-04,6,3,0,2,1,0,0,3,1,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-9610E4A7D71846F2,HOSP-001,DEPT-PEX,2026-11-05,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-7E551CF4F6B64C8A,HOSP-001,DEPT-PEX,2026-11-06,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8CE10514A620455D,HOSP-001,DEPT-PEX,2026-11-07,6,2,2,0,0,0,0,1,0,0,1,4,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-29A9939097B74738,HOSP-001,DEPT-PEX,2026-11-08,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-ECCD40CA647C4D13,HOSP-001,DEPT-PEX,2026-11-09,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-FBE5CD3044E54C64,HOSP-001,DEPT-PEX,2026-11-10,6,3,1,0,2,0,0,3,1,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6AB8056B7B0B4FFF,HOSP-001,DEPT-PEX,2026-11-11,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2FCE69B7E8A44021,HOSP-001,DEPT-PEX,2026-11-12,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D3AC8D2A49AC4633,HOSP-001,DEPT-PEX,2026-11-13,6,3,1,0,2,0,0,3,1,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-45BEB5BEABD24E80,HOSP-001,DEPT-PEX,2026-11-14,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-E9A2A207DADA49DF,HOSP-001,DEPT-PEX,2026-11-15,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-949B63C07CDA47EB,HOSP-001,DEPT-PEX,2026-11-16,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4D9902D249C3445D,HOSP-001,DEPT-PEX,2026-11-17,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4A27984EAA6B43AF,HOSP-001,DEPT-PEX,2026-11-18,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-1690B838BDD345F4,HOSP-001,DEPT-PEX,2026-11-19,6,2,2,0,0,0,0,1,0,0,1,4,Informational,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-422408678AFC4FBB,HOSP-001,DEPT-PEX,2026-11-20,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-1368EEFEA7734FDC,HOSP-001,DEPT-PEX,2026-11-21,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-99070A501CB84278,HOSP-001,DEPT-PEX,2026-11-22,6,2,2,0,0,0,0,1,0,0,1,4,Informational,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B6DF1F190AAC4B5C,HOSP-001,DEPT-PEX,2026-11-23,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-BD24BA6A71B643D0,HOSP-001,DEPT-PEX,2026-11-24,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-7C12800D8AAD4C29,HOSP-001,DEPT-PEX,2026-11-25,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3C6C95786EC54ED5,HOSP-001,DEPT-PEX,2026-11-26,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-F948984CC6504DB6,HOSP-001,DEPT-PEX,2026-11-27,6,3,1,2,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-057558ACA7A34D3E,HOSP-001,DEPT-PEX,2026-11-28,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-407A332ECA91492D,HOSP-001,DEPT-PEX,2026-11-29,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-1F3EA1EC465B4F4C,HOSP-001,DEPT-PEX,2026-11-30,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D9F4B9452B8E45CE,HOSP-001,DEPT-PEX,2026-12-01,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-BB7929EB5E0B4BB4,HOSP-001,DEPT-PEX,2026-12-02,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-98C4C0C6F20040CE,HOSP-001,DEPT-PEX,2026-12-03,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-7BB9A153EF0B4956,HOSP-001,DEPT-PEX,2026-12-04,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-669701F0E1874EE9,HOSP-001,DEPT-PEX,2026-12-05,6,2,2,0,0,0,0,2,0,0,2,4,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4D366E59E1174498,HOSP-001,DEPT-PEX,2026-12-06,6,2,0,0,2,0,0,2,1,1,2,4,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5C98764507A44E54,HOSP-001,DEPT-PEX,2026-12-07,6,2,0,2,0,0,0,2,1,0,2,4,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-1DFB5A19B394468A,HOSP-001,DEPT-PEX,2026-12-08,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-17C74FB87A1C433F,HOSP-001,DEPT-PEX,2026-12-09,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-A6A23323E5DB4B4E,HOSP-001,DEPT-PEX,2026-12-10,6,2,1,1,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-0E1D57678F52463C,HOSP-001,DEPT-PEX,2026-12-11,6,2,2,0,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-992BE2FD89E647FD,HOSP-001,DEPT-PEX,2026-12-12,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8A2CCF3943484CA3,HOSP-001,DEPT-PEX,2026-12-13,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-08319D1F7E464FBB,HOSP-001,DEPT-PEX,2026-12-14,6,3,1,1,1,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5AD5C5C28C31426C,HOSP-001,DEPT-PEX,2026-12-15,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-608F075FB1724440,HOSP-001,DEPT-PEX,2026-12-16,6,3,2,1,0,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-75E6E74C220642C0,HOSP-001,DEPT-PEX,2026-12-17,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2EA75ABACCAB4F35,HOSP-001,DEPT-PEX,2026-12-18,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4E8215C7B51E4E14,HOSP-001,DEPT-PEX,2026-12-19,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-EC0F2296300E4378,HOSP-001,DEPT-PEX,2026-12-20,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8AA71FE592344F50,HOSP-001,DEPT-PEX,2026-12-21,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D4F0EFEFF05F4916,HOSP-001,DEPT-PEX,2026-12-22,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-33BF73013C734199,HOSP-001,DEPT-PEX,2026-12-23,6,3,2,1,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-84A42954E1E54E63,HOSP-001,DEPT-PEX,2026-12-24,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4C73D545F58F43CB,HOSP-001,DEPT-PEX,2026-12-25,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-037B49E644E5421E,HOSP-001,DEPT-PEX,2026-12-26,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-CB2455BE9DD14A6D,HOSP-001,DEPT-PEX,2026-12-27,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-94165E5307D041EF,HOSP-001,DEPT-PEX,2026-12-28,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-BC00A4E60A8942FE,HOSP-001,DEPT-PEX,2026-12-29,6,3,0,0,3,0,0,3,2,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-92A2C4983EBA4619,HOSP-001,DEPT-PEX,2026-12-30,6,2,1,1,0,0,0,1,1,0,1,4,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-413B3163A9014DB0,HOSP-001,DEPT-PEX,2026-12-31,6,3,2,1,0,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B27A29CF9A194132,HOSP-001,DEPT-SURG,2026-01-01,6,4,3,0,0,0,1,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-92D2968810D04B83,HOSP-001,DEPT-SURG,2026-01-02,6,4,2,2,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-CA192C076BA44ADD,HOSP-001,DEPT-SURG,2026-01-03,6,4,3,0,0,0,1,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-CB6432F7719C4276,HOSP-001,DEPT-SURG,2026-01-04,6,4,3,1,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-163F52B9CE6D42A8,HOSP-001,DEPT-SURG,2026-01-05,6,4,3,0,0,0,1,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-A3B2FF3EB3AF4F4F,HOSP-001,DEPT-SURG,2026-01-06,6,4,4,0,0,0,0,2,0,0,2,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-AA946B8123F84FD0,HOSP-001,DEPT-SURG,2026-01-07,6,4,3,0,0,0,1,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-056116AB9E7C4C2B,HOSP-001,DEPT-SURG,2026-01-08,6,4,3,1,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3291DC7C485F41D9,HOSP-001,DEPT-SURG,2026-01-09,6,4,4,0,0,0,0,3,0,0,3,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-AA655135183A4638,HOSP-001,DEPT-SURG,2026-01-10,6,4,3,0,0,0,1,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2362A5F34BB649DD,HOSP-001,DEPT-SURG,2026-01-11,6,3,3,0,0,0,0,1,0,0,1,3,Informational,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-12A17D796B314287,HOSP-001,DEPT-SURG,2026-01-12,6,4,3,0,0,0,1,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-643418D02420477C,HOSP-001,DEPT-SURG,2026-01-13,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C2436E582C5E4258,HOSP-001,DEPT-SURG,2026-01-14,6,4,2,1,0,0,1,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3A7AD06A7C2E4F53,HOSP-001,DEPT-SURG,2026-01-15,6,3,2,0,0,0,1,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-59321C5AA65E4849,HOSP-001,DEPT-SURG,2026-01-16,6,3,2,0,0,0,1,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-9555D31B600D44DC,HOSP-001,DEPT-SURG,2026-01-17,6,4,4,0,0,0,0,2,0,0,2,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-0E4744C637E74BAC,HOSP-001,DEPT-SURG,2026-01-18,6,4,3,0,0,0,1,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4C25D80B10EE48A1,HOSP-001,DEPT-SURG,2026-01-19,6,4,3,0,0,0,1,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-392EEA9B837D46FE,HOSP-001,DEPT-SURG,2026-01-20,6,4,1,2,1,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-677A2A372AC64B9D,HOSP-001,DEPT-SURG,2026-01-21,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2CE60D82394E4730,HOSP-001,DEPT-SURG,2026-01-22,6,4,3,0,0,0,1,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-38B7D1A7D8FE479B,HOSP-001,DEPT-SURG,2026-01-23,6,4,3,0,0,0,1,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-83AF2B77718B44AA,HOSP-001,DEPT-SURG,2026-01-24,6,4,3,0,0,0,1,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5244E3BDC2B64391,HOSP-001,DEPT-SURG,2026-01-25,6,4,1,1,1,0,1,4,2,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B0C4424A033043A8,HOSP-001,DEPT-SURG,2026-01-26,6,4,4,0,0,0,0,4,0,0,4,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-89360A07696C4D45,HOSP-001,DEPT-SURG,2026-01-27,6,3,1,2,0,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B9CB7DD730434742,HOSP-001,DEPT-SURG,2026-01-28,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-63FE6B5437434535,HOSP-001,DEPT-SURG,2026-01-29,6,4,4,0,0,0,0,3,0,0,3,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-1FEF6DD177814351,HOSP-001,DEPT-SURG,2026-01-30,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-62D8BB51955940AB,HOSP-001,DEPT-SURG,2026-01-31,6,4,2,1,0,0,1,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-ECB29DE54DCA4E05,HOSP-001,DEPT-SURG,2026-02-01,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C71470C56479479E,HOSP-001,DEPT-SURG,2026-02-02,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-27D738A2B68E4BD8,HOSP-001,DEPT-SURG,2026-02-03,6,4,3,0,0,0,1,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-AE05FC92E43C422C,HOSP-001,DEPT-SURG,2026-02-04,6,4,3,0,0,0,1,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-094DA0A0721C4BD1,HOSP-001,DEPT-SURG,2026-02-05,6,4,3,0,0,0,1,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-50649EBC79AD4FBF,HOSP-001,DEPT-SURG,2026-02-06,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2CB121B71C1C4FC2,HOSP-001,DEPT-SURG,2026-02-07,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-97F69613411C484F,HOSP-001,DEPT-SURG,2026-02-08,6,4,4,0,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-FA7549CB86D74839,HOSP-001,DEPT-SURG,2026-02-09,6,4,2,1,0,0,1,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6EFD5C33519C45A4,HOSP-001,DEPT-SURG,2026-02-10,6,4,4,0,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-68DF9E34EDE14069,HOSP-001,DEPT-SURG,2026-02-11,6,4,3,0,0,0,1,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4B7D54A5B8B443EB,HOSP-001,DEPT-SURG,2026-02-12,6,4,4,0,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-99B57FC2C05A4FDC,HOSP-001,DEPT-SURG,2026-02-13,6,4,3,0,0,0,1,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D2D2A4029896452C,HOSP-001,DEPT-SURG,2026-02-14,6,4,2,2,0,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-384AFB5908A6471A,HOSP-001,DEPT-SURG,2026-02-15,6,3,2,0,0,0,1,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-03DDBEE89B6449B6,HOSP-001,DEPT-SURG,2026-02-16,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D35629E7D12147DA,HOSP-001,DEPT-SURG,2026-02-17,6,4,2,0,1,0,1,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2B758A4491F5439C,HOSP-001,DEPT-SURG,2026-02-18,6,4,4,0,0,0,0,2,0,0,2,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
