exclusion_id,kpi_id,hospital_id,department_id,reporting_date,reason_code,reason_description,source_record_id,calculation_run_id,_source_domain,integration_exclusion_id,source_exclusion_id,exclusion_origin,integration_run_id
EXC-F409B13B,kpi_004,HOSP-001,DEPT-SURG,2026-12-06,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1212FE54,EXC-F409B13B,source_engine,SIX-KPI-8EC2F4190438
EXC-0A8B6AC9,kpi_004,HOSP-001,DEPT-SURG,2026-12-07,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-8C996682,EXC-0A8B6AC9,source_engine,SIX-KPI-8EC2F4190438
EXC-A276F69B,kpi_004,HOSP-001,DEPT-SURG,2026-12-08,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4BA92D4F,EXC-A276F69B,source_engine,SIX-KPI-8EC2F4190438
EXC-514E5E91,kpi_004,HOSP-001,DEPT-SURG,2026-12-09,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-29B42B24,EXC-514E5E91,source_engine,SIX-KPI-8EC2F4190438
EXC-EA2FED73,kpi_004,HOSP-001,DEPT-SURG,2026-12-10,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-66C76703,EXC-EA2FED73,source_engine,SIX-KPI-8EC2F4190438
EXC-6A20868A,kpi_004,HOSP-001,DEPT-SURG,2026-12-11,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-6CF71994,EXC-6A20868A,source_engine,SIX-KPI-8EC2F4190438
EXC-C2503F83,kpi_004,HOSP-001,DEPT-SURG,2026-12-12,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3800C3B7,EXC-C2503F83,source_engine,SIX-KPI-8EC2F4190438
EXC-52FBBB5A,kpi_004,HOSP-001,DEPT-SURG,2026-12-13,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-88D9371A,EXC-52FBBB5A,source_engine,SIX-KPI-8EC2F4190438
EXC-359B3860,kpi_004,HOSP-001,DEPT-SURG,2026-12-14,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-31AA40AF,EXC-359B3860,source_engine,SIX-KPI-8EC2F4190438
EXC-6F89B2A7,kpi_004,HOSP-001,DEPT-SURG,2026-12-15,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-F1C26D74,EXC-6F89B2A7,source_engine,SIX-KPI-8EC2F4190438
EXC-38757538,kpi_004,HOSP-001,DEPT-SURG,2026-12-16,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-696C3813,EXC-38757538,source_engine,SIX-KPI-8EC2F4190438
EXC-A7362B02,kpi_004,HOSP-001,DEPT-SURG,2026-12-17,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-93BABFF6,EXC-A7362B02,source_engine,SIX-KPI-8EC2F4190438
EXC-DAFE2F26,kpi_004,HOSP-001,DEPT-SURG,2026-12-18,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-654EB2FE,EXC-DAFE2F26,source_engine,SIX-KPI-8EC2F4190438
EXC-9360628E,kpi_004,HOSP-001,DEPT-SURG,2026-12-19,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2053B62D,EXC-9360628E,source_engine,SIX-KPI-8EC2F4190438
EXC-8E2056DE,kpi_004,HOSP-001,DEPT-SURG,2026-12-20,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-D85BB3F0,EXC-8E2056DE,source_engine,SIX-KPI-8EC2F4190438
EXC-A3152E1D,kpi_004,HOSP-001,DEPT-SURG,2026-12-21,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1BB24C9C,EXC-A3152E1D,source_engine,SIX-KPI-8EC2F4190438
EXC-55FC0247,kpi_004,HOSP-001,DEPT-SURG,2026-12-22,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3AEFEE72,EXC-55FC0247,source_engine,SIX-KPI-8EC2F4190438
EXC-B158EA14,kpi_004,HOSP-001,DEPT-SURG,2026-12-23,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-46C19614,EXC-B158EA14,source_engine,SIX-KPI-8EC2F4190438
EXC-0001076D,kpi_004,HOSP-001,DEPT-SURG,2026-12-24,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4424FF1E,EXC-0001076D,source_engine,SIX-KPI-8EC2F4190438
EXC-E1676854,kpi_004,HOSP-001,DEPT-SURG,2026-12-25,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B89DB85F,EXC-E1676854,source_engine,SIX-KPI-8EC2F4190438
EXC-F013287E,kpi_004,HOSP-001,DEPT-SURG,2026-12-26,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-8FE33CF7,EXC-F013287E,source_engine,SIX-KPI-8EC2F4190438
EXC-4AA87B74,kpi_004,HOSP-001,DEPT-SURG,2026-12-27,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-6BA4BD59,EXC-4AA87B74,source_engine,SIX-KPI-8EC2F4190438
EXC-37DF5B97,kpi_004,HOSP-001,DEPT-SURG,2026-12-28,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1DE969FC,EXC-37DF5B97,source_engine,SIX-KPI-8EC2F4190438
EXC-12B60807,kpi_004,HOSP-001,DEPT-SURG,2026-12-29,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1C20A0E0,EXC-12B60807,source_engine,SIX-KPI-8EC2F4190438
EXC-827916C3,kpi_004,HOSP-001,DEPT-SURG,2026-12-30,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-CDE1D74F,EXC-827916C3,source_engine,SIX-KPI-8EC2F4190438
EXC-26BA79A5,kpi_004,HOSP-001,DEPT-SURG,2026-12-31,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4CEAA3A7,EXC-26BA79A5,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-54935D22,kpi_006,HOSP-001,DEPT-ADM,2026-01-25,INELIGIBLE,Survey excluded from score,SURV-00000333,PEX-KPI-DCF120177644,patient_experience,IEXC-A7BC20D7,EXC-kpi_006-54935D22,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-CA82C0DA,kpi_006,HOSP-001,DEPT-ADM,2026-02-02,INELIGIBLE,Survey excluded from score,SURV-00000443,PEX-KPI-DCF120177644,patient_experience,IEXC-288DC72C,EXC-kpi_006-CA82C0DA,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-9D57BDBF,kpi_006,HOSP-001,DEPT-ADM,2026-02-02,INELIGIBLE,Survey excluded from score,SURV-00000453,PEX-KPI-DCF120177644,patient_experience,IEXC-BD64A840,EXC-kpi_006-9D57BDBF,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-2946983A,kpi_006,HOSP-001,DEPT-ADM,2026-02-14,INELIGIBLE,Survey excluded from score,SURV-00000608,PEX-KPI-DCF120177644,patient_experience,IEXC-6503CA71,EXC-kpi_006-2946983A,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-3F2EB725,kpi_006,HOSP-001,DEPT-ADM,2026-02-22,INELIGIBLE,Survey excluded from score,SURV-00000718,PEX-KPI-DCF120177644,patient_experience,IEXC-B8EFF9A1,EXC-kpi_006-3F2EB725,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-B1C80AB8,kpi_006,HOSP-001,DEPT-ADM,2026-03-01,INELIGIBLE,Survey excluded from score,SURV-00000824,PEX-KPI-DCF120177644,patient_experience,IEXC-76F7039B,EXC-kpi_006-B1C80AB8,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-8A884571,kpi_006,HOSP-001,DEPT-ADM,2026-03-04,INELIGIBLE,Survey excluded from score,SURV-00000863,PEX-KPI-DCF120177644,patient_experience,IEXC-0AF81FED,EXC-kpi_006-8A884571,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-5E742281,kpi_006,HOSP-001,DEPT-ADM,2026-04-08,INELIGIBLE,Survey excluded from score,SURV-00001366,PEX-KPI-DCF120177644,patient_experience,IEXC-7AB53469,EXC-kpi_006-5E742281,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-AF709E95,kpi_006,HOSP-001,DEPT-ADM,2026-04-09,INELIGIBLE,Survey excluded from score,SURV-00001383,PEX-KPI-DCF120177644,patient_experience,IEXC-185EB026,EXC-kpi_006-AF709E95,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-BC973FB1,kpi_006,HOSP-001,DEPT-ADM,2026-05-24,INELIGIBLE,Survey excluded from score,SURV-00002070,PEX-KPI-DCF120177644,patient_experience,IEXC-2589A107,EXC-kpi_006-BC973FB1,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-83714345,kpi_006,HOSP-001,DEPT-ADM,2026-05-26,INELIGIBLE,Survey excluded from score,SURV-00002102,PEX-KPI-DCF120177644,patient_experience,IEXC-DCCC01AB,EXC-kpi_006-83714345,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-468E6ECD,kpi_006,HOSP-001,DEPT-ADM,2026-06-02,INELIGIBLE,Survey excluded from score,SURV-00002190,PEX-KPI-DCF120177644,patient_experience,IEXC-7E6A2CD2,EXC-kpi_006-468E6ECD,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-66466A89,kpi_006,HOSP-001,DEPT-ADM,2026-06-03,INELIGIBLE,Survey excluded from score,SURV-00002199,PEX-KPI-DCF120177644,patient_experience,IEXC-BAC26CB7,EXC-kpi_006-66466A89,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-AC478362,kpi_006,HOSP-001,DEPT-ADM,2026-06-04,INELIGIBLE,Survey excluded from score,SURV-00002228,PEX-KPI-DCF120177644,patient_experience,IEXC-317E005C,EXC-kpi_006-AC478362,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-6B5DCA06,kpi_006,HOSP-001,DEPT-ADM,2026-06-17,INELIGIBLE,Survey excluded from score,SURV-00002419,PEX-KPI-DCF120177644,patient_experience,IEXC-9D328CD2,EXC-kpi_006-6B5DCA06,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-9E418F3E,kpi_006,HOSP-001,DEPT-ADM,2026-06-21,INELIGIBLE,Survey excluded from score,SURV-00002477,PEX-KPI-DCF120177644,patient_experience,IEXC-AFFBEF9F,EXC-kpi_006-9E418F3E,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-C9A452F7,kpi_006,HOSP-001,DEPT-ADM,2026-06-25,INELIGIBLE,Survey excluded from score,SURV-00002532,PEX-KPI-DCF120177644,patient_experience,IEXC-9CC6F0E7,EXC-kpi_006-C9A452F7,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-E4D72B52,kpi_006,HOSP-001,DEPT-ADM,2026-08-15,INELIGIBLE,Survey excluded from score,SURV-00003287,PEX-KPI-DCF120177644,patient_experience,IEXC-6A11F097,EXC-kpi_006-E4D72B52,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-3DCBE5A6,kpi_006,HOSP-001,DEPT-ADM,2026-08-21,INELIGIBLE,Survey excluded from score,SURV-00003367,PEX-KPI-DCF120177644,patient_experience,IEXC-BF404F04,EXC-kpi_006-3DCBE5A6,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-7A49C90A,kpi_006,HOSP-001,DEPT-ADM,2026-09-03,INELIGIBLE,Survey excluded from score,SURV-00003532,PEX-KPI-DCF120177644,patient_experience,IEXC-29838CD6,EXC-kpi_006-7A49C90A,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-CBA3C8BB,kpi_006,HOSP-001,DEPT-ADM,2026-09-07,INELIGIBLE,Survey excluded from score,SURV-00003585,PEX-KPI-DCF120177644,patient_experience,IEXC-44E508F0,EXC-kpi_006-CBA3C8BB,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-56CC572E,kpi_006,HOSP-001,DEPT-ADM,2026-09-09,INELIGIBLE,Survey excluded from score,SURV-00003613,PEX-KPI-DCF120177644,patient_experience,IEXC-68A026CB,EXC-kpi_006-56CC572E,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-16CFA249,kpi_006,HOSP-001,DEPT-ADM,2026-09-25,INELIGIBLE,Survey excluded from score,SURV-00003839,PEX-KPI-DCF120177644,patient_experience,IEXC-B6534505,EXC-kpi_006-16CFA249,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-6AB824BB,kpi_006,HOSP-001,DEPT-ADM,2026-09-30,INELIGIBLE,Survey excluded from score,SURV-00003920,PEX-KPI-DCF120177644,patient_experience,IEXC-0033B401,EXC-kpi_006-6AB824BB,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-47CB1CE7,kpi_006,HOSP-001,DEPT-ADM,2026-10-14,INELIGIBLE,Survey excluded from score,SURV-00004104,PEX-KPI-DCF120177644,patient_experience,IEXC-A858D191,EXC-kpi_006-47CB1CE7,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-F5C1E24C,kpi_006,HOSP-001,DEPT-ADM,2026-10-18,INELIGIBLE,Survey excluded from score,SURV-00004165,PEX-KPI-DCF120177644,patient_experience,IEXC-71075D81,EXC-kpi_006-F5C1E24C,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-51BDD532,kpi_006,HOSP-001,DEPT-ADM,2026-10-30,INELIGIBLE,Survey excluded from score,SURV-00004340,PEX-KPI-DCF120177644,patient_experience,IEXC-11F00E1F,EXC-kpi_006-51BDD532,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-A6E444A3,kpi_006,HOSP-001,DEPT-ADM,2026-11-12,INELIGIBLE,Survey excluded from score,SURV-00004519,PEX-KPI-DCF120177644,patient_experience,IEXC-323EBE7E,EXC-kpi_006-A6E444A3,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-675709AA,kpi_006,HOSP-001,DEPT-ADM,2026-11-21,INELIGIBLE,Survey excluded from score,SURV-00004657,PEX-KPI-DCF120177644,patient_experience,IEXC-36857FC6,EXC-kpi_006-675709AA,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-AC6381BC,kpi_006,HOSP-001,DEPT-ADM,2026-11-22,INELIGIBLE,Survey excluded from score,SURV-00004667,PEX-KPI-DCF120177644,patient_experience,IEXC-25CC03F2,EXC-kpi_006-AC6381BC,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-41B493E2,kpi_006,HOSP-001,DEPT-ADM,2026-11-22,INELIGIBLE,Survey excluded from score,SURV-00004673,PEX-KPI-DCF120177644,patient_experience,IEXC-CC645904,EXC-kpi_006-41B493E2,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-DE03AC60,kpi_006,HOSP-001,DEPT-ADM,2026-11-23,INELIGIBLE,Survey excluded from score,SURV-00004692,PEX-KPI-DCF120177644,patient_experience,IEXC-0E47F93A,EXC-kpi_006-DE03AC60,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-593D8151,kpi_006,HOSP-001,DEPT-ADM,2026-12-27,INELIGIBLE,Survey excluded from score,SURV-00005173,PEX-KPI-DCF120177644,patient_experience,IEXC-848CF1D4,EXC-kpi_006-593D8151,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-40727038,kpi_006,HOSP-001,DEPT-DIAG,2026-01-08,INELIGIBLE,Survey excluded from score,SURV-00000102,PEX-KPI-DCF120177644,patient_experience,IEXC-933E8241,EXC-kpi_006-40727038,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-8CF4DA13,kpi_006,HOSP-001,DEPT-DIAG,2026-01-13,INELIGIBLE,Survey excluded from score,SURV-00000176,PEX-KPI-DCF120177644,patient_experience,IEXC-7E7D7893,EXC-kpi_006-8CF4DA13,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-CA17C06E,kpi_006,HOSP-001,DEPT-DIAG,2026-01-18,INELIGIBLE,Survey excluded from score,SURV-00000243,PEX-KPI-DCF120177644,patient_experience,IEXC-E8D85DBC,EXC-kpi_006-CA17C06E,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-C4B9C44B,kpi_006,HOSP-001,DEPT-DIAG,2026-02-04,INELIGIBLE,Survey excluded from score,SURV-00000479,PEX-KPI-DCF120177644,patient_experience,IEXC-E6A5C0D2,EXC-kpi_006-C4B9C44B,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-D5196BA4,kpi_006,HOSP-001,DEPT-DIAG,2026-02-08,INELIGIBLE,Survey excluded from score,SURV-00000533,PEX-KPI-DCF120177644,patient_experience,IEXC-836348CB,EXC-kpi_006-D5196BA4,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-E409C474,kpi_006,HOSP-001,DEPT-DIAG,2026-02-24,INELIGIBLE,Survey excluded from score,SURV-00000743,PEX-KPI-DCF120177644,patient_experience,IEXC-0153C65C,EXC-kpi_006-E409C474,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-B8C02C72,kpi_006,HOSP-001,DEPT-DIAG,2026-02-28,INELIGIBLE,Survey excluded from score,SURV-00000805,PEX-KPI-DCF120177644,patient_experience,IEXC-E14EF25F,EXC-kpi_006-B8C02C72,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-AD419917,kpi_006,HOSP-001,DEPT-DIAG,2026-03-25,INELIGIBLE,Survey excluded from score,SURV-00001162,PEX-KPI-DCF120177644,patient_experience,IEXC-42B97983,EXC-kpi_006-AD419917,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-7F785B63,kpi_006,HOSP-001,DEPT-DIAG,2026-04-09,INELIGIBLE,Survey excluded from score,SURV-00001379,PEX-KPI-DCF120177644,patient_experience,IEXC-EBA9F499,EXC-kpi_006-7F785B63,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-6C5E6CD1,kpi_006,HOSP-001,DEPT-DIAG,2026-04-13,INELIGIBLE,Survey excluded from score,SURV-00001440,PEX-KPI-DCF120177644,patient_experience,IEXC-B176241B,EXC-kpi_006-6C5E6CD1,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-107F49A3,kpi_006,HOSP-001,DEPT-DIAG,2026-04-27,INELIGIBLE,Survey excluded from score,SURV-00001656,PEX-KPI-DCF120177644,patient_experience,IEXC-83A66B94,EXC-kpi_006-107F49A3,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-3F26EA87,kpi_006,HOSP-001,DEPT-DIAG,2026-05-04,INELIGIBLE,Survey excluded from score,SURV-00001764,PEX-KPI-DCF120177644,patient_experience,IEXC-151F7B8E,EXC-kpi_006-3F26EA87,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-0A3D6805,kpi_006,HOSP-001,DEPT-DIAG,2026-05-06,INELIGIBLE,Survey excluded from score,SURV-00001791,PEX-KPI-DCF120177644,patient_experience,IEXC-8926081A,EXC-kpi_006-0A3D6805,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-78D4F3F5,kpi_006,HOSP-001,DEPT-DIAG,2026-05-12,INELIGIBLE,Survey excluded from score,SURV-00001867,PEX-KPI-DCF120177644,patient_experience,IEXC-C3B1C274,EXC-kpi_006-78D4F3F5,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-7E20DE2E,kpi_006,HOSP-001,DEPT-DIAG,2026-05-13,INELIGIBLE,Survey excluded from score,SURV-00001895,PEX-KPI-DCF120177644,patient_experience,IEXC-8DCA0546,EXC-kpi_006-7E20DE2E,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-28D2EE47,kpi_006,HOSP-001,DEPT-DIAG,2026-06-09,INELIGIBLE,Survey excluded from score,SURV-00002297,PEX-KPI-DCF120177644,patient_experience,IEXC-923E6522,EXC-kpi_006-28D2EE47,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-00FD43B0,kpi_006,HOSP-001,DEPT-DIAG,2026-06-16,INELIGIBLE,Survey excluded from score,SURV-00002412,PEX-KPI-DCF120177644,patient_experience,IEXC-0421A7B3,EXC-kpi_006-00FD43B0,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-9A0466AE,kpi_006,HOSP-001,DEPT-DIAG,2026-06-24,INELIGIBLE,Survey excluded from score,SURV-00002531,PEX-KPI-DCF120177644,patient_experience,IEXC-25913880,EXC-kpi_006-9A0466AE,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-532A8545,kpi_006,HOSP-001,DEPT-DIAG,2026-06-28,INELIGIBLE,Survey excluded from score,SURV-00002578,PEX-KPI-DCF120177644,patient_experience,IEXC-692467EA,EXC-kpi_006-532A8545,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-BF9065F9,kpi_006,HOSP-001,DEPT-DIAG,2026-07-01,INELIGIBLE,Survey excluded from score,SURV-00002622,PEX-KPI-DCF120177644,patient_experience,IEXC-8317AF8E,EXC-kpi_006-BF9065F9,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-CD40E5EE,kpi_006,HOSP-001,DEPT-DIAG,2026-07-10,INELIGIBLE,Survey excluded from score,SURV-00002745,PEX-KPI-DCF120177644,patient_experience,IEXC-E1F15186,EXC-kpi_006-CD40E5EE,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-3C0631AF,kpi_006,HOSP-001,DEPT-DIAG,2026-08-12,INELIGIBLE,Survey excluded from score,SURV-00003230,PEX-KPI-DCF120177644,patient_experience,IEXC-0903414C,EXC-kpi_006-3C0631AF,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-4C1A56A7,kpi_006,HOSP-001,DEPT-DIAG,2026-08-13,INELIGIBLE,Survey excluded from score,SURV-00003247,PEX-KPI-DCF120177644,patient_experience,IEXC-2BA99BF5,EXC-kpi_006-4C1A56A7,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-1ACC593A,kpi_006,HOSP-001,DEPT-DIAG,2026-08-13,INELIGIBLE,Survey excluded from score,SURV-00003256,PEX-KPI-DCF120177644,patient_experience,IEXC-B94375CA,EXC-kpi_006-1ACC593A,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-85A10151,kpi_006,HOSP-001,DEPT-DIAG,2026-08-25,INELIGIBLE,Survey excluded from score,SURV-00003427,PEX-KPI-DCF120177644,patient_experience,IEXC-B14C7A7E,EXC-kpi_006-85A10151,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-E92E243F,kpi_006,HOSP-001,DEPT-DIAG,2026-08-27,INELIGIBLE,Survey excluded from score,SURV-00003447,PEX-KPI-DCF120177644,patient_experience,IEXC-6082D1B0,EXC-kpi_006-E92E243F,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-EE71B35A,kpi_006,HOSP-001,DEPT-DIAG,2026-08-28,INELIGIBLE,Survey excluded from score,SURV-00003466,PEX-KPI-DCF120177644,patient_experience,IEXC-618C0E3F,EXC-kpi_006-EE71B35A,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-8A0A0427,kpi_006,HOSP-001,DEPT-DIAG,2026-09-03,INELIGIBLE,Survey excluded from score,SURV-00003529,PEX-KPI-DCF120177644,patient_experience,IEXC-70CEBC44,EXC-kpi_006-8A0A0427,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-27E8921C,kpi_006,HOSP-001,DEPT-DIAG,2026-09-07,INELIGIBLE,Survey excluded from score,SURV-00003589,PEX-KPI-DCF120177644,patient_experience,IEXC-3F54D933,EXC-kpi_006-27E8921C,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-0206F2E8,kpi_006,HOSP-001,DEPT-DIAG,2026-09-17,INELIGIBLE,Survey excluded from score,SURV-00003745,PEX-KPI-DCF120177644,patient_experience,IEXC-3F10BF1B,EXC-kpi_006-0206F2E8,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-551B9248,kpi_006,HOSP-001,DEPT-DIAG,2026-09-21,INELIGIBLE,Survey excluded from score,SURV-00003798,PEX-KPI-DCF120177644,patient_experience,IEXC-574E9498,EXC-kpi_006-551B9248,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-584B7ED3,kpi_006,HOSP-001,DEPT-DIAG,2026-10-02,INELIGIBLE,Survey excluded from score,SURV-00003951,PEX-KPI-DCF120177644,patient_experience,IEXC-23A5E1B5,EXC-kpi_006-584B7ED3,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-54C5F5CE,kpi_006,HOSP-001,DEPT-DIAG,2026-10-17,INELIGIBLE,Survey excluded from score,SURV-00004152,PEX-KPI-DCF120177644,patient_experience,IEXC-DA8526E9,EXC-kpi_006-54C5F5CE,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-4695E770,kpi_006,HOSP-001,DEPT-DIAG,2026-10-25,INELIGIBLE,Survey excluded from score,SURV-00004267,PEX-KPI-DCF120177644,patient_experience,IEXC-D349238F,EXC-kpi_006-4695E770,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-751E50E4,kpi_006,HOSP-001,DEPT-DIAG,2026-10-25,INELIGIBLE,Survey excluded from score,SURV-00004271,PEX-KPI-DCF120177644,patient_experience,IEXC-45444623,EXC-kpi_006-751E50E4,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-48B6DED7,kpi_006,HOSP-001,DEPT-DIAG,2026-10-27,INELIGIBLE,Survey excluded from score,SURV-00004308,PEX-KPI-DCF120177644,patient_experience,IEXC-B4F6C2A7,EXC-kpi_006-48B6DED7,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-68A29557,kpi_006,HOSP-001,DEPT-DIAG,2026-11-11,INELIGIBLE,Survey excluded from score,SURV-00004516,PEX-KPI-DCF120177644,patient_experience,IEXC-5D6671FD,EXC-kpi_006-68A29557,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-2FCEB551,kpi_006,HOSP-001,DEPT-DIAG,2026-11-13,INELIGIBLE,Survey excluded from score,SURV-00004544,PEX-KPI-DCF120177644,patient_experience,IEXC-AC698762,EXC-kpi_006-2FCEB551,source_engine,SIX-KPI-8EC2F4190438
EXC-kpi_006-7BE3DBE2,kpi_006,HOSP-001,DEPT-DIAG,2026-11-15,INELIGIBLE,Survey excluded from score,SURV-00004571,PEX-KPI-DCF120177644,patient_experience,IEXC-73CD557A,EXC-kpi_006-7BE3DBE2,source_engine,SIX-KPI-8EC2F4190438
