analytical_record_id,kpi_id,evidence_type,source_dataset,source_field,source_value,evidence_role,source_record_id,calculation_run_id
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260630,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260630,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260630,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260630,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260701,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260701,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260701,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,110.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260701,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260701,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260701,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,10.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260701,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260701,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260701,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260701,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260701,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260702,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260702,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260702,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,107.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260702,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260702,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260702,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,9.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260702,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260702,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260702,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260702,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260702,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260703,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260703,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260703,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,94.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260703,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260703,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260703,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,18.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260703,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260703,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,5.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260703,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260703,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260703,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260704,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,2.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260704,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260704,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,92.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260704,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260704,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260704,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,13.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260704,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260704,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,4.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260704,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260704,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260704,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260705,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260705,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260705,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,117.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260705,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260705,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260705,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,7.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260705,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260705,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260705,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260705,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260705,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260706,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,2.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260706,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260706,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,103.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260706,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260706,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260706,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,4.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260706,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260706,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260706,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260706,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260706,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260707,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,2.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260707,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260707,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,90.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260707,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260707,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260707,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,6.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260707,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260707,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260707,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260707,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260707,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260708,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260708,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260708,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,111.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260708,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260708,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260708,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,8.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260708,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260708,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260708,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260708,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260708,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260709,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260709,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260709,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,86.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260709,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260709,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260709,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,12.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260709,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260709,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,4.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260709,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260709,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260709,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260710,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260710,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260710,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260710,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260710,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260710,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260710,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260710,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260710,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260710,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260710,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260711,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260711,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260711,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,96.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260711,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260711,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260711,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,4.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260711,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260711,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260711,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260711,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260711,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260712,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260712,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260712,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,105.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260712,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260712,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260712,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,4.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260712,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260712,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260712,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260712,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260712,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260713,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260713,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260713,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,92.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260713,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260713,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260713,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260713,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260713,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260713,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260713,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260713,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260714,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260714,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260714,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,98.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260714,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260714,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260714,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,7.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260714,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260714,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260714,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260714,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260714,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260715,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,3.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260715,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260715,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,117.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260715,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260715,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260715,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,2.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260715,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260715,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260715,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260715,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260715,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260716,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260716,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260716,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,108.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260716,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260716,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260716,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,4.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260716,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260716,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260716,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260716,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260716,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260717,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260717,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260717,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,96.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260717,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260717,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260717,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260717,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260717,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260717,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260717,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260717,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260718,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260718,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260718,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260718,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260718,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260718,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260718,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260718,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260718,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260718,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260718,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260719,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260719,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260719,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,99.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260719,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260719,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260719,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,2.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260719,PEX-KPI-DCF120177644
