scenario_run_id,primary_kpi_id,baseline_value,scenario_value,absolute_change,percentage_change,direction_of_change,affected_supporting_kpis,supporting_kpi_result_status
SR-BL-76ECAB58213DE179-,kpi_001,76.38888888888889,,,,Uncertain,[],
SR-BL-43D5C387B09CE936-COMP-BASE-001,kpi_001,76.38888888888889,76.19047619047619,0.0,-0.19841269841269593,Decrease,[],
SR-BL-43D5C387B09CE936-COMP-CONS-001,kpi_001,76.38888888888889,95.23809523809523,2.0,18.84920634920634,Increase,[],
SR-BL-43D5C387B09CE936-COMP-EXP-001,kpi_001,76.38888888888889,100.0,5.0,23.611111111111114,Increase,[],
SR-BL-43D5C387B09CE936-COMP-HIGH-001,kpi_001,76.38888888888889,100.0,9.0,23.611111111111114,Increase,[],
SR-BL-95C43B1935EB5527-,kpi_001,76.38888888888889,,,,Uncertain,[],
SR-BL-C43A92C91497A300-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-E236601C63E281B9-COMP-BASE-001,kpi_001,78.57142857142857,78.57142857142857,0.0,0.0,No Change,[],
SR-BL-E236601C63E281B9-COMP-CONS-001,kpi_001,78.57142857142857,92.85714285714286,2.0,14.285714285714292,Increase,[],
SR-BL-E236601C63E281B9-COMP-EXP-001,kpi_001,78.57142857142857,100.0,5.0,21.42857142857143,Increase,[],
SR-BL-E236601C63E281B9-COMP-HIGH-001,kpi_001,78.57142857142857,100.0,9.0,21.42857142857143,Increase,[],
SR-BL-1531ED4AD3B91E9C-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-53E7DFAB031D8EB0-,kpi_001,76.92307692307693,,,,Uncertain,[],
SR-BL-5641CB60A6BE0C5D-COMP-BASE-001,kpi_001,76.92307692307693,76.92307692307693,0.0,0.0,No Change,[],
SR-BL-5641CB60A6BE0C5D-COMP-CONS-001,kpi_001,76.92307692307693,92.3076923076923,2.0,15.384615384615373,Increase,[],
SR-BL-5641CB60A6BE0C5D-COMP-EXP-001,kpi_001,76.92307692307693,100.0,5.0,23.076923076923066,Increase,[],
SR-BL-5641CB60A6BE0C5D-COMP-HIGH-001,kpi_001,76.92307692307693,100.0,9.0,23.076923076923066,Increase,[],
SR-BL-2FEBACEAD3B78DCD-,kpi_001,76.92307692307693,,,,Uncertain,[],
SR-BL-414A88D4336FADB8-,kpi_001,81.81818181818183,,,,Uncertain,[],
SR-BL-A18AA17B5A374474-COMP-BASE-001,kpi_001,81.81818181818183,81.81818181818183,0.0,0.0,No Change,[],
SR-BL-A18AA17B5A374474-COMP-CONS-001,kpi_001,81.81818181818183,100.0,2.0,18.181818181818173,Increase,[],
SR-BL-A18AA17B5A374474-COMP-EXP-001,kpi_001,81.81818181818183,100.0,5.0,18.181818181818173,Increase,[],
SR-BL-A18AA17B5A374474-COMP-HIGH-001,kpi_001,81.81818181818183,100.0,9.0,18.181818181818173,Increase,[],
SR-BL-721A9F7B369BA3E9-,kpi_001,81.81818181818183,,,,Uncertain,[],
SR-BL-A47ED9AF40CEBF53-,kpi_001,71.42857142857143,,,,Uncertain,[],
SR-BL-4003FA96E45DE8D4-COMP-BASE-001,kpi_001,71.42857142857143,71.42857142857143,0.0,0.0,No Change,[],
SR-BL-4003FA96E45DE8D4-COMP-CONS-001,kpi_001,71.42857142857143,85.71428571428571,2.0,14.285714285714278,Increase,[],
SR-BL-4003FA96E45DE8D4-COMP-EXP-001,kpi_001,71.42857142857143,100.0,5.0,28.57142857142857,Increase,[],
SR-BL-4003FA96E45DE8D4-COMP-HIGH-001,kpi_001,71.42857142857143,100.0,9.0,28.57142857142857,Increase,[],
SR-BL-744B0416C4FE3502-,kpi_001,71.42857142857143,,,,Uncertain,[],
SR-BL-07495536BE82F45E-,kpi_001,83.33333333333334,,,,Uncertain,[],
SR-BL-CAA7A936D38C352B-COMP-BASE-001,kpi_001,83.33333333333334,83.33333333333334,0.0,0.0,No Change,[],
SR-BL-CAA7A936D38C352B-COMP-CONS-001,kpi_001,83.33333333333334,100.0,2.0,16.666666666666657,Increase,[],
SR-BL-CAA7A936D38C352B-COMP-EXP-001,kpi_001,83.33333333333334,100.0,5.0,16.666666666666657,Increase,[],
SR-BL-CAA7A936D38C352B-COMP-HIGH-001,kpi_001,83.33333333333334,100.0,9.0,16.666666666666657,Increase,[],
SR-BL-0F805FC94EB1D2F6-,kpi_001,83.33333333333334,,,,Uncertain,[],
SR-BL-FC21A04926A67828-,kpi_001,75.0,,,,Uncertain,[],
SR-BL-DFC54352043A385E-COMP-BASE-001,kpi_001,75.0,75.0,0.0,0.0,No Change,[],
SR-BL-DFC54352043A385E-COMP-CONS-001,kpi_001,75.0,91.66666666666666,2.0,16.666666666666657,Increase,[],
SR-BL-DFC54352043A385E-COMP-EXP-001,kpi_001,75.0,100.0,5.0,25.0,Increase,[],
SR-BL-DFC54352043A385E-COMP-HIGH-001,kpi_001,75.0,100.0,9.0,25.0,Increase,[],
SR-BL-0A7A0844B0B97FB6-,kpi_001,75.0,,,,Uncertain,[],
SR-BL-19D64CE38864D4B3-,kpi_001,83.9392353678068,,,,Uncertain,[],
SR-BL-189E500248EDE815-COMP-BASE-001,kpi_001,83.9392353678068,82.92682926829268,0.0,-1.0124060995141235,Decrease,[],
SR-BL-189E500248EDE815-COMP-CONS-001,kpi_001,83.9392353678068,100.0,2.0,16.060764632193198,Increase,[],
SR-BL-189E500248EDE815-COMP-EXP-001,kpi_001,83.9392353678068,100.0,5.0,16.060764632193198,Increase,[],
SR-BL-189E500248EDE815-COMP-HIGH-001,kpi_001,83.9392353678068,100.0,9.000000000000002,16.060764632193198,Increase,[],
SR-BL-D8F7A1804A7D28F0-,kpi_001,83.9392353678068,,,,Uncertain,[],
SR-BL-BBF42DCA4B46CFF4-,kpi_001,82.84860972360973,,,,Uncertain,[],
SR-BL-E46ACAA2117B4B13-COMP-BASE-001,kpi_001,82.84860972360973,83.16831683168317,0.0,0.3197071080734446,Increase,[],
SR-BL-E46ACAA2117B4B13-COMP-CONS-001,kpi_001,82.84860972360973,99.00990099009901,2.0,16.161291266489286,Increase,[],
SR-BL-E46ACAA2117B4B13-COMP-EXP-001,kpi_001,82.84860972360973,100.0,5.0,17.151390276390273,Increase,[],
SR-BL-E46ACAA2117B4B13-COMP-HIGH-001,kpi_001,82.84860972360973,100.0,9.0,17.151390276390273,Increase,[],
SR-BL-9FC97A12D4CD76B7-,kpi_001,82.84860972360973,,,,Uncertain,[],
SR-BL-C0B27082D5B48817-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-3085970FCFAE6598-COMP-BASE-001,kpi_001,78.57142857142857,78.57142857142857,0.0,0.0,No Change,[],
SR-BL-3085970FCFAE6598-COMP-CONS-001,kpi_001,78.57142857142857,92.85714285714286,2.0,14.285714285714292,Increase,[],
SR-BL-3085970FCFAE6598-COMP-EXP-001,kpi_001,78.57142857142857,100.0,5.0,21.42857142857143,Increase,[],
SR-BL-3085970FCFAE6598-COMP-HIGH-001,kpi_001,78.57142857142857,100.0,9.0,21.42857142857143,Increase,[],
SR-BL-5B62EFC6B6852F46-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-0CA9E8114BAB177D-,kpi_001,83.10822510822511,,,,Uncertain,[],
SR-BL-BDDEF6B0E1FF18BC-COMP-BASE-001,kpi_001,83.10822510822511,82.75862068965517,0.0,-0.34960441856993896,Decrease,[],
SR-BL-BDDEF6B0E1FF18BC-COMP-CONS-001,kpi_001,83.10822510822511,100.0,2.0,16.891774891774887,Increase,[],
SR-BL-BDDEF6B0E1FF18BC-COMP-EXP-001,kpi_001,83.10822510822511,100.0,5.0,16.891774891774887,Increase,[],
SR-BL-BDDEF6B0E1FF18BC-COMP-HIGH-001,kpi_001,83.10822510822511,100.0,9.000000000000002,16.891774891774887,Increase,[],
SR-BL-49DB21B41C4571CC-,kpi_001,83.10822510822511,,,,Uncertain,[],
SR-BL-86409E5AEB542479-,kpi_001,72.72727272727273,,,,Uncertain,[],
SR-BL-C336FF5427DF84D8-COMP-BASE-001,kpi_001,72.72727272727273,72.72727272727273,0.0,0.0,No Change,[],
SR-BL-C336FF5427DF84D8-COMP-CONS-001,kpi_001,72.72727272727273,90.9090909090909,2.0,18.181818181818173,Increase,[],
SR-BL-C336FF5427DF84D8-COMP-EXP-001,kpi_001,72.72727272727273,100.0,5.0,27.272727272727266,Increase,[],
SR-BL-C336FF5427DF84D8-COMP-HIGH-001,kpi_001,72.72727272727273,100.0,9.0,27.272727272727266,Increase,[],
SR-BL-F456BBA27891CDA2-,kpi_001,72.72727272727273,,,,Uncertain,[],
SR-BL-F1AEDAE1326060E1-,kpi_001,77.77777777777779,,,,Uncertain,[],
SR-BL-F587D2679E8D8D1B-COMP-BASE-001,kpi_001,77.77777777777779,77.77777777777779,0.0,0.0,No Change,[],
SR-BL-F587D2679E8D8D1B-COMP-CONS-001,kpi_001,77.77777777777779,100.0,2.0,22.222222222222214,Increase,[],
SR-BL-F587D2679E8D8D1B-COMP-EXP-001,kpi_001,77.77777777777779,100.0,5.0,22.222222222222214,Increase,[],
SR-BL-F587D2679E8D8D1B-COMP-HIGH-001,kpi_001,77.77777777777779,100.0,9.0,22.222222222222214,Increase,[],
SR-BL-0EFEDA38C618AF37-,kpi_001,77.77777777777779,,,,Uncertain,[],
SR-BL-ADDCB9BA617B9813-,kpi_001,87.32638888888889,,,,Uncertain,[],
SR-BL-06EB9F3F16F87F6B-COMP-BASE-001,kpi_001,87.32638888888889,89.58333333333334,0.0,2.256944444444457,Increase,[],
SR-BL-06EB9F3F16F87F6B-COMP-CONS-001,kpi_001,87.32638888888889,100.0,2.0,12.673611111111114,Increase,[],
SR-BL-06EB9F3F16F87F6B-COMP-EXP-001,kpi_001,87.32638888888889,100.0,5.0,12.673611111111114,Increase,[],
SR-BL-06EB9F3F16F87F6B-COMP-HIGH-001,kpi_001,87.32638888888889,100.0,9.0,12.673611111111114,Increase,[],
SR-BL-BE523B29D9937B75-,kpi_001,87.32638888888889,,,,Uncertain,[],
SR-BL-73A39E1B424047FE-,kpi_001,77.77777777777779,,,,Uncertain,[],
SR-BL-D0586F0E81DE2802-COMP-BASE-001,kpi_001,77.77777777777779,77.77777777777779,0.0,0.0,No Change,[],
SR-BL-D0586F0E81DE2802-COMP-CONS-001,kpi_001,77.77777777777779,100.0,2.0,22.222222222222214,Increase,[],
SR-BL-D0586F0E81DE2802-COMP-EXP-001,kpi_001,77.77777777777779,100.0,5.0,22.222222222222214,Increase,[],
SR-BL-D0586F0E81DE2802-COMP-HIGH-001,kpi_001,77.77777777777779,100.0,9.0,22.222222222222214,Increase,[],
SR-BL-1A51315F694A284E-,kpi_001,77.77777777777779,,,,Uncertain,[],
SR-BL-5503C82683C481B0-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-969096010C63457B-COMP-BASE-002,kpi_002,20.0,20.0,0.0,0.0,No Change,[],
SR-BL-969096010C63457B-COMP-CONS-002,kpi_002,20.0,18.0,-2.0,-10.0,Decrease,[],
SR-BL-969096010C63457B-COMP-EXP-002,kpi_002,20.0,16.0,-4.0,-20.0,Decrease,[],
SR-BL-969096010C63457B-COMP-HIGH-002,kpi_002,20.0,13.0,-7.0,-35.0,Decrease,[],
SR-BL-48CFF172880EF923-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-6156F25AEDDB2255-,kpi_002,16.666666666666664,,,,Uncertain,[],
SR-BL-FF275071CC199C1D-COMP-BASE-002,kpi_002,16.666666666666664,16.666666666666664,0.0,0.0,No Change,[],
SR-BL-FF275071CC199C1D-COMP-CONS-002,kpi_002,16.666666666666664,14.999999999999998,-1.666666666666666,-9.999999999999998,Decrease,[],
SR-BL-FF275071CC199C1D-COMP-EXP-002,kpi_002,16.666666666666664,13.333333333333332,-3.333333333333332,-19.999999999999996,Decrease,[],
SR-BL-FF275071CC199C1D-COMP-HIGH-002,kpi_002,16.666666666666664,10.833333333333332,-5.833333333333332,-35.0,Decrease,[],
SR-BL-916E3F5AC56508AC-,kpi_002,16.666666666666664,,,,Uncertain,[],
SR-BL-ED761E7E36A1C2C7-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-2622B2F5170D6F57-COMP-BASE-002,kpi_002,20.0,20.0,0.0,0.0,No Change,[],
SR-BL-2622B2F5170D6F57-COMP-CONS-002,kpi_002,20.0,18.0,-2.0,-10.0,Decrease,[],
SR-BL-2622B2F5170D6F57-COMP-EXP-002,kpi_002,20.0,16.0,-4.0,-20.0,Decrease,[],
SR-BL-2622B2F5170D6F57-COMP-HIGH-002,kpi_002,20.0,13.0,-7.0,-35.0,Decrease,[],
SR-BL-36E349F71E9077CC-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-5A8D159A9617616C-,kpi_002,20.555555555555554,,,,Uncertain,[],
SR-BL-C9B74F8865C841A1-COMP-BASE-002,kpi_002,20.555555555555554,20.555555555555554,0.0,0.0,No Change,[],
SR-BL-C9B74F8865C841A1-COMP-CONS-002,kpi_002,20.555555555555554,18.5,-2.0555555555555536,-9.999999999999991,Decrease,[],
SR-BL-C9B74F8865C841A1-COMP-EXP-002,kpi_002,20.555555555555554,16.444444444444443,-4.111111111111111,-20.0,Decrease,[],
SR-BL-C9B74F8865C841A1-COMP-HIGH-002,kpi_002,20.555555555555554,13.36111111111111,-7.194444444444443,-35.0,Decrease,[],
SR-BL-C121EC51D0865BEE-,kpi_002,20.555555555555554,,,,Uncertain,[],
SR-BL-F19E1D1619816035-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-E0E67AE8A9F6E66E-COMP-BASE-002,kpi_002,15.384615384615383,15.384615384615383,0.0,0.0,No Change,[],
SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002,kpi_002,15.384615384615383,13.846153846153845,-1.5384615384615383,-10.0,Decrease,[],
SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002,kpi_002,15.384615384615383,12.307692307692307,-3.0769230769230766,-20.0,Decrease,[],
SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002,kpi_002,15.384615384615383,10.0,-5.384615384615383,-34.99999999999999,Decrease,[],
SR-BL-735D027EAAFA463B-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-5AA868410896EA0E-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-B45700FF8087B88D-COMP-BASE-002,kpi_002,20.0,20.0,0.0,0.0,No Change,[],
SR-BL-B45700FF8087B88D-COMP-CONS-002,kpi_002,20.0,18.0,-2.0,-10.0,Decrease,[],
SR-BL-B45700FF8087B88D-COMP-EXP-002,kpi_002,20.0,16.0,-4.0,-20.0,Decrease,[],
SR-BL-B45700FF8087B88D-COMP-HIGH-002,kpi_002,20.0,13.0,-7.0,-35.0,Decrease,[],
SR-BL-09781AAF4AF8B746-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-9725B45C1850461E-,kpi_002,18.75,,,,Uncertain,[],
SR-BL-9F034FA6AFEB31EB-COMP-BASE-002,kpi_002,18.75,18.75,0.0,0.0,No Change,[],
SR-BL-9F034FA6AFEB31EB-COMP-CONS-002,kpi_002,18.75,16.875,-1.875,-10.0,Decrease,[],
SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,kpi_002,18.75,15.0,-3.75,-20.0,Decrease,[],
SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,kpi_002,18.75,12.1875,-6.5625,-35.0,Decrease,[],
SR-BL-AA8302FE6E2973AF-,kpi_002,18.75,,,,Uncertain,[],
SR-BL-6869D9521D243F47-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-A0DB19C8B5ADF890-COMP-BASE-002,kpi_002,15.384615384615383,15.384615384615383,0.0,0.0,No Change,[],
SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,kpi_002,15.384615384615383,13.846153846153845,-1.5384615384615383,-10.0,Decrease,[],
SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,kpi_002,15.384615384615383,12.307692307692307,-3.0769230769230766,-20.0,Decrease,[],
SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002,kpi_002,15.384615384615383,10.0,-5.384615384615383,-34.99999999999999,Decrease,[],
SR-BL-57BB727025AE31A3-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-EFECF8E30F44EE46-,kpi_002,19.8989898989899,,,,Uncertain,[],
SR-BL-3B9F7771186FD5C5-COMP-BASE-002,kpi_002,19.8989898989899,19.8989898989899,0.0,0.0,No Change,[],
SR-BL-3B9F7771186FD5C5-COMP-CONS-002,kpi_002,19.8989898989899,17.90909090909091,-1.9898989898989896,-9.999999999999998,Decrease,[],
SR-BL-3B9F7771186FD5C5-COMP-EXP-002,kpi_002,19.8989898989899,15.91919191919192,-3.9797979797979792,-19.999999999999996,Decrease,[],
SR-BL-3B9F7771186FD5C5-COMP-HIGH-002,kpi_002,19.8989898989899,12.934343434343436,-6.964646464646464,-34.99999999999999,Decrease,[],
SR-BL-4FC60C2612CE78EC-,kpi_002,19.8989898989899,,,,Uncertain,[],
SR-BL-3EF5B6D0A900C080-,kpi_002,16.666666666666664,,,,Uncertain,[],
SR-BL-AD702A568FB0D1F5-COMP-BASE-002,kpi_002,16.666666666666664,16.666666666666664,0.0,0.0,No Change,[],
SR-BL-AD702A568FB0D1F5-COMP-CONS-002,kpi_002,16.666666666666664,14.999999999999998,-1.666666666666666,-9.999999999999998,Decrease,[],
SR-BL-AD702A568FB0D1F5-COMP-EXP-002,kpi_002,16.666666666666664,13.333333333333332,-3.333333333333332,-19.999999999999996,Decrease,[],
SR-BL-AD702A568FB0D1F5-COMP-HIGH-002,kpi_002,16.666666666666664,10.833333333333332,-5.833333333333332,-35.0,Decrease,[],
SR-BL-C30A9FB52700B9B9-,kpi_002,16.666666666666664,,,,Uncertain,[],
SR-BL-C7610ED0898FB5BD-,kpi_002,21.428571428571427,,,,Uncertain,[],
SR-BL-7D3C3A536A1A4A00-COMP-BASE-002,kpi_002,21.428571428571427,21.428571428571427,0.0,0.0,No Change,[],
SR-BL-7D3C3A536A1A4A00-COMP-CONS-002,kpi_002,21.428571428571427,19.285714285714285,-2.1428571428571423,-9.999999999999998,Decrease,[],
SR-BL-7D3C3A536A1A4A00-COMP-EXP-002,kpi_002,21.428571428571427,17.142857142857142,-4.285714285714285,-19.999999999999996,Decrease,[],
SR-BL-7D3C3A536A1A4A00-COMP-HIGH-002,kpi_002,21.428571428571427,13.928571428571429,-7.499999999999998,-34.99999999999999,Decrease,[],
SR-BL-B0DFC5F8AC165A5D-,kpi_002,21.428571428571427,,,,Uncertain,[],
SR-BL-BCAD51500F7B2654-,kpi_002,31.25,,,,Uncertain,[],
SR-BL-0DEEC7144486CE6A-COMP-BASE-002,kpi_002,31.25,31.25,0.0,0.0,No Change,[],
SR-BL-0DEEC7144486CE6A-COMP-CONS-002,kpi_002,31.25,28.125,-3.125,-10.0,Decrease,[],
SR-BL-0DEEC7144486CE6A-COMP-EXP-002,kpi_002,31.25,25.0,-6.25,-20.0,Decrease,[],
SR-BL-0DEEC7144486CE6A-COMP-HIGH-002,kpi_002,31.25,20.3125,-10.9375,-35.0,Decrease,[],
SR-BL-33C90FED2BB84101-,kpi_002,31.25,,,,Uncertain,[],
SR-BL-E3C89208A957ECB0-,kpi_002,16.102564102564102,,,,Uncertain,[],
SR-BL-8688180A719A997D-COMP-BASE-002,kpi_002,16.102564102564102,16.102564102564102,0.0,0.0,No Change,[],
SR-BL-8688180A719A997D-COMP-CONS-002,kpi_002,16.102564102564102,14.492307692307692,-1.6102564102564099,-9.999999999999998,Decrease,[],
SR-BL-8688180A719A997D-COMP-EXP-002,kpi_002,16.102564102564102,12.882051282051282,-3.2205128205128197,-19.999999999999996,Decrease,[],
SR-BL-8688180A719A997D-COMP-HIGH-002,kpi_002,16.102564102564102,10.466666666666667,-5.635897435897435,-35.0,Decrease,[],
SR-BL-E78A4C3912D56DD2-,kpi_002,16.102564102564102,,,,Uncertain,[],
SR-BL-A4AB06C4156FA3B9-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-8FD95C27F6570DB1-COMP-BASE-002,kpi_002,15.384615384615383,15.384615384615383,0.0,0.0,No Change,[],
SR-BL-8FD95C27F6570DB1-COMP-CONS-002,kpi_002,15.384615384615383,13.846153846153845,-1.5384615384615383,-10.0,Decrease,[],
SR-BL-8FD95C27F6570DB1-COMP-EXP-002,kpi_002,15.384615384615383,12.307692307692307,-3.0769230769230766,-20.0,Decrease,[],
SR-BL-8FD95C27F6570DB1-COMP-HIGH-002,kpi_002,15.384615384615383,10.0,-5.384615384615383,-34.99999999999999,Decrease,[],
SR-BL-75841AB63FB8A9F8-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-F491D10BEB0189E3-,kpi_002,30.0,,,,Uncertain,[],
SR-BL-C26C09113F5A653F-COMP-BASE-002,kpi_002,30.0,30.0,0.0,0.0,No Change,[],
SR-BL-C26C09113F5A653F-COMP-CONS-002,kpi_002,30.0,27.0,-3.0,-10.0,Decrease,[],
SR-BL-C26C09113F5A653F-COMP-EXP-002,kpi_002,30.0,24.0,-6.0,-20.0,Decrease,[],
SR-BL-C26C09113F5A653F-COMP-HIGH-002,kpi_002,30.0,19.5,-10.5,-35.0,Decrease,[],
SR-BL-C84AA334D0D260CF-,kpi_002,30.0,,,,Uncertain,[],
SR-BL-5A3FB7728C644633-,kpi_002,12.653388278388277,,,,Uncertain,[],
SR-BL-3960628B08FD4EDB-COMP-BASE-002,kpi_002,12.653388278388277,12.653388278388277,0.0,0.0,No Change,[],
SR-BL-3960628B08FD4EDB-COMP-CONS-002,kpi_002,12.653388278388277,11.38804945054945,-1.2653388278388267,-9.999999999999993,Decrease,[],
SR-BL-3960628B08FD4EDB-COMP-EXP-002,kpi_002,12.653388278388277,10.122710622710622,-2.530677655677655,-20.0,Decrease,[],
SR-BL-3960628B08FD4EDB-COMP-HIGH-002,kpi_002,12.653388278388277,8.224702380952381,-4.428685897435896,-34.99999999999999,Decrease,[],
SR-BL-356EAE07B4289AFE-,kpi_002,12.653388278388277,,,,Uncertain,[],
SR-BL-5956676B044D3AB9-,kpi_002,20.94017094017094,,,,Uncertain,[],
SR-BL-79B48ACEE595A4FE-COMP-BASE-002,kpi_002,20.94017094017094,20.94017094017094,0.0,0.0,No Change,[],
SR-BL-79B48ACEE595A4FE-COMP-CONS-002,kpi_002,20.94017094017094,18.846153846153847,-2.0940170940170937,-9.999999999999998,Decrease,[],
SR-BL-79B48ACEE595A4FE-COMP-EXP-002,kpi_002,20.94017094017094,16.752136752136753,-4.188034188034187,-19.999999999999996,Decrease,[],
SR-BL-79B48ACEE595A4FE-COMP-HIGH-002,kpi_002,20.94017094017094,13.611111111111112,-7.329059829059828,-34.99999999999999,Decrease,[],
SR-BL-C62F66E51A72719B-,kpi_002,20.94017094017094,,,,Uncertain,[],
SR-BL-B7C0EA323499B1C4-,kpi_002,12.222222222222221,,,,Uncertain,[],
SR-BL-8799DFF4CFD9A522-COMP-BASE-002,kpi_002,12.222222222222221,12.222222222222221,0.0,0.0,No Change,[],
SR-BL-8799DFF4CFD9A522-COMP-CONS-002,kpi_002,12.222222222222221,11.0,-1.2222222222222214,-9.999999999999993,Decrease,[],
SR-BL-8799DFF4CFD9A522-COMP-EXP-002,kpi_002,12.222222222222221,9.777777777777779,-2.444444444444443,-19.999999999999986,Decrease,[],
SR-BL-8799DFF4CFD9A522-COMP-HIGH-002,kpi_002,12.222222222222221,7.944444444444445,-4.277777777777777,-34.99999999999999,Decrease,[],
SR-BL-6C1CE2E3233F630E-,kpi_002,12.222222222222221,,,,Uncertain,[],
SR-BL-EAA362DCDB2730AF-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-93FFE139AD57EDF7-COMP-BASE-002,kpi_002,20.0,20.0,0.0,0.0,No Change,[],
SR-BL-93FFE139AD57EDF7-COMP-CONS-002,kpi_002,20.0,18.0,-2.0,-10.0,Decrease,[],
SR-BL-93FFE139AD57EDF7-COMP-EXP-002,kpi_002,20.0,16.0,-4.0,-20.0,Decrease,[],
SR-BL-93FFE139AD57EDF7-COMP-HIGH-002,kpi_002,20.0,13.0,-7.0,-35.0,Decrease,[],
SR-BL-44B73BD38A5B9A69-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-C13CC21720ACEA8D-,kpi_002,15.993265993265993,,,,Uncertain,[],
SR-BL-A6FC1D16B597CE2B-COMP-BASE-002,kpi_002,15.993265993265993,15.993265993265993,0.0,0.0,No Change,[],
SR-BL-A6FC1D16B597CE2B-COMP-CONS-002,kpi_002,15.993265993265993,14.393939393939394,-1.5993265993265986,-9.999999999999995,Decrease,[],
SR-BL-A6FC1D16B597CE2B-COMP-EXP-002,kpi_002,15.993265993265993,12.794612794612796,-3.198653198653197,-19.99999999999999,Decrease,[],
SR-BL-A6FC1D16B597CE2B-COMP-HIGH-002,kpi_002,15.993265993265993,10.395622895622896,-5.597643097643097,-35.0,Decrease,[],
SR-BL-79B1E1DA30A1390F-,kpi_002,15.993265993265993,,,,Uncertain,[],
SR-BL-3151D56A7F3B4893-,kpi_002,14.522144522144522,,,,Uncertain,[],
SR-BL-1DA70840F8567175-COMP-BASE-002,kpi_002,14.522144522144522,14.522144522144522,0.0,0.0,No Change,[],
SR-BL-1DA70840F8567175-COMP-CONS-002,kpi_002,14.522144522144522,13.06993006993007,-1.4522144522144522,-10.0,Decrease,[],
SR-BL-1DA70840F8567175-COMP-EXP-002,kpi_002,14.522144522144522,11.617715617715618,-2.9044289044289044,-20.0,Decrease,[],
SR-BL-1DA70840F8567175-COMP-HIGH-002,kpi_002,14.522144522144522,9.43939393939394,-5.082750582750583,-35.0,Decrease,[],
SR-BL-9445CF38B4072568-,kpi_002,14.522144522144522,,,,Uncertain,[],
SR-BL-5637BC02F434FAC5-,kpi_002,23.07692307692308,,,,Uncertain,[],
SR-BL-EB898D9326FD37E6-COMP-BASE-002,kpi_002,23.07692307692308,23.07692307692308,0.0,0.0,No Change,[],
SR-BL-EB898D9326FD37E6-COMP-CONS-002,kpi_002,23.07692307692308,20.769230769230774,-2.3076923076923066,-9.999999999999993,Decrease,[],
SR-BL-EB898D9326FD37E6-COMP-EXP-002,kpi_002,23.07692307692308,18.461538461538463,-4.615384615384617,-20.000000000000004,Decrease,[],
SR-BL-EB898D9326FD37E6-COMP-HIGH-002,kpi_002,23.07692307692308,15.000000000000002,-8.076923076923078,-35.0,Decrease,[],
SR-BL-704242B7E6ECA324-,kpi_002,23.07692307692308,,,,Uncertain,[],
SR-BL-55A8C803D4132A12-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-19149A65686D4F03-COMP-BASE-002,kpi_002,20.0,20.0,0.0,0.0,No Change,[],
SR-BL-19149A65686D4F03-COMP-CONS-002,kpi_002,20.0,18.0,-2.0,-10.0,Decrease,[],
SR-BL-19149A65686D4F03-COMP-EXP-002,kpi_002,20.0,16.0,-4.0,-20.0,Decrease,[],
SR-BL-19149A65686D4F03-COMP-HIGH-002,kpi_002,20.0,13.0,-7.0,-35.0,Decrease,[],
SR-BL-3C6F4E8347198FA6-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-44345B5AB6515E59-,kpi_002,14.219114219114218,,,,Uncertain,[],
SR-BL-2E513237A24AEEA4-COMP-BASE-002,kpi_002,14.219114219114218,14.219114219114218,0.0,0.0,No Change,[],
SR-BL-2E513237A24AEEA4-COMP-CONS-002,kpi_002,14.219114219114218,12.797202797202797,-1.421911421911421,-9.999999999999995,Decrease,[],
SR-BL-2E513237A24AEEA4-COMP-EXP-002,kpi_002,14.219114219114218,11.375291375291376,-2.843822843822842,-19.99999999999999,Decrease,[],
SR-BL-2E513237A24AEEA4-COMP-HIGH-002,kpi_002,14.219114219114218,9.242424242424242,-4.9766899766899755,-34.99999999999999,Decrease,[],
