sensitivity_id,approval_package_id,scenario_template_id,sensitivity_classification,sensitivity_rationale,direction_stable,magnitude_variation,warning_increase,confidence_change,direction_reversal,comparator_count
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,16.666666666666657,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,20.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,18.181818181818173,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,25.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,30.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,20.833333333333343,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,25.0,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,33.33333333333334,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,16.666666666666657,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,18.181818181818173,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,16.666666666666657,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,18.181818181818173,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 14.0 percentage points,True,13.95348837209302,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 18.2 percentage points,True,18.181818181818173,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,22.727272727272734,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,22.727272727272734,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,20.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,23.076923076923066,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 20.9 percentage points,True,20.930232558139537,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,22.222222222222214,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,27.272727272727266,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,25.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,23.076923076923066,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,16.923076923076934,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,25.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,21.42857142857143,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,22.222222222222214,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,23.076923076923066,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 21.9 percentage points,True,21.874999999999986,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 18.4 percentage points,True,18.42105263157893,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
