watch_record_id,integration_record_id,hospital_id,department_id,reporting_date,kpi_id,evidence_record_id,source_kpi_record_id,source_threshold_record_id,engine_run_id,processed_at
WCH-3B4325BFE7AC40CC,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260414,HOSP-001,DEPT-SURG,2026-04-14,kpi_006,EVD-E5FE5702797547E7,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260414,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9BFFE4DA54144E27,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260415,HOSP-001,DEPT-SURG,2026-04-15,kpi_006,EVD-78B0E6B0BADE48A3,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260415,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-13E165F7117D4670,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260416,HOSP-001,DEPT-SURG,2026-04-16,kpi_006,EVD-BE3E778FD01D4AAB,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260416,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7392A7F20028481E,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260417,HOSP-001,DEPT-SURG,2026-04-17,kpi_006,EVD-C95B3D9F795048AE,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260417,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FF93EA6A6B7247C6,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260418,HOSP-001,DEPT-SURG,2026-04-18,kpi_006,EVD-FCE2884296AC4FC3,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260418,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-20188002394E47B5,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260419,HOSP-001,DEPT-SURG,2026-04-19,kpi_006,EVD-D271F51ACE4D43A3,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260419,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6046143F73B941B2,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260420,HOSP-001,DEPT-SURG,2026-04-20,kpi_006,EVD-994E77FA475D4981,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260420,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0BCE2CDF41F440A5,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260421,HOSP-001,DEPT-SURG,2026-04-21,kpi_006,EVD-F86D800D7DAE4193,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260421,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D51486E246434D8F,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260422,HOSP-001,DEPT-SURG,2026-04-22,kpi_006,EVD-1EA3D6DFCB5946BD,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260422,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-42D4BC6927364E16,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260423,HOSP-001,DEPT-SURG,2026-04-23,kpi_006,EVD-AEAC6FF4C2434811,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260423,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F51CA87CC6CA444C,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260424,HOSP-001,DEPT-SURG,2026-04-24,kpi_006,EVD-379802FA01E54C71,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260424,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3CEE404F26D34170,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260425,HOSP-001,DEPT-SURG,2026-04-25,kpi_006,EVD-AA154C1831724B0C,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260425,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7D89E9147FE84AED,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260426,HOSP-001,DEPT-SURG,2026-04-26,kpi_006,EVD-C5D1A614F04C4D16,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260426,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3D82D7B86F754ED3,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260427,HOSP-001,DEPT-SURG,2026-04-27,kpi_006,EVD-D6DEEEDB56A049DA,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260427,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-AD9744C758DD4BBD,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260428,HOSP-001,DEPT-SURG,2026-04-28,kpi_006,EVD-471C4A1E7BB248DB,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260428,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E4308F6F9A564897,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260429,HOSP-001,DEPT-SURG,2026-04-29,kpi_006,EVD-9286CD1C9B764853,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260429,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2C5C7CAE7F8A491C,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260430,HOSP-001,DEPT-SURG,2026-04-30,kpi_006,EVD-FA82F759B2D24C02,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260430,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C55414273DC64330,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260501,HOSP-001,DEPT-SURG,2026-05-01,kpi_006,EVD-0C491E849BC64A59,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260501,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-11C3DA18BF424613,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260502,HOSP-001,DEPT-SURG,2026-05-02,kpi_006,EVD-470788DE57A94E52,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260502,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F2DFAF93D28D48D2,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260503,HOSP-001,DEPT-SURG,2026-05-03,kpi_006,EVD-82DA103899EE4855,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260503,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EF196650D69C4E30,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260504,HOSP-001,DEPT-SURG,2026-05-04,kpi_006,EVD-82E232E8FC704235,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260504,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7AEC628551024389,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260505,HOSP-001,DEPT-SURG,2026-05-05,kpi_006,EVD-AA671182DAB04479,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260505,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BBF7807D87B14684,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260506,HOSP-001,DEPT-SURG,2026-05-06,kpi_006,EVD-7809C647BE3348C1,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260506,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-96E3D47EDD1D433A,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260507,HOSP-001,DEPT-SURG,2026-05-07,kpi_006,EVD-821C464CD17C4C7C,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260507,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-89116F09BCC74229,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260508,HOSP-001,DEPT-SURG,2026-05-08,kpi_006,EVD-1C58926F4D134480,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260508,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7FC8B103C86C4086,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260509,HOSP-001,DEPT-SURG,2026-05-09,kpi_006,EVD-E63045C495AC44C2,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260509,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-583BAE1FD0724CB3,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260510,HOSP-001,DEPT-SURG,2026-05-10,kpi_006,EVD-0C50CF1C94BD40EB,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260510,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0781EEEA548D498B,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260511,HOSP-001,DEPT-SURG,2026-05-11,kpi_006,EVD-C833930FB0824DEF,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260511,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C1401674E0D04610,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260512,HOSP-001,DEPT-SURG,2026-05-12,kpi_006,EVD-05CFE714E4E24D75,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260512,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-27642DD1A7EF4165,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260513,HOSP-001,DEPT-SURG,2026-05-13,kpi_006,EVD-623AE5A7619B4DBF,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260513,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C0F696D95F544905,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260514,HOSP-001,DEPT-SURG,2026-05-14,kpi_006,EVD-1EA46EDEA7D04FCC,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260514,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-52EB91EEFAFE4BEA,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260515,HOSP-001,DEPT-SURG,2026-05-15,kpi_006,EVD-DD2610F9033E4C69,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260515,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9B28138E738D4A13,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260516,HOSP-001,DEPT-SURG,2026-05-16,kpi_006,EVD-FEF66AFFA9AA421F,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260516,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2D6FEE7171E14C7C,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260517,HOSP-001,DEPT-SURG,2026-05-17,kpi_006,EVD-CD2CB935AB174EA8,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260517,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BD59419E166542F3,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260518,HOSP-001,DEPT-SURG,2026-05-18,kpi_006,EVD-7D896A49948B47B9,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260518,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8EE0F3C871E144DC,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260519,HOSP-001,DEPT-SURG,2026-05-19,kpi_006,EVD-E1863001ED924E30,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260519,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-086FCC26AC134906,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260520,HOSP-001,DEPT-SURG,2026-05-20,kpi_006,EVD-976118B091BD4621,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260520,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E6079B67893E4628,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260521,HOSP-001,DEPT-SURG,2026-05-21,kpi_006,EVD-4A8C1936742B41A3,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260521,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6AA4E8D2FAF445BE,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260522,HOSP-001,DEPT-SURG,2026-05-22,kpi_006,EVD-F596D7678A3841AC,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260522,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9EB4ABBBEFE34662,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260523,HOSP-001,DEPT-SURG,2026-05-23,kpi_006,EVD-02A26BF943A0455C,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260523,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C440EF85B61340A3,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260524,HOSP-001,DEPT-SURG,2026-05-24,kpi_006,EVD-887CB976771D4AA1,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260524,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6926F56B989943BC,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260525,HOSP-001,DEPT-SURG,2026-05-25,kpi_006,EVD-7A5A2C317EBD42F5,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260525,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F1F297B5BBE64526,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260526,HOSP-001,DEPT-SURG,2026-05-26,kpi_006,EVD-108EAA29F921439E,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260526,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2ACDAB783EC84858,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260527,HOSP-001,DEPT-SURG,2026-05-27,kpi_006,EVD-E1990F1285164E15,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260527,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-66EF881D8B414BA5,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260528,HOSP-001,DEPT-SURG,2026-05-28,kpi_006,EVD-9535EEFDEE774629,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260528,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-948964C82654410E,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260529,HOSP-001,DEPT-SURG,2026-05-29,kpi_006,EVD-AEE5503B440F4DB3,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260529,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7A47FFA52E934095,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260530,HOSP-001,DEPT-SURG,2026-05-30,kpi_006,EVD-ECF66895315740E5,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260530,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-54E83D7C97B1455D,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260531,HOSP-001,DEPT-SURG,2026-05-31,kpi_006,EVD-02BB070DE7BE47CB,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260531,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5545DFBEEAAD42A9,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260601,HOSP-001,DEPT-SURG,2026-06-01,kpi_006,EVD-827D99E8212B437F,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260601,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F63AAD1F19354359,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260602,HOSP-001,DEPT-SURG,2026-06-02,kpi_006,EVD-67FA3A687B044B86,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260602,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-978574A0D2674FDB,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260603,HOSP-001,DEPT-SURG,2026-06-03,kpi_006,EVD-353297D43D454BDD,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260603,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-848B6DB12A2D49F4,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260604,HOSP-001,DEPT-SURG,2026-06-04,kpi_006,EVD-C6357EC32D05421C,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260604,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3AB7B4F01BDE4A49,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260605,HOSP-001,DEPT-SURG,2026-06-05,kpi_006,EVD-CD33E12C5DCA42CB,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260605,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DE691CBB29474B2E,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260606,HOSP-001,DEPT-SURG,2026-06-06,kpi_006,EVD-996090DE476A433C,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260606,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D22DEB52F6B04B61,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260607,HOSP-001,DEPT-SURG,2026-06-07,kpi_006,EVD-B3C43FAD30154455,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260607,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-90CF028BEBFB4FA7,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260608,HOSP-001,DEPT-SURG,2026-06-08,kpi_006,EVD-643449336D844165,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260608,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BAB35ABD9F6A44D0,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260609,HOSP-001,DEPT-SURG,2026-06-09,kpi_006,EVD-40D9214D1F4642B6,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260609,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2DB89A3A5B9A46E2,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260610,HOSP-001,DEPT-SURG,2026-06-10,kpi_006,EVD-A6A5F78EF2EC4C8F,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260610,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D785AA753C084144,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260611,HOSP-001,DEPT-SURG,2026-06-11,kpi_006,EVD-6B9B9E48068D4F06,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260611,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-62EDA30BB0634C73,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260612,HOSP-001,DEPT-SURG,2026-06-12,kpi_006,EVD-0C3C295E934743FF,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260612,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C56165F352584517,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260613,HOSP-001,DEPT-SURG,2026-06-13,kpi_006,EVD-FCF55E697E9F451B,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260613,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-696E1056466B4428,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260614,HOSP-001,DEPT-SURG,2026-06-14,kpi_006,EVD-81E7E74189CC4F44,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260614,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-97A572AE51E8445B,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260615,HOSP-001,DEPT-SURG,2026-06-15,kpi_006,EVD-44F17F701F524AAE,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260615,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-684A4EA5803E46CC,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260616,HOSP-001,DEPT-SURG,2026-06-16,kpi_006,EVD-AE6ECCA672344650,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260616,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-32015E654CB54AF8,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260617,HOSP-001,DEPT-SURG,2026-06-17,kpi_006,EVD-D9EBD5106052485A,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260617,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-13ADD50231514956,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260618,HOSP-001,DEPT-SURG,2026-06-18,kpi_006,EVD-DC1FBA6C663E4FC9,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260618,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2665AC90F5984E19,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260619,HOSP-001,DEPT-SURG,2026-06-19,kpi_006,EVD-58C33E4A1C564428,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260619,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F1742982BCE04AD8,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260620,HOSP-001,DEPT-SURG,2026-06-20,kpi_006,EVD-7AD8C8B4ED8B4432,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260620,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8E0BDF92A64C4A82,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260621,HOSP-001,DEPT-SURG,2026-06-21,kpi_006,EVD-25CFFCB326F84074,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260621,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8C55D6F7EFC94DE5,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260622,HOSP-001,DEPT-SURG,2026-06-22,kpi_006,EVD-193F593FC63F4C1A,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260622,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-72605BB754B042F3,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260623,HOSP-001,DEPT-SURG,2026-06-23,kpi_006,EVD-B825C2FAB8FF4D84,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260623,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D9830E46655942DD,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260624,HOSP-001,DEPT-SURG,2026-06-24,kpi_006,EVD-5C5B5E22F3B5460A,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260624,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0E63B6F4D46C4816,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260625,HOSP-001,DEPT-SURG,2026-06-25,kpi_006,EVD-C06CF1CAB8F344E4,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260625,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F04D7B3C4EF64F51,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260626,HOSP-001,DEPT-SURG,2026-06-26,kpi_006,EVD-97391DD81F5348AD,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260626,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EE723CFA040C416C,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260627,HOSP-001,DEPT-SURG,2026-06-27,kpi_006,EVD-48613F69EC1F40E0,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260627,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B42A955F59E847C0,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260628,HOSP-001,DEPT-SURG,2026-06-28,kpi_006,EVD-05943C84DB584F65,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260628,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-03C4D86F2E454210,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260629,HOSP-001,DEPT-SURG,2026-06-29,kpi_006,EVD-8045BC92B46B4AF7,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260629,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E3CE1D778E5B4887,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260630,HOSP-001,DEPT-SURG,2026-06-30,kpi_006,EVD-85DE9CC4650844D7,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260630,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-43BD15B2EEA84692,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260701,HOSP-001,DEPT-SURG,2026-07-01,kpi_006,EVD-5BF6FFB833DE444F,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260701,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D93373C72BE94AA8,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260702,HOSP-001,DEPT-SURG,2026-07-02,kpi_006,EVD-27F3A0F6DB5B4BC6,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260702,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FCFF9FDE02114C19,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260703,HOSP-001,DEPT-SURG,2026-07-03,kpi_006,EVD-F79523689A8043FC,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260703,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C7F98CCC180C4559,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260704,HOSP-001,DEPT-SURG,2026-07-04,kpi_006,EVD-02F534185F99452A,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260704,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-12372FBAA5F74C27,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260705,HOSP-001,DEPT-SURG,2026-07-05,kpi_006,EVD-829BD4FF089D4EA8,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260705,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5006C93A12DD4846,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260706,HOSP-001,DEPT-SURG,2026-07-06,kpi_006,EVD-2F7165D8468042BD,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260706,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5710FAFD5ED14553,IKPI-kpi_006-HOSP-001-DEPT-SURG-20260707,HOSP-001,DEPT-SURG,2026-07-07,kpi_006,EVD-5AFC0BFA956546C1,AKPI-kpi_006-HOSP-001-DEPT-SURG-20260707,DEC-006,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
