baseline_id,approval_package_id,episode_id,scenario_template_id,hospital_id,department_id,episode_start_date,episode_end_date,dominant_kpi_id,dominant_kpi_name,baseline_kpi_value,baseline_kpi_unit,supporting_kpi_values_json,baseline_required_staff,baseline_available_staff,baseline_staffing_coverage_pct,baseline_absenteeism_rate,baseline_avg_wait_min,baseline_arrivals,baseline_service_capacity,source_file_list,source_record_id_list,baseline_observation_count,baseline_data_completeness,baseline_confidence,baseline_provisional_flag,baseline_contradiction_severity,baseline_status,baseline_created_at,baseline_version,baseline_aggregation_method,baseline_reference_date,baseline_window_start,baseline_window_end
BL-C8888AEB86B71C3D,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,EP-HOSP-001-DEPT-SURG-kpi_002-20260319,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-03-19,2026-03-20,kpi_002,Staff Absenteeism Rate,38.888888888888886,Percent,{},,,,38.888888888888886,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260319,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260320",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.216943,2C-2C-1.0,episode-period mean,2026-03-20,2026-03-19,2026-03-20
BL-3A760B9CB96D07E0,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,EP-HOSP-001-DEPT-SURG-kpi_002-20260319,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-03-19,2026-03-20,kpi_002,Staff Absenteeism Rate,38.888888888888886,Percent,{},,,,38.888888888888886,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260319,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260320",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.234264,2C-2C-1.0,episode-period mean,2026-03-20,2026-03-19,2026-03-20
BL-C47E04D6D2BA68EE,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,EP-HOSP-001-DEPT-SURG-kpi_002-20260319,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-03-19,2026-03-20,kpi_002,Staff Absenteeism Rate,38.888888888888886,Percent,{},,,,38.888888888888886,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260319,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260320",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.250078,2C-2C-1.0,episode-period mean,2026-03-20,2026-03-19,2026-03-20
BL-3A9D7FD581FB78E1,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,EP-HOSP-001-DEPT-SURG-kpi_002-20260422,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-04-22,2026-04-22,kpi_002,Staff Absenteeism Rate,20.0,Percent,{},,,,20.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260422,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.268751,2C-2C-1.0,episode-period mean,2026-04-22,2026-04-22,2026-04-22
BL-EE2BF1DB6F1F5C7A,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,EP-HOSP-001-DEPT-SURG-kpi_002-20260422,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-04-22,2026-04-22,kpi_002,Staff Absenteeism Rate,20.0,Percent,{},,,,20.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260422,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.285559,2C-2C-1.0,episode-period mean,2026-04-22,2026-04-22,2026-04-22
BL-BB5A76033AD68E24,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,EP-HOSP-001-DEPT-SURG-kpi_002-20260422,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-04-22,2026-04-22,kpi_002,Staff Absenteeism Rate,20.0,Percent,{},,,,20.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260422,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.304204,2C-2C-1.0,episode-period mean,2026-04-22,2026-04-22,2026-04-22
BL-A3D9DD5582C89DB9,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,EP-HOSP-001-DEPT-SURG-kpi_002-20260502,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-05-02,2026-05-02,kpi_002,Staff Absenteeism Rate,28.57142857142857,Percent,{},,,,28.57142857142857,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260502,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.327030,2C-2C-1.0,episode-period mean,2026-05-02,2026-05-02,2026-05-02
BL-1187E4AAD5D4644D,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,EP-HOSP-001-DEPT-SURG-kpi_002-20260502,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-05-02,2026-05-02,kpi_002,Staff Absenteeism Rate,28.57142857142857,Percent,{},,,,28.57142857142857,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260502,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.356744,2C-2C-1.0,episode-period mean,2026-05-02,2026-05-02,2026-05-02
BL-D253A65DE4BF480A,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,EP-HOSP-001-DEPT-SURG-kpi_002-20260502,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-05-02,2026-05-02,kpi_002,Staff Absenteeism Rate,28.57142857142857,Percent,{},,,,28.57142857142857,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260502,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.376665,2C-2C-1.0,episode-period mean,2026-05-02,2026-05-02,2026-05-02
BL-805926D8127A840A,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,EP-HOSP-001-DEPT-SURG-kpi_002-20260509,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-05-09,2026-05-11,kpi_002,Staff Absenteeism Rate,16.536796536796537,Percent,{},,,,16.536796536796537,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260509,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260510,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260511",6,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.405572,2C-2C-1.0,episode-period mean,2026-05-11,2026-05-09,2026-05-11
BL-A50465290766018D,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,EP-HOSP-001-DEPT-SURG-kpi_002-20260509,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-05-09,2026-05-11,kpi_002,Staff Absenteeism Rate,16.536796536796537,Percent,{},,,,16.536796536796537,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260509,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260510,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260511",6,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.425510,2C-2C-1.0,episode-period mean,2026-05-11,2026-05-09,2026-05-11
BL-91C2356834E7EE30,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,EP-HOSP-001-DEPT-SURG-kpi_002-20260509,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-05-09,2026-05-11,kpi_002,Staff Absenteeism Rate,16.536796536796537,Percent,{},,,,16.536796536796537,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260509,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260510,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260511",6,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.443540,2C-2C-1.0,episode-period mean,2026-05-11,2026-05-09,2026-05-11
BL-022EF21D32A3D699,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,EP-HOSP-001-DEPT-SURG-kpi_002-20260602,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-06-02,2026-06-05,kpi_002,Staff Absenteeism Rate,18.26923076923077,Percent,{},,,,18.26923076923077,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260602,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260603,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260604,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260605",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.467775,2C-2C-1.0,episode-period mean,2026-06-05,2026-06-02,2026-06-05
BL-28776B14C3FD64CF,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,EP-HOSP-001-DEPT-SURG-kpi_002-20260602,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-06-02,2026-06-05,kpi_002,Staff Absenteeism Rate,18.26923076923077,Percent,{},,,,18.26923076923077,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260602,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260603,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260604,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260605",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.488930,2C-2C-1.0,episode-period mean,2026-06-05,2026-06-02,2026-06-05
BL-4896AD8CA5DA9C2B,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,EP-HOSP-001-DEPT-SURG-kpi_002-20260602,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-06-02,2026-06-05,kpi_002,Staff Absenteeism Rate,18.26923076923077,Percent,{},,,,18.26923076923077,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260602,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260603,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260604,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260605",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.506841,2C-2C-1.0,episode-period mean,2026-06-05,2026-06-02,2026-06-05
BL-61F453E8D212B8A0,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,EP-HOSP-001-DEPT-SURG-kpi_002-20260621,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-06-21,2026-06-26,kpi_002,Staff Absenteeism Rate,15.998445998446,Percent,{},,,,15.998445998446,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260621,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260622,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260623,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260624,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260625,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260626",12,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.521190,2C-2C-1.0,episode-period mean,2026-06-26,2026-06-21,2026-06-26
BL-AFE10D1B95A58684,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,EP-HOSP-001-DEPT-SURG-kpi_002-20260621,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-06-21,2026-06-26,kpi_002,Staff Absenteeism Rate,15.998445998446,Percent,{},,,,15.998445998446,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260621,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260622,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260623,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260624,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260625,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260626",12,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.535872,2C-2C-1.0,episode-period mean,2026-06-26,2026-06-21,2026-06-26
BL-1C2C3E9EC8CE3719,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,EP-HOSP-001-DEPT-SURG-kpi_002-20260621,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-06-21,2026-06-26,kpi_002,Staff Absenteeism Rate,15.998445998446,Percent,{},,,,15.998445998446,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260621,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260622,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260623,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260624,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260625,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260626",12,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.550148,2C-2C-1.0,episode-period mean,2026-06-26,2026-06-21,2026-06-26
BL-5358366D0AB64E75,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,EP-HOSP-001-DEPT-SURG-kpi_002-20260704,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-07-04,2026-07-04,kpi_002,Staff Absenteeism Rate,22.22222222222222,Percent,{},,,,22.22222222222222,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260704,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.563989,2C-2C-1.0,episode-period mean,2026-07-04,2026-07-04,2026-07-04
BL-E4B046F997D6A8E2,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,EP-HOSP-001-DEPT-SURG-kpi_002-20260704,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-07-04,2026-07-04,kpi_002,Staff Absenteeism Rate,22.22222222222222,Percent,{},,,,22.22222222222222,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260704,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.576350,2C-2C-1.0,episode-period mean,2026-07-04,2026-07-04,2026-07-04
BL-D48E5F812ADE3434,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,EP-HOSP-001-DEPT-SURG-kpi_002-20260704,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-07-04,2026-07-04,kpi_002,Staff Absenteeism Rate,22.22222222222222,Percent,{},,,,22.22222222222222,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260704,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.590143,2C-2C-1.0,episode-period mean,2026-07-04,2026-07-04,2026-07-04
BL-B65F2AEBB07D32E1,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,EP-HOSP-001-DEPT-SURG-kpi_002-20260724,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-07-24,2026-07-24,kpi_002,Staff Absenteeism Rate,20.0,Percent,{},,,,20.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260724,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.605640,2C-2C-1.0,episode-period mean,2026-07-24,2026-07-24,2026-07-24
BL-371E9789E1CC305E,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,EP-HOSP-001-DEPT-SURG-kpi_002-20260724,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-07-24,2026-07-24,kpi_002,Staff Absenteeism Rate,20.0,Percent,{},,,,20.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260724,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.621383,2C-2C-1.0,episode-period mean,2026-07-24,2026-07-24,2026-07-24
BL-A5B81FB6A989C607,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,EP-HOSP-001-DEPT-SURG-kpi_002-20260724,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-07-24,2026-07-24,kpi_002,Staff Absenteeism Rate,20.0,Percent,{},,,,20.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260724,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.636064,2C-2C-1.0,episode-period mean,2026-07-24,2026-07-24,2026-07-24
BL-A5F7504607F5954E,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,EP-HOSP-001-DEPT-SURG-kpi_002-20260824,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-08-24,2026-09-01,kpi_002,Staff Absenteeism Rate,13.843440510107177,Percent,{},,,,13.843440510107177,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260824,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260825,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260826,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260827,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260828,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260829,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260830,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260831,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260901",18,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.649743,2C-2C-1.0,episode-period mean,2026-09-01,2026-08-24,2026-09-01
BL-F24CA947437BA1F4,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,EP-HOSP-001-DEPT-SURG-kpi_002-20260824,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-08-24,2026-09-01,kpi_002,Staff Absenteeism Rate,13.843440510107177,Percent,{},,,,13.843440510107177,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260824,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260825,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260826,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260827,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260828,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260829,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260830,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260831,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260901",18,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.662405,2C-2C-1.0,episode-period mean,2026-09-01,2026-08-24,2026-09-01
BL-42CC4FFBEB2DD794,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,EP-HOSP-001-DEPT-SURG-kpi_002-20260824,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-08-24,2026-09-01,kpi_002,Staff Absenteeism Rate,13.843440510107177,Percent,{},,,,13.843440510107177,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20260824,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260825,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260826,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260827,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260828,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260829,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260830,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260831,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260901",18,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.674596,2C-2C-1.0,episode-period mean,2026-09-01,2026-08-24,2026-09-01
BL-79AFB4BD7297DC69,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,EP-HOSP-001-DEPT-SURG-kpi_002-20260908,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-09-08,2026-09-08,kpi_002,Staff Absenteeism Rate,30.0,Percent,{},,,,30.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260908,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.688501,2C-2C-1.0,episode-period mean,2026-09-08,2026-09-08,2026-09-08
BL-F409592A0E4F7312,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,EP-HOSP-001-DEPT-SURG-kpi_002-20260908,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-09-08,2026-09-08,kpi_002,Staff Absenteeism Rate,30.0,Percent,{},,,,30.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260908,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.705034,2C-2C-1.0,episode-period mean,2026-09-08,2026-09-08,2026-09-08
BL-5DD7B85174DDA047,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,EP-HOSP-001-DEPT-SURG-kpi_002-20260908,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-09-08,2026-09-08,kpi_002,Staff Absenteeism Rate,30.0,Percent,{},,,,30.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260908,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.720316,2C-2C-1.0,episode-period mean,2026-09-08,2026-09-08,2026-09-08
BL-AEFD014109BCDC99,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,EP-HOSP-001-DEPT-SURG-kpi_002-20260912,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-09-12,2026-09-12,kpi_002,Staff Absenteeism Rate,16.666666666666664,Percent,{},,,,16.666666666666664,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260912,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.734628,2C-2C-1.0,episode-period mean,2026-09-12,2026-09-12,2026-09-12
BL-8F099928DFB20203,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,EP-HOSP-001-DEPT-SURG-kpi_002-20260912,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-09-12,2026-09-12,kpi_002,Staff Absenteeism Rate,16.666666666666664,Percent,{},,,,16.666666666666664,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260912,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.747781,2C-2C-1.0,episode-period mean,2026-09-12,2026-09-12,2026-09-12
BL-BB90AE5167661470,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,EP-HOSP-001-DEPT-SURG-kpi_002-20260912,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-09-12,2026-09-12,kpi_002,Staff Absenteeism Rate,16.666666666666664,Percent,{},,,,16.666666666666664,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20260912,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.763792,2C-2C-1.0,episode-period mean,2026-09-12,2026-09-12,2026-09-12
BL-C950810756046E57,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,EP-HOSP-001-DEPT-SURG-kpi_002-20261004,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-10-04,2026-10-11,kpi_002,Staff Absenteeism Rate,15.09920634920635,Percent,{},,,,15.09920634920635,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261004,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261005,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261006,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261007,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261008,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261009,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261010,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261011",16,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.783310,2C-2C-1.0,episode-period mean,2026-10-11,2026-10-04,2026-10-11
BL-30284F05F566D8DD,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,EP-HOSP-001-DEPT-SURG-kpi_002-20261004,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-10-04,2026-10-11,kpi_002,Staff Absenteeism Rate,15.09920634920635,Percent,{},,,,15.09920634920635,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261004,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261005,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261006,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261007,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261008,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261009,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261010,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261011",16,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.798960,2C-2C-1.0,episode-period mean,2026-10-11,2026-10-04,2026-10-11
BL-56737AFC1379863D,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,EP-HOSP-001-DEPT-SURG-kpi_002-20261004,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-10-04,2026-10-11,kpi_002,Staff Absenteeism Rate,15.09920634920635,Percent,{},,,,15.09920634920635,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261004,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261005,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261006,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261007,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261008,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261009,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261010,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261011",16,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.813910,2C-2C-1.0,episode-period mean,2026-10-11,2026-10-04,2026-10-11
BL-0D7D46D1497011BE,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,EP-HOSP-001-DEPT-SURG-kpi_002-20261018,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-10-18,2026-10-21,kpi_002,Staff Absenteeism Rate,17.994505494505493,Percent,{},,,,17.994505494505493,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261018,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261019,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261020,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261021",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.830778,2C-2C-1.0,episode-period mean,2026-10-21,2026-10-18,2026-10-21
BL-C3B328136F2786C2,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,EP-HOSP-001-DEPT-SURG-kpi_002-20261018,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-10-18,2026-10-21,kpi_002,Staff Absenteeism Rate,17.994505494505493,Percent,{},,,,17.994505494505493,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261018,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261019,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261020,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261021",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.844057,2C-2C-1.0,episode-period mean,2026-10-21,2026-10-18,2026-10-21
