exclusion_id,kpi_id,hospital_id,department_id,reporting_date,reason_code,reason_description,source_record_id,calculation_run_id
EXC-0FFAD242,kpi_004,HOSP-001,DEPT-MED,2026-07-14,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-64C1DBC5,kpi_004,HOSP-001,DEPT-MED,2026-07-15,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-D21C974D,kpi_004,HOSP-001,DEPT-MED,2026-07-16,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-EA63CED2,kpi_004,HOSP-001,DEPT-MED,2026-07-17,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-C2454A6B,kpi_004,HOSP-001,DEPT-MED,2026-07-18,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-009E6A18,kpi_004,HOSP-001,DEPT-MED,2026-07-19,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-64BA7388,kpi_004,HOSP-001,DEPT-MED,2026-07-20,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-1237CF9D,kpi_004,HOSP-001,DEPT-MED,2026-07-21,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-D69DEAA9,kpi_004,HOSP-001,DEPT-MED,2026-07-22,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-69FBC615,kpi_004,HOSP-001,DEPT-MED,2026-07-23,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-CB5AC3D5,kpi_004,HOSP-001,DEPT-MED,2026-07-24,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-482821CF,kpi_004,HOSP-001,DEPT-MED,2026-07-25,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-B24D53D0,kpi_004,HOSP-001,DEPT-MED,2026-07-26,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-5738F234,kpi_004,HOSP-001,DEPT-MED,2026-07-27,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-6CEBD060,kpi_004,HOSP-001,DEPT-MED,2026-07-28,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0FD79E47,kpi_004,HOSP-001,DEPT-MED,2026-07-29,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-18A87BC1,kpi_004,HOSP-001,DEPT-MED,2026-07-30,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-D3466D39,kpi_004,HOSP-001,DEPT-MED,2026-07-31,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-9ABFA863,kpi_004,HOSP-001,DEPT-MED,2026-08-01,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-6651AC1A,kpi_004,HOSP-001,DEPT-MED,2026-08-02,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-3D307251,kpi_004,HOSP-001,DEPT-MED,2026-08-03,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-BEF6832D,kpi_004,HOSP-001,DEPT-MED,2026-08-04,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0F3BF71B,kpi_004,HOSP-001,DEPT-MED,2026-08-05,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-C8DD957A,kpi_004,HOSP-001,DEPT-MED,2026-08-06,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-E386F0A9,kpi_004,HOSP-001,DEPT-MED,2026-08-07,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-B454466E,kpi_004,HOSP-001,DEPT-MED,2026-08-08,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-6073F05A,kpi_004,HOSP-001,DEPT-MED,2026-08-09,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-56B7F824,kpi_004,HOSP-001,DEPT-MED,2026-08-10,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-5A7C9C50,kpi_004,HOSP-001,DEPT-MED,2026-08-11,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-1DA9A7E5,kpi_004,HOSP-001,DEPT-MED,2026-08-12,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-6B626F0A,kpi_004,HOSP-001,DEPT-MED,2026-08-13,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-15E01DF7,kpi_004,HOSP-001,DEPT-MED,2026-08-14,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-811295B0,kpi_004,HOSP-001,DEPT-MED,2026-08-15,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-BE0AFA5A,kpi_004,HOSP-001,DEPT-MED,2026-08-16,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-38C8B215,kpi_004,HOSP-001,DEPT-MED,2026-08-17,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-A98D0D84,kpi_004,HOSP-001,DEPT-MED,2026-08-18,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-F33C7B87,kpi_004,HOSP-001,DEPT-MED,2026-08-19,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-6AD38769,kpi_004,HOSP-001,DEPT-MED,2026-08-20,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-659BCC02,kpi_004,HOSP-001,DEPT-MED,2026-08-21,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-24DC7798,kpi_004,HOSP-001,DEPT-MED,2026-08-22,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-DB12A05A,kpi_004,HOSP-001,DEPT-MED,2026-08-23,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-A2122007,kpi_004,HOSP-001,DEPT-MED,2026-08-24,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-01D48B8A,kpi_004,HOSP-001,DEPT-MED,2026-08-25,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-82ADC9A4,kpi_004,HOSP-001,DEPT-MED,2026-08-26,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-D76109B0,kpi_004,HOSP-001,DEPT-MED,2026-08-27,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-7D234A42,kpi_004,HOSP-001,DEPT-MED,2026-08-28,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0CCE266F,kpi_004,HOSP-001,DEPT-MED,2026-08-29,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-6189993B,kpi_004,HOSP-001,DEPT-MED,2026-08-30,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-F57AA1C2,kpi_004,HOSP-001,DEPT-MED,2026-08-31,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-D3BD01D2,kpi_004,HOSP-001,DEPT-MED,2026-09-01,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-5B2ACABC,kpi_004,HOSP-001,DEPT-MED,2026-09-02,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-85CF3FC7,kpi_004,HOSP-001,DEPT-MED,2026-09-03,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-5F1FE1DD,kpi_004,HOSP-001,DEPT-MED,2026-09-04,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-5DD3879B,kpi_004,HOSP-001,DEPT-MED,2026-09-05,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-E91BE46B,kpi_004,HOSP-001,DEPT-MED,2026-09-06,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-8F4EC99E,kpi_004,HOSP-001,DEPT-MED,2026-09-07,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-6AB695C4,kpi_004,HOSP-001,DEPT-MED,2026-09-08,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0BF8E394,kpi_004,HOSP-001,DEPT-MED,2026-09-09,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0D996151,kpi_004,HOSP-001,DEPT-MED,2026-09-10,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-1A151E53,kpi_004,HOSP-001,DEPT-MED,2026-09-11,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-44A628F0,kpi_004,HOSP-001,DEPT-MED,2026-09-12,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0690E6D8,kpi_004,HOSP-001,DEPT-MED,2026-09-13,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-4D47D1E4,kpi_004,HOSP-001,DEPT-MED,2026-09-14,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0609FA9F,kpi_004,HOSP-001,DEPT-MED,2026-09-15,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0818FD77,kpi_004,HOSP-001,DEPT-MED,2026-09-16,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-81160EBF,kpi_004,HOSP-001,DEPT-MED,2026-09-17,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-C03F1A1F,kpi_004,HOSP-001,DEPT-MED,2026-09-18,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-E0143CB8,kpi_004,HOSP-001,DEPT-MED,2026-09-19,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-6295D8C8,kpi_004,HOSP-001,DEPT-MED,2026-09-20,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-9037DB00,kpi_004,HOSP-001,DEPT-MED,2026-09-21,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-F767C500,kpi_004,HOSP-001,DEPT-MED,2026-09-22,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-89CDFF01,kpi_004,HOSP-001,DEPT-MED,2026-09-23,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-3373E4CF,kpi_004,HOSP-001,DEPT-MED,2026-09-24,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-3D325EDB,kpi_004,HOSP-001,DEPT-MED,2026-09-25,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-C969958D,kpi_004,HOSP-001,DEPT-MED,2026-09-26,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-997DDBD7,kpi_004,HOSP-001,DEPT-MED,2026-09-27,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-4D201E9F,kpi_004,HOSP-001,DEPT-MED,2026-09-28,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-B656B3EA,kpi_004,HOSP-001,DEPT-MED,2026-09-29,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-1AFD1501,kpi_004,HOSP-001,DEPT-MED,2026-09-30,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-81F56764,kpi_004,HOSP-001,DEPT-MED,2026-10-01,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-01F1CF5B,kpi_004,HOSP-001,DEPT-MED,2026-10-02,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-22DE3687,kpi_004,HOSP-001,DEPT-MED,2026-10-03,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-A1B8E5CA,kpi_004,HOSP-001,DEPT-MED,2026-10-04,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-ACB4313F,kpi_004,HOSP-001,DEPT-MED,2026-10-05,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-CF961EA8,kpi_004,HOSP-001,DEPT-MED,2026-10-06,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-28E078BB,kpi_004,HOSP-001,DEPT-MED,2026-10-07,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-96F353BB,kpi_004,HOSP-001,DEPT-MED,2026-10-08,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-362DA50B,kpi_004,HOSP-001,DEPT-MED,2026-10-09,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-41463124,kpi_004,HOSP-001,DEPT-MED,2026-10-10,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-AC3A9696,kpi_004,HOSP-001,DEPT-MED,2026-10-11,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-101A4B25,kpi_004,HOSP-001,DEPT-MED,2026-10-12,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-BA2083E0,kpi_004,HOSP-001,DEPT-MED,2026-10-13,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-70264EA8,kpi_004,HOSP-001,DEPT-MED,2026-10-14,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0BA367CF,kpi_004,HOSP-001,DEPT-MED,2026-10-15,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-9A4C7B09,kpi_004,HOSP-001,DEPT-MED,2026-10-16,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-DB36DB72,kpi_004,HOSP-001,DEPT-MED,2026-10-17,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-D638BAE6,kpi_004,HOSP-001,DEPT-MED,2026-10-18,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-98E9DDD5,kpi_004,HOSP-001,DEPT-MED,2026-10-19,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-A3A65FC5,kpi_004,HOSP-001,DEPT-MED,2026-10-20,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-C87376BA,kpi_004,HOSP-001,DEPT-MED,2026-10-21,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0B79E869,kpi_004,HOSP-001,DEPT-MED,2026-10-22,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-FEFD8C2E,kpi_004,HOSP-001,DEPT-MED,2026-10-23,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-A4A24116,kpi_004,HOSP-001,DEPT-MED,2026-10-24,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-8C90B749,kpi_004,HOSP-001,DEPT-MED,2026-10-25,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-A459F4B2,kpi_004,HOSP-001,DEPT-MED,2026-10-26,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-10CC5F25,kpi_004,HOSP-001,DEPT-MED,2026-10-27,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-A1A8829D,kpi_004,HOSP-001,DEPT-MED,2026-10-28,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-3897EB97,kpi_004,HOSP-001,DEPT-MED,2026-10-29,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-B51FD7F3,kpi_004,HOSP-001,DEPT-MED,2026-10-30,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0899A1B5,kpi_004,HOSP-001,DEPT-MED,2026-10-31,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-960B8836,kpi_004,HOSP-001,DEPT-MED,2026-11-01,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-41F11FA7,kpi_004,HOSP-001,DEPT-MED,2026-11-02,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-36B434C1,kpi_004,HOSP-001,DEPT-MED,2026-11-03,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0FA1A5A0,kpi_004,HOSP-001,DEPT-MED,2026-11-04,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-3A422DF0,kpi_004,HOSP-001,DEPT-MED,2026-11-05,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-46AEEEEF,kpi_004,HOSP-001,DEPT-MED,2026-11-06,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-A6242D3A,kpi_004,HOSP-001,DEPT-MED,2026-11-07,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-EF91BBFE,kpi_004,HOSP-001,DEPT-MED,2026-11-08,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-C6D70232,kpi_004,HOSP-001,DEPT-MED,2026-11-09,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-B616E010,kpi_004,HOSP-001,DEPT-MED,2026-11-10,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-6AE4E703,kpi_004,HOSP-001,DEPT-MED,2026-11-11,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-C5E631EF,kpi_004,HOSP-001,DEPT-MED,2026-11-12,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-D47F4B9E,kpi_004,HOSP-001,DEPT-MED,2026-11-13,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-9B4ECD27,kpi_004,HOSP-001,DEPT-MED,2026-11-14,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-34425D34,kpi_004,HOSP-001,DEPT-MED,2026-11-15,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-02240D6A,kpi_004,HOSP-001,DEPT-MED,2026-11-16,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-BD6DB0D3,kpi_004,HOSP-001,DEPT-MED,2026-11-17,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-B2DCD4E5,kpi_004,HOSP-001,DEPT-MED,2026-11-18,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-0586B29E,kpi_004,HOSP-001,DEPT-MED,2026-11-19,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-94916717,kpi_004,HOSP-001,DEPT-MED,2026-11-20,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-E21BAD08,kpi_004,HOSP-001,DEPT-MED,2026-11-21,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-31ECA4DA,kpi_004,HOSP-001,DEPT-MED,2026-11-22,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-3DE86E57,kpi_004,HOSP-001,DEPT-MED,2026-11-23,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-361F9B0B,kpi_004,HOSP-001,DEPT-MED,2026-11-24,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-48C0BD5C,kpi_004,HOSP-001,DEPT-MED,2026-11-25,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-026AE8C3,kpi_004,HOSP-001,DEPT-MED,2026-11-26,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-94D6F6F6,kpi_004,HOSP-001,DEPT-MED,2026-11-27,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-7CD629D8,kpi_004,HOSP-001,DEPT-MED,2026-11-28,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-B3DFDB2C,kpi_004,HOSP-001,DEPT-MED,2026-11-29,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-8B50DD66,kpi_004,HOSP-001,DEPT-MED,2026-11-30,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-6DBF0354,kpi_004,HOSP-001,DEPT-MED,2026-12-01,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-7BFA99E7,kpi_004,HOSP-001,DEPT-MED,2026-12-02,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-10D41CBF,kpi_004,HOSP-001,DEPT-MED,2026-12-03,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-D3034445,kpi_004,HOSP-001,DEPT-MED,2026-12-04,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-BF5E21B2,kpi_004,HOSP-001,DEPT-MED,2026-12-05,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-027A70AC,kpi_004,HOSP-001,DEPT-MED,2026-12-06,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-A0C7B13C,kpi_004,HOSP-001,DEPT-MED,2026-12-07,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-06977131,kpi_004,HOSP-001,DEPT-MED,2026-12-08,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-EE642D72,kpi_004,HOSP-001,DEPT-MED,2026-12-09,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-2F3F03DD,kpi_004,HOSP-001,DEPT-MED,2026-12-10,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-6C2C4765,kpi_004,HOSP-001,DEPT-MED,2026-12-11,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-C145322A,kpi_004,HOSP-001,DEPT-MED,2026-12-12,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-4019389D,kpi_004,HOSP-001,DEPT-MED,2026-12-13,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-7777110C,kpi_004,HOSP-001,DEPT-MED,2026-12-14,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-7DAA9BCA,kpi_004,HOSP-001,DEPT-MED,2026-12-15,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-542B79B6,kpi_004,HOSP-001,DEPT-MED,2026-12-16,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-E203677A,kpi_004,HOSP-001,DEPT-MED,2026-12-17,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-9E6A52C3,kpi_004,HOSP-001,DEPT-MED,2026-12-18,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-55E80C15,kpi_004,HOSP-001,DEPT-MED,2026-12-19,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-C012A2A7,kpi_004,HOSP-001,DEPT-MED,2026-12-20,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-23345352,kpi_004,HOSP-001,DEPT-MED,2026-12-21,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-C039E512,kpi_004,HOSP-001,DEPT-MED,2026-12-22,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-D37BF5A9,kpi_004,HOSP-001,DEPT-MED,2026-12-23,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
EXC-53CDD429,kpi_004,HOSP-001,DEPT-MED,2026-12-24,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21
