lineage_id,scenario_run_id,approval_package_id,upstream_phase,upstream_file,upstream_field,downstream_phase,downstream_file,transformation,governance_warning
LIN-FIN-SR-BL-D70D2E80A5EA10D3-COMP-HIGH-002-Project Management C,SR-BL-D70D2E80A5EA10D3-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-D70D2E80A5EA10D3-COMP-HIGH-002-Administrative Burde,SR-BL-D70D2E80A5EA10D3-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-CONS-002-Replacement Coverage,SR-BL-AFB4DF20628BF942-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-CONS-002-Contingency Overtime,SR-BL-AFB4DF20628BF942-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-CONS-002-Avoided Replacement ,SR-BL-AFB4DF20628BF942-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-CONS-002-Monitoring Cost,SR-BL-AFB4DF20628BF942-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-CONS-002-Implementation Labou,SR-BL-AFB4DF20628BF942-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-CONS-002-Project Management C,SR-BL-AFB4DF20628BF942-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-CONS-002-Administrative Burde,SR-BL-AFB4DF20628BF942-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-EXP-002-Replacement Coverage,SR-BL-AFB4DF20628BF942-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-EXP-002-Contingency Overtime,SR-BL-AFB4DF20628BF942-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-EXP-002-Avoided Replacement ,SR-BL-AFB4DF20628BF942-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-EXP-002-Monitoring Cost,SR-BL-AFB4DF20628BF942-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-EXP-002-Implementation Labou,SR-BL-AFB4DF20628BF942-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-EXP-002-Project Management C,SR-BL-AFB4DF20628BF942-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-EXP-002-Administrative Burde,SR-BL-AFB4DF20628BF942-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-HIGH-002-Replacement Coverage,SR-BL-AFB4DF20628BF942-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-HIGH-002-Contingency Overtime,SR-BL-AFB4DF20628BF942-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-HIGH-002-Avoided Replacement ,SR-BL-AFB4DF20628BF942-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-HIGH-002-Monitoring Cost,SR-BL-AFB4DF20628BF942-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-HIGH-002-Implementation Labou,SR-BL-AFB4DF20628BF942-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-HIGH-002-Project Management C,SR-BL-AFB4DF20628BF942-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-AFB4DF20628BF942-COMP-HIGH-002-Administrative Burde,SR-BL-AFB4DF20628BF942-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-CONS-002-Replacement Coverage,SR-BL-A0BAE680DE6EC797-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-CONS-002-Contingency Overtime,SR-BL-A0BAE680DE6EC797-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-CONS-002-Avoided Replacement ,SR-BL-A0BAE680DE6EC797-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-CONS-002-Monitoring Cost,SR-BL-A0BAE680DE6EC797-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-CONS-002-Implementation Labou,SR-BL-A0BAE680DE6EC797-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-CONS-002-Project Management C,SR-BL-A0BAE680DE6EC797-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-CONS-002-Administrative Burde,SR-BL-A0BAE680DE6EC797-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-EXP-002-Replacement Coverage,SR-BL-A0BAE680DE6EC797-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-EXP-002-Contingency Overtime,SR-BL-A0BAE680DE6EC797-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-EXP-002-Avoided Replacement ,SR-BL-A0BAE680DE6EC797-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-EXP-002-Monitoring Cost,SR-BL-A0BAE680DE6EC797-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-EXP-002-Implementation Labou,SR-BL-A0BAE680DE6EC797-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-EXP-002-Project Management C,SR-BL-A0BAE680DE6EC797-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-EXP-002-Administrative Burde,SR-BL-A0BAE680DE6EC797-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-HIGH-002-Replacement Coverage,SR-BL-A0BAE680DE6EC797-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-HIGH-002-Contingency Overtime,SR-BL-A0BAE680DE6EC797-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-HIGH-002-Avoided Replacement ,SR-BL-A0BAE680DE6EC797-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-HIGH-002-Monitoring Cost,SR-BL-A0BAE680DE6EC797-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-HIGH-002-Implementation Labou,SR-BL-A0BAE680DE6EC797-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-HIGH-002-Project Management C,SR-BL-A0BAE680DE6EC797-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-A0BAE680DE6EC797-COMP-HIGH-002-Administrative Burde,SR-BL-A0BAE680DE6EC797-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-CONS-002-Replacement Coverage,SR-BL-33B92E8BF5A10BAF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-CONS-002-Contingency Overtime,SR-BL-33B92E8BF5A10BAF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-CONS-002-Avoided Replacement ,SR-BL-33B92E8BF5A10BAF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-CONS-002-Monitoring Cost,SR-BL-33B92E8BF5A10BAF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-CONS-002-Implementation Labou,SR-BL-33B92E8BF5A10BAF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-CONS-002-Project Management C,SR-BL-33B92E8BF5A10BAF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-CONS-002-Administrative Burde,SR-BL-33B92E8BF5A10BAF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-EXP-002-Replacement Coverage,SR-BL-33B92E8BF5A10BAF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-EXP-002-Contingency Overtime,SR-BL-33B92E8BF5A10BAF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-EXP-002-Avoided Replacement ,SR-BL-33B92E8BF5A10BAF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-EXP-002-Monitoring Cost,SR-BL-33B92E8BF5A10BAF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-EXP-002-Implementation Labou,SR-BL-33B92E8BF5A10BAF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-EXP-002-Project Management C,SR-BL-33B92E8BF5A10BAF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-EXP-002-Administrative Burde,SR-BL-33B92E8BF5A10BAF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002-Replacement Coverage,SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002-Contingency Overtime,SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002-Avoided Replacement ,SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002-Monitoring Cost,SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002-Implementation Labou,SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002-Project Management C,SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002-Administrative Burde,SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002-Replacement Coverage,SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002-Contingency Overtime,SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002-Avoided Replacement ,SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002-Monitoring Cost,SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002-Implementation Labou,SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002-Project Management C,SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002-Administrative Burde,SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-312FFAEFC5A7DDE1-COMP-EXP-002-Replacement Coverage,SR-BL-312FFAEFC5A7DDE1-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-312FFAEFC5A7DDE1-COMP-EXP-002-Contingency Overtime,SR-BL-312FFAEFC5A7DDE1-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-312FFAEFC5A7DDE1-COMP-EXP-002-Avoided Replacement ,SR-BL-312FFAEFC5A7DDE1-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-312FFAEFC5A7DDE1-COMP-EXP-002-Monitoring Cost,SR-BL-312FFAEFC5A7DDE1-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
