financial_input_requirement_id,approval_package_id,scenario_family,required_cost_input,actual_input_available,financial_input_status,missing_input_flag,missing_input_flag
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
