management_scenario_package_id,approval_package_id,financial_readiness,Baseline,Conservative,Expected,Higher Intensity,total_estimated_benefit,net_financial_impact,cost_completeness,benefit_completeness,roi_status,roi_percent,payback_status,payback_period,affordability,uncertainty_range,primary_financial_driver,primary_financial_risk,financial_confidence,required_confirmation,management_action_required,approval_status,governance_warning
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
