validation_record_id,kpi_id,integration_record_id,kpi_value,calculation_status,promoted_threshold_status,occupancy_context_status,threshold_version,approval_status,threshold_is_provisional,decision_record_id,promotion_run_id,classified_at
VAL-8D82035BF4A8,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260108,17.241379310344826,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550448
VAL-F7B47A7E0EFA,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260109,18.867924528301884,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550476
VAL-E28A61A4F7F3,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260110,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550504
VAL-A7383B662BE3,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260111,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550533
VAL-1BFDE5129001,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260112,19.23076923076924,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550561
VAL-8F641BD66C3D,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260113,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550591
VAL-21B574FDFD04,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260114,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550625
VAL-D217CA39C56D,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260115,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550654
VAL-45EC166693BC,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260116,22.22222222222222,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550683
VAL-B9BFD8668F78,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260117,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550711
VAL-A3B0E72D960F,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260118,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550740
VAL-FD1BD419DFAF,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260119,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550769
VAL-B83E63827270,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260120,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550797
VAL-910592414932,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260121,,Insufficient Data,Unavailable,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550826
VAL-C08661953966,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260122,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550854
VAL-7AEF39AA6111,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260123,22.727272727272727,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550885
VAL-9069641AB3A7,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260124,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550915
VAL-3FA16AAF9F3B,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260125,,Insufficient Data,Unavailable,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550944
VAL-8FD232423457,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260126,17.857142857142858,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.550973
VAL-BD87072ED036,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260127,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551001
VAL-B16DF50B19B2,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260128,,Insufficient Data,Unavailable,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551030
VAL-57166B146DA5,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260129,,Insufficient Data,Unavailable,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551066
VAL-EEFF2602CB17,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260130,25.0,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551104
VAL-0CBA2026224B,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260131,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551137
VAL-2E42C457E71A,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260201,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551169
VAL-1FE3DD57A596,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260202,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551199
VAL-DCB4EBBCA278,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260203,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551231
VAL-1D02A441F5E0,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260204,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551261
VAL-2164D035E95E,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260205,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551290
VAL-ED82B2D6F53A,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260206,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551320
VAL-8FB1B2120845,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260207,22.22222222222222,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551350
VAL-B6636904F8A1,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260208,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551382
VAL-5FA4CBEB473C,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260209,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551411
VAL-40E0A9A59BDC,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260210,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551440
VAL-529C77389B86,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260211,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551469
VAL-D4330AA9B7EA,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260212,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551498
VAL-908E78299A06,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260213,33.333333333333336,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551530
VAL-B825C9160B44,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260214,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551559
VAL-CC0580344F50,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260215,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551590
VAL-32149B5D9E36,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260216,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551619
VAL-87E8C6B32A47,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260217,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551648
VAL-B2DD2885BA44,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260218,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551676
VAL-739C27DEE1AE,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260219,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551704
VAL-E7F9D69C07E0,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260220,22.22222222222222,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551732
VAL-08E914A7AB4A,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260221,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551760
VAL-CF6A70BB4281,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260222,,Insufficient Data,Unavailable,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551790
VAL-5A095A46ED49,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260223,19.23076923076924,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551820
VAL-05ACCFA47877,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260224,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551849
VAL-DFFC3F866A03,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260225,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551877
VAL-E50DB94835AC,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260226,17.543859649122805,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551905
VAL-EA3D3E7F0E9D,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260227,,Insufficient Data,Unavailable,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551933
VAL-0D21D8D70D6E,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260228,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551960
VAL-44CBF0C40051,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260301,,Insufficient Data,Unavailable,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.551988
VAL-66F8B71B11C8,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260302,20.40816326530612,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552017
VAL-C90651E41595,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260303,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552045
VAL-50E9A15E043D,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260304,18.867924528301884,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552074
VAL-EBAABA38A266,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260305,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552104
VAL-EB2AEF1629E3,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260306,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552132
VAL-738E43AFD2C3,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260307,45.45454545454545,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552160
VAL-B147F040CC9A,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260308,17.543859649122805,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552187
VAL-712FD56E49B5,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260309,40.0,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552215
VAL-7B85B3821799,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260310,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552243
VAL-9F3221602B09,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260311,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552270
VAL-1BDCADEFD7A6,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260312,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552297
VAL-93E4DEF4FD0F,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260313,,Insufficient Data,Unavailable,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552325
VAL-B241135268A0,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260314,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552353
VAL-99FCC520C68F,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260315,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552385
VAL-E7F1E30BE3F8,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260316,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552413
VAL-8C6B59C5577F,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260317,18.51851851851852,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552440
VAL-F578B5DE48E9,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260318,22.22222222222222,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552469
VAL-8461A61F50D8,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260319,20.40816326530612,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552501
VAL-1193F45179B4,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260320,23.25581395348837,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552531
VAL-4E1623CB4477,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260321,16.949152542372882,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552562
VAL-AE24574787BF,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260322,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552593
VAL-CD032598B3C2,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260323,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552622
VAL-53A093256EDB,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260324,22.727272727272727,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552652
VAL-46726FCD94A9,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260325,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552684
VAL-D21594242969,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260326,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552714
VAL-7159F4229B89,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260327,17.543859649122805,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552743
VAL-232B4B71CDF1,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260328,17.241379310344826,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552773
VAL-6D1F31C2B8DB,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260329,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.552948
VAL-22A53B61DFD4,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260330,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553055
VAL-D3D35CEFD889,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260331,21.27659574468085,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553093
VAL-19BEB9B58773,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260401,14.084507042253522,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553126
VAL-D184DA0C5B74,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260402,,Insufficient Data,Unavailable,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553158
VAL-48562667B437,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260403,18.51851851851852,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553190
VAL-EDC958A0ECE1,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260404,15.151515151515152,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553225
VAL-524A730CD164,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260405,12.195121951219512,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553256
VAL-DB8498352695,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260406,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553286
VAL-422796963D8B,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260407,37.73584905660377,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553327
VAL-A9D68372DE80,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260408,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553423
VAL-C33BB53B583A,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260409,13.888888888888888,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553564
VAL-EAC5A51E203E,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260410,17.857142857142858,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553613
VAL-45AC70E11733,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260411,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553652
VAL-986BC86A8517,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260412,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553689
VAL-44A3545FC961,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260413,19.23076923076924,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553724
VAL-F28CC1CCEB75,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260414,27.77777777777777,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553774
VAL-D392669EF0CE,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260415,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553907
VAL-8924360862C9,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260416,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.553987
VAL-3CB31C52905B,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260417,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.554101
VAL-78AAF57B74C1,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260418,,Insufficient Data,Unavailable,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.554183
VAL-878C1E1115BB,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260419,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.554245
VAL-45C3E9C9FED4,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260420,27.77777777777777,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.554313
VAL-467E11543157,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260421,16.666666666666668,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.554390
VAL-7943C8FFC297,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260422,15.151515151515152,Calculated,Amber,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.554443
VAL-644B48DFC239,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260423,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.554501
VAL-CD87BFACDAA3,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260424,,Insufficient Data,Unavailable,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.554576
VAL-37FB593B6575,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260425,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.554622
VAL-2DD33657197B,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260426,52.63157894736842,Calculated,Red,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.554659
VAL-ED3F2C157563,kpi_005,IKPI-kpi_005-HOSP-001-DEPT-DIAG-20260427,0.0,Calculated,Green,,v1.0-provisional-approved,Conditionally Approved,True,DEC-005,THAPP-32EDF6F03C19,2026-07-27T20:24:06.554697
