approval_package_id,comparator_type,comparator_id,assumption_profile,assumption_set_id,scenario_template_id,scenario_family,comparator_consistency,distinct_types_count,distinct_assumption_sets_count,distinct_values_count,consistency_detail,pre_correction_profile_detected,distinct_profile_status,ordering_correct,comparator_closure_reason
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-003;COMP-CONS-003;COMP-EXP-003;COMP-HIGH-003,,patient-flow-default,SCEN-FLOW-001,Patient-Flow and Waiting-Time Adjustment,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-003;COMP-CONS-003;COMP-EXP-003;COMP-HIGH-003,,patient-flow-default,SCEN-FLOW-001,Patient-Flow and Waiting-Time Adjustment,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-003;COMP-CONS-003;COMP-EXP-003;COMP-HIGH-003,,patient-flow-default,SCEN-FLOW-001,Patient-Flow and Waiting-Time Adjustment,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-003;COMP-CONS-003;COMP-EXP-003;COMP-HIGH-003,,patient-flow-default,SCEN-FLOW-001,Patient-Flow and Waiting-Time Adjustment,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-003;COMP-CONS-003;COMP-EXP-003;COMP-HIGH-003,,patient-flow-default,SCEN-FLOW-001,Patient-Flow and Waiting-Time Adjustment,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-003;COMP-CONS-003;COMP-EXP-003;COMP-HIGH-003,,patient-flow-default,SCEN-FLOW-001,Patient-Flow and Waiting-Time Adjustment,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-003;COMP-CONS-003;COMP-EXP-003;COMP-HIGH-003,,patient-flow-default,SCEN-FLOW-001,Patient-Flow and Waiting-Time Adjustment,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-003;COMP-CONS-003;COMP-EXP-003;COMP-HIGH-003,,patient-flow-default,SCEN-FLOW-001,Patient-Flow and Waiting-Time Adjustment,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-003;COMP-CONS-003;COMP-EXP-003;COMP-HIGH-003,,patient-flow-default,SCEN-FLOW-001,Patient-Flow and Waiting-Time Adjustment,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
