issue_id,severity,issue_type,kpi_id,hospital_id,department_id,reporting_date,message,source_dataset,source_record_id,calculation_run_id
ISS-kpi_006-BA0E51E8,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-PEX,2026-10-04,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261004,PEX-KPI-DCF120177644
ISS-kpi_005-2D41594E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261005,PEX-KPI-DCF120177644
ISS-kpi_005-100B1330,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-06,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261006,PEX-KPI-DCF120177644
ISS-kpi_005-4822E2E7,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-07,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261007,PEX-KPI-DCF120177644
ISS-kpi_005-1B397564,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261008,PEX-KPI-DCF120177644
ISS-kpi_006-F87B9D24,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-PEX,2026-10-08,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261008,PEX-KPI-DCF120177644
ISS-kpi_005-D7C09141,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261009,PEX-KPI-DCF120177644
ISS-kpi_005-AF2A4E7E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261010,PEX-KPI-DCF120177644
ISS-kpi_005-9B9E9B0C,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-11,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261011,PEX-KPI-DCF120177644
ISS-kpi_005-F13A2F62,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-12,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261012,PEX-KPI-DCF120177644
ISS-kpi_005-EAC00EE6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261013,PEX-KPI-DCF120177644
ISS-kpi_005-6B8F1324,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-14,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261014,PEX-KPI-DCF120177644
ISS-kpi_006-15454635,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-PEX,2026-10-14,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261014,PEX-KPI-DCF120177644
ISS-kpi_005-C0BE087B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-15,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261015,PEX-KPI-DCF120177644
ISS-kpi_005-38009654,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-16,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261016,PEX-KPI-DCF120177644
ISS-kpi_005-2A2AE685,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261017,PEX-KPI-DCF120177644
ISS-kpi_005-5390D1B1,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-18,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261018,PEX-KPI-DCF120177644
ISS-kpi_005-74AD6C4C,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261019,PEX-KPI-DCF120177644
ISS-kpi_005-9C89A79B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261020,PEX-KPI-DCF120177644
ISS-kpi_005-841B5644,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-PEX,2026-10-21,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261021,PEX-KPI-DCF120177644
ISS-kpi_006-0FC25B48,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-PEX,2026-10-21,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261021,PEX-KPI-DCF120177644
ISS-kpi_005-A0E980AD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-22,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261022,PEX-KPI-DCF120177644
ISS-kpi_006-234DF5FC,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-PEX,2026-10-22,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261022,PEX-KPI-DCF120177644
ISS-kpi_005-C25F0920,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-23,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261023,PEX-KPI-DCF120177644
ISS-kpi_005-B4546DCB,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261024,PEX-KPI-DCF120177644
ISS-kpi_005-8BA30517,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-25,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261025,PEX-KPI-DCF120177644
ISS-kpi_005-57DB7A9B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-26,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261026,PEX-KPI-DCF120177644
ISS-kpi_005-93BCA6DB,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-27,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261027,PEX-KPI-DCF120177644
ISS-kpi_006-A041FC50,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-PEX,2026-10-27,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261027,PEX-KPI-DCF120177644
ISS-kpi_005-EB422B0A,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261028,PEX-KPI-DCF120177644
ISS-kpi_005-A6520CD9,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261029,PEX-KPI-DCF120177644
ISS-kpi_005-3C5B95E3,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-PEX,2026-10-30,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261030,PEX-KPI-DCF120177644
ISS-kpi_006-7C49C69C,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-PEX,2026-10-30,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261030,PEX-KPI-DCF120177644
ISS-kpi_005-9FA150B3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-10-31,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261031,PEX-KPI-DCF120177644
ISS-kpi_006-F3337383,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-PEX,2026-10-31,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261031,PEX-KPI-DCF120177644
ISS-kpi_005-477DCA48,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-PEX,2026-11-01,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261101,PEX-KPI-DCF120177644
ISS-kpi_006-9ED8B0E3,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-PEX,2026-11-01,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261101,PEX-KPI-DCF120177644
ISS-kpi_005-85EDF31F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261102,PEX-KPI-DCF120177644
ISS-kpi_005-FA00AD02,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261103,PEX-KPI-DCF120177644
ISS-kpi_005-9ADBDA2A,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-04,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261104,PEX-KPI-DCF120177644
ISS-kpi_005-F36C0BAD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261105,PEX-KPI-DCF120177644
ISS-kpi_005-7E56CB3C,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-06,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261106,PEX-KPI-DCF120177644
ISS-kpi_005-1C0EADFE,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-07,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261107,PEX-KPI-DCF120177644
ISS-kpi_006-42AA3683,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-PEX,2026-11-07,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261107,PEX-KPI-DCF120177644
ISS-kpi_005-1432BF0C,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261108,PEX-KPI-DCF120177644
ISS-kpi_005-FF2B01FB,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261109,PEX-KPI-DCF120177644
ISS-kpi_005-AD37BFD0,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261110,PEX-KPI-DCF120177644
ISS-kpi_005-E76A3267,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-11,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261111,PEX-KPI-DCF120177644
ISS-kpi_005-A6FCB116,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-12,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261112,PEX-KPI-DCF120177644
ISS-kpi_005-418DB4CA,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261113,PEX-KPI-DCF120177644
ISS-kpi_005-9BEBB6E2,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-14,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261114,PEX-KPI-DCF120177644
ISS-kpi_005-290B35FC,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-15,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261115,PEX-KPI-DCF120177644
ISS-kpi_005-5E9020A3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-16,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261116,PEX-KPI-DCF120177644
ISS-kpi_005-356C7DA2,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261117,PEX-KPI-DCF120177644
ISS-kpi_005-F9119A7F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-18,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261118,PEX-KPI-DCF120177644
ISS-kpi_005-0808D777,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261119,PEX-KPI-DCF120177644
ISS-kpi_006-4C50934B,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-PEX,2026-11-19,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261119,PEX-KPI-DCF120177644
ISS-kpi_005-86C4CD18,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261120,PEX-KPI-DCF120177644
ISS-kpi_005-D2E0B5F9,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-21,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261121,PEX-KPI-DCF120177644
ISS-kpi_005-7C2D9C15,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-PEX,2026-11-22,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261122,PEX-KPI-DCF120177644
ISS-kpi_006-DE2BC1FF,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-PEX,2026-11-22,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261122,PEX-KPI-DCF120177644
ISS-kpi_005-8B0CDFF7,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-23,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261123,PEX-KPI-DCF120177644
ISS-kpi_005-8FE97DD4,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261124,PEX-KPI-DCF120177644
ISS-kpi_005-71A020BE,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-25,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261125,PEX-KPI-DCF120177644
ISS-kpi_005-D0D1EAA3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-26,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261126,PEX-KPI-DCF120177644
ISS-kpi_005-4AC21281,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-27,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261127,PEX-KPI-DCF120177644
ISS-kpi_005-5106FE70,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261128,PEX-KPI-DCF120177644
ISS-kpi_005-8E79D1BB,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261129,PEX-KPI-DCF120177644
ISS-kpi_005-B6F15DF9,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-11-30,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261130,PEX-KPI-DCF120177644
ISS-kpi_005-D48499A0,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-01,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261201,PEX-KPI-DCF120177644
ISS-kpi_005-2E90A4F9,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261202,PEX-KPI-DCF120177644
ISS-kpi_005-379B3E93,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261203,PEX-KPI-DCF120177644
ISS-kpi_005-4CB66597,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-04,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261204,PEX-KPI-DCF120177644
ISS-kpi_005-DA958C30,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261205,PEX-KPI-DCF120177644
ISS-kpi_006-91504635,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-PEX,2026-12-05,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261205,PEX-KPI-DCF120177644
ISS-kpi_005-910E9830,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-PEX,2026-12-06,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261206,PEX-KPI-DCF120177644
ISS-kpi_006-D8E8AA26,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-PEX,2026-12-06,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261206,PEX-KPI-DCF120177644
ISS-kpi_005-3BA1B031,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-PEX,2026-12-07,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261207,PEX-KPI-DCF120177644
ISS-kpi_006-72BF317C,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-PEX,2026-12-07,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261207,PEX-KPI-DCF120177644
ISS-kpi_005-1A74E8D0,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261208,PEX-KPI-DCF120177644
ISS-kpi_005-087E3C9D,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261209,PEX-KPI-DCF120177644
ISS-kpi_005-8584306B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261210,PEX-KPI-DCF120177644
ISS-kpi_006-DD8AFC78,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-PEX,2026-12-10,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261210,PEX-KPI-DCF120177644
ISS-kpi_005-30923F4C,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-PEX,2026-12-11,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261211,PEX-KPI-DCF120177644
ISS-kpi_006-28F25539,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-PEX,2026-12-11,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261211,PEX-KPI-DCF120177644
ISS-kpi_005-F61D83A1,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-12,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261212,PEX-KPI-DCF120177644
ISS-kpi_005-02BFAA16,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261213,PEX-KPI-DCF120177644
ISS-kpi_005-26588973,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-14,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261214,PEX-KPI-DCF120177644
ISS-kpi_005-D1AEA4E3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-15,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261215,PEX-KPI-DCF120177644
ISS-kpi_005-7D49A283,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-16,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261216,PEX-KPI-DCF120177644
ISS-kpi_005-D15D91E6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261217,PEX-KPI-DCF120177644
ISS-kpi_005-06699337,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-18,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261218,PEX-KPI-DCF120177644
ISS-kpi_005-97CA1E34,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261219,PEX-KPI-DCF120177644
ISS-kpi_005-F24BFE52,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261220,PEX-KPI-DCF120177644
ISS-kpi_005-0BE6B11F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-21,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261221,PEX-KPI-DCF120177644
ISS-kpi_005-D514A8EE,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-22,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261222,PEX-KPI-DCF120177644
ISS-kpi_005-2B4BD483,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-23,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261223,PEX-KPI-DCF120177644
ISS-kpi_005-51F09560,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261224,PEX-KPI-DCF120177644
ISS-kpi_005-83E74299,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-25,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261225,PEX-KPI-DCF120177644
ISS-kpi_005-751BD0AD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-26,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261226,PEX-KPI-DCF120177644
ISS-kpi_005-F163DB42,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-27,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261227,PEX-KPI-DCF120177644
ISS-kpi_005-AFC278B8,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261228,PEX-KPI-DCF120177644
ISS-kpi_005-077FA9DB,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261229,PEX-KPI-DCF120177644
ISS-kpi_005-F6FB54F2,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-30,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261230,PEX-KPI-DCF120177644
ISS-kpi_006-0CDB1B3E,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-PEX,2026-12-30,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261230,PEX-KPI-DCF120177644
ISS-kpi_005-3A374BF9,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-PEX,2026-12-31,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-PEX-20261231,PEX-KPI-DCF120177644
ISS-kpi_005-A37F3EA2,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-01-01,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260101,PEX-KPI-DCF120177644
ISS-kpi_005-699B32FC,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-01-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260102,PEX-KPI-DCF120177644
ISS-kpi_005-1592D613,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-01-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260103,PEX-KPI-DCF120177644
