integration_record_id,kpi_id,kpi_value,calculation_status,threshold_status,data_confidence_level,inconsistencies
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260628,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260629,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260629,kpi_006,2.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260630,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260630,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260701,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260701,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260702,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260702,kpi_006,2.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260703,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260703,kpi_006,2.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260704,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260704,kpi_006,2.6666666666666665,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260705,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260705,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260706,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260706,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260707,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260707,kpi_006,3.333333333333333,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260708,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260708,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260709,kpi_005,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260709,kpi_006,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260710,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260710,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260711,kpi_005,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260711,kpi_006,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260712,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260712,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260713,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260713,kpi_006,3.333333333333333,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260714,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260714,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260715,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260715,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260716,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260716,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260717,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260717,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260718,kpi_005,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260718,kpi_006,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260719,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260719,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260720,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260720,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260721,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260721,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260722,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260722,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260723,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260723,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260724,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260724,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260725,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260725,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260726,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260726,kpi_006,2.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260727,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260727,kpi_006,2.75,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260728,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260728,kpi_006,3.6666666666666665,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260729,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260729,kpi_006,2.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260730,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260730,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260731,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260731,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260801,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260801,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260802,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260802,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260803,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260803,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260804,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260804,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260805,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260805,kpi_006,2.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260806,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260806,kpi_006,1.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260807,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260807,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260808,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260808,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260809,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260809,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260810,kpi_005,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260810,kpi_006,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260811,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260811,kpi_006,2.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260812,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260812,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260813,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260813,kpi_006,3.333333333333333,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260814,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260814,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260815,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260815,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260816,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260816,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260817,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260817,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260818,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260818,kpi_006,3.6666666666666665,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260819,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260819,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260820,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260820,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260821,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260821,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260822,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260822,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260823,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260823,kpi_006,2.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260824,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260824,kpi_006,2.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260825,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260825,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260826,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260826,kpi_006,4.2,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260827,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260827,kpi_006,2.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260828,kpi_005,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260828,kpi_006,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260829,kpi_005,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260829,kpi_006,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260830,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260830,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260831,kpi_005,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260831,kpi_006,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260901,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260901,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260902,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260902,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260903,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260903,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260904,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260904,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260905,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260905,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260906,kpi_005,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260906,kpi_006,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260907,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260907,kpi_006,3.6,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260908,kpi_005,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260908,kpi_006,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260909,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260909,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260910,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260910,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260911,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260911,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260912,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260912,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260913,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260913,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260914,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260914,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260915,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260915,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260916,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260916,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260917,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260917,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260918,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260918,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260919,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260919,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260920,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260920,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260921,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260921,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260922,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260922,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260923,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260923,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260924,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260924,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260925,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260925,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260926,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260926,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260927,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260927,kpi_006,2.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260928,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260928,kpi_006,3.333333333333333,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260929,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260929,kpi_006,3.25,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20260930,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20260930,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261001,kpi_005,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261001,kpi_006,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261002,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261002,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261003,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261003,kpi_006,2.6666666666666665,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261004,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261004,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261005,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261005,kpi_006,3.6666666666666665,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261006,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261006,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261007,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261007,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261008,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261008,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261009,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261009,kpi_006,3.6666666666666665,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261010,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261010,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261011,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261011,kpi_006,4.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261012,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261012,kpi_006,3.75,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261013,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261013,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261014,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261014,kpi_006,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261015,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261015,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261016,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261016,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261017,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261017,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261018,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261018,kpi_006,3.5,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261019,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261019,kpi_006,3.0,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261020,kpi_005,,Zero Denominator,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261020,kpi_006,3.6,Calculated,Not Assessed,Medium,none
IKPI-kpi_005-HOSP-001-DEPT-PEX-20261021,kpi_005,,Insufficient Data,Not Assessed,Unavailable,none
IKPI-kpi_006-HOSP-001-DEPT-PEX-20261021,kpi_006,,Insufficient Data,Not Assessed,Unavailable,none
