integration_record_id,kpi_id,threshold_is_provisional,threshold_approval_status,configuration_version,issues
IKPI-kpi_005-HOSP-001-DEPT-MED-20261011,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261011,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261012,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261012,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261013,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261013,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261014,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261014,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261015,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261015,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261016,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261016,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261017,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261017,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261018,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261018,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261019,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261019,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261020,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261020,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261021,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261021,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261022,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261022,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261023,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261023,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261024,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261024,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261025,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261025,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261026,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261026,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261027,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261027,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261028,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261028,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261029,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261029,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261030,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261030,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261031,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261031,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261101,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261101,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261102,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261102,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261103,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261103,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261104,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261104,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261105,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261105,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261106,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261106,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261107,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261107,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261108,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261108,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261109,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261109,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261110,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261110,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261111,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261111,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261112,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261112,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261113,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261113,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261114,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261114,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261115,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261115,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261116,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261116,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261117,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261117,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261118,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261118,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261119,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261119,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261120,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261120,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261121,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261121,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261122,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261122,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261123,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261123,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261124,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261124,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261125,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261125,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261126,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261126,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261127,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261127,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261128,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261128,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261129,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261129,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261130,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261130,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261201,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261201,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261202,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261202,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261203,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261203,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261204,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261204,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261205,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261205,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261206,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261206,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261207,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261207,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261208,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261208,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261209,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261209,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261210,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261210,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261211,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261211,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261212,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261212,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261213,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261213,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261214,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261214,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261215,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261215,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261216,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261216,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261217,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261217,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261218,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261218,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261219,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261219,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261220,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261220,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261221,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261221,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261222,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261222,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261223,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261223,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261224,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261224,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261225,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261225,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261226,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261226,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261227,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261227,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261228,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261228,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261229,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261229,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261230,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261230,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-MED-20261231,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-MED-20261231,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260101,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260101,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260102,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260102,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260103,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260103,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260104,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260104,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260105,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260105,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260106,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260106,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260107,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260107,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260108,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260108,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260109,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260109,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260110,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260110,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260111,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260111,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260112,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260112,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260113,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260113,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260114,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260114,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260115,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260115,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260116,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260116,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260117,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260117,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260118,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260118,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260119,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260119,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260120,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260120,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260121,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260121,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260122,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260122,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260123,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260123,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260124,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260124,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260125,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260125,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260126,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260126,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260127,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260127,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260128,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260128,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260129,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260129,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260130,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260130,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260131,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260131,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260201,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260201,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260202,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260202,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260203,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260203,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260204,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260204,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260205,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260205,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260206,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260206,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260207,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260207,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260208,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260208,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260209,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260209,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260210,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260210,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260211,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260211,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260212,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260212,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260213,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260213,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260214,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260214,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260215,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260215,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260216,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260216,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260217,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260217,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260218,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260218,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260219,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260219,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260220,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260220,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260221,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260221,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260222,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260222,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260223,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260223,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260224,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260224,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260225,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260225,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260226,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260226,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260227,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260227,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260228,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260228,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260301,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260301,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260302,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260302,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260303,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260303,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260304,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260304,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260305,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260305,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260306,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260306,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260307,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260307,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260308,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260308,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260309,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260309,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260310,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260310,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260311,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260311,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260312,kpi_005,True,Draft,,none
IKPI-kpi_006-HOSP-001-DEPT-OPC-20260312,kpi_006,True,Draft,,none
IKPI-kpi_005-HOSP-001-DEPT-OPC-20260313,kpi_005,True,Draft,,none
