department,reporting_date,kpi_id,kpi_name,value,status,severity_score,breach_magnitude,trend_score,persistence_score,confidence_score,final_priority_rank,selected_as_dominant,selection_reason
DEPT-PEX,2026-01-15,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-01-21,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-02-02,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-02-03,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-02-06,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-02-07,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-02-09,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-02-12,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-02-14,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-02-15,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-02-21,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-03-01,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-03-01,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,2,False,
DEPT-PEX,2026-03-03,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-03-03,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,2,False,
DEPT-PEX,2026-03-04,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-03-06,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-03-14,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-03-16,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-03-21,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-03-24,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-03-26,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-03-27,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-03-27,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,2,False,
DEPT-PEX,2026-04-01,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-01,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-PEX,2026-04-03,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-03,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,2,False,
DEPT-PEX,2026-04-06,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-06,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,2,False,
DEPT-PEX,2026-04-06,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,3,False,
DEPT-PEX,2026-04-08,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-13,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-16,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-17,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-21,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-22,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-22,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,2,False,
DEPT-PEX,2026-04-22,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,3,False,
DEPT-PEX,2026-04-24,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-27,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-30,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-04-30,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,2,False,
DEPT-PEX,2026-05-01,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-02,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-03,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-04,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-04,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,2,False,
DEPT-PEX,2026-05-06,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-10,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-10,kpi_001,Staffing Level,71.42857142857143,Red,3.0,0.10714285714285712,0,0,0,2,False,
DEPT-PEX,2026-05-15,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-19,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-19,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-PEX,2026-05-20,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-21,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-21,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,2,False,
DEPT-PEX,2026-05-22,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-22,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-PEX,2026-05-23,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-25,kpi_002,Staff Absenteeism Rate,37.5,Red,3.0,0.96875,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-25,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,2,False,
DEPT-PEX,2026-05-26,kpi_006,Patient Satisfaction Score,2.75,Amber,2.0,0.019072940750810116,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-29,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-05-29,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,2,False,
DEPT-PEX,2026-06-03,kpi_002,Staff Absenteeism Rate,31.25,Red,3.0,0.640625,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-03,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,2,False,
DEPT-PEX,2026-06-04,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-09,kpi_006,Patient Satisfaction Score,1.0,Red,3.0,0.6,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-09,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,2,False,
DEPT-PEX,2026-06-10,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-14,kpi_002,Staff Absenteeism Rate,26.666666666666668,Red,3.0,0.4000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-15,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-17,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-17,kpi_006,Patient Satisfaction Score,2.75,Amber,2.0,0.019072940750810116,0,0,0,2,False,
DEPT-PEX,2026-06-18,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-22,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-22,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,2,False,
DEPT-PEX,2026-06-23,kpi_001,Staffing Level,72.72727272727273,Red,3.0,0.09090909090909083,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-23,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,2,False,
DEPT-PEX,2026-06-24,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-25,kpi_002,Staff Absenteeism Rate,26.666666666666668,Red,3.0,0.4000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-25,kpi_001,Staffing Level,73.33333333333333,Red,3.0,0.0833333333333334,0,0,0,2,False,
DEPT-PEX,2026-06-27,kpi_002,Staff Absenteeism Rate,28.57142857142857,Red,3.0,0.4999999999999999,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-27,kpi_001,Staffing Level,71.42857142857143,Red,3.0,0.10714285714285712,0,0,0,2,False,
DEPT-PEX,2026-06-29,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-06-29,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,2,False,
DEPT-PEX,2026-06-29,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,3,False,
DEPT-PEX,2026-07-02,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-03,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-04,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-05,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-05,kpi_001,Staffing Level,71.42857142857143,Red,3.0,0.10714285714285712,0,0,0,2,False,
DEPT-PEX,2026-07-08,kpi_002,Staff Absenteeism Rate,30.0,Red,3.0,0.5750000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-08,kpi_001,Staffing Level,70.0,Red,3.0,0.125,0,0,0,2,False,
DEPT-PEX,2026-07-09,kpi_002,Staff Absenteeism Rate,33.33333333333333,Red,3.0,0.7499999999999998,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-09,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-PEX,2026-07-10,kpi_002,Staff Absenteeism Rate,33.33333333333333,Red,3.0,0.7499999999999998,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-10,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,2,False,
DEPT-PEX,2026-07-11,kpi_002,Staff Absenteeism Rate,30.76923076923077,Red,3.0,0.6153846153846154,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-11,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,2,False,
DEPT-PEX,2026-07-13,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-16,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-17,kpi_002,Staff Absenteeism Rate,33.33333333333333,Red,3.0,0.7499999999999998,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-17,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,2,False,
DEPT-PEX,2026-07-19,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-22,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-25,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-26,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-27,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-27,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,2,False,
DEPT-PEX,2026-07-27,kpi_006,Patient Satisfaction Score,2.75,Amber,2.0,0.019072940750810116,0,0,0,3,False,
DEPT-PEX,2026-07-29,kpi_002,Staff Absenteeism Rate,30.76923076923077,Red,3.0,0.6153846153846154,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-07-29,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,2,False,
DEPT-PEX,2026-07-29,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,3,False,
DEPT-PEX,2026-07-31,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-03,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-05,kpi_002,Staff Absenteeism Rate,37.5,Red,3.0,0.96875,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-05,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,2,False,
DEPT-PEX,2026-08-05,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,3,False,
DEPT-PEX,2026-08-06,kpi_006,Patient Satisfaction Score,1.0,Red,3.0,0.6,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-11,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-12,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-13,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-15,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-16,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-17,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-23,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-24,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-27,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-29,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-08-29,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-PEX,2026-08-30,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-09-06,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-09-11,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-09-11,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-PEX,2026-09-15,kpi_001,Staffing Level,72.72727272727273,Red,3.0,0.09090909090909083,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-09-25,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-09-27,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-09-30,kpi_002,Staff Absenteeism Rate,33.33333333333333,Red,3.0,0.7499999999999998,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-09-30,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,2,False,
DEPT-PEX,2026-10-01,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-10-03,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-10-03,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,2,False,
DEPT-PEX,2026-10-04,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-10-08,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-10-08,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-PEX,2026-10-10,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-10-10,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,2,False,
DEPT-PEX,2026-10-21,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-10-24,kpi_002,Staff Absenteeism Rate,33.33333333333333,Red,3.0,0.7499999999999998,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-10-24,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,2,False,
DEPT-PEX,2026-10-25,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-10-25,kpi_001,Staffing Level,69.23076923076923,Red,3.0,0.13461538461538466,0,0,0,2,False,
DEPT-PEX,2026-10-27,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-10-28,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-11-02,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-11-04,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-11-04,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-PEX,2026-11-04,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,3,False,
DEPT-PEX,2026-11-05,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-11-10,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-11-10,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,2,False,
DEPT-PEX,2026-11-13,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-11-13,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,2,False,
DEPT-PEX,2026-11-27,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-12-06,kpi_002,Staff Absenteeism Rate,30.76923076923077,Red,3.0,0.6153846153846154,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-12-06,kpi_001,Staffing Level,69.23076923076923,Red,3.0,0.13461538461538466,0,0,0,2,False,
DEPT-PEX,2026-12-07,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-12-08,kpi_006,Patient Satisfaction Score,2.75,Amber,2.0,0.019072940750810116,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-12-10,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-12-14,kpi_002,Staff Absenteeism Rate,27.27272727272727,Red,3.0,0.43181818181818166,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-12-14,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,2,False,
DEPT-PEX,2026-12-15,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-12-23,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-12-29,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-12-29,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,2,False,
DEPT-PEX,2026-12-29,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,3,False,
DEPT-PEX,2026-12-30,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-PEX,2026-12-31,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-01,kpi_003,Bed Occupancy Rate,79.7872340425532,Red,3.0,0.023628356633789725,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-02,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-03,kpi_003,Bed Occupancy Rate,80.21978021978022,Red,3.0,0.018335206332756836,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-04,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-05,kpi_003,Bed Occupancy Rate,77.55102040816327,Red,3.0,0.05099333058391753,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-07,kpi_003,Bed Occupancy Rate,75.82417582417582,Red,3.0,0.07212505804055097,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-10,kpi_003,Bed Occupancy Rate,81.11111111111111,Red,3.0,0.0074278197364540865,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-12,kpi_003,Bed Occupancy Rate,78.82352941176471,Red,3.0,0.035421394522291386,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-14,kpi_003,Bed Occupancy Rate,76.59574468085107,Red,3.0,0.0626832223684381,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-15,kpi_003,Bed Occupancy Rate,74.72527472527473,Red,3.0,0.08557252096749945,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-16,kpi_003,Bed Occupancy Rate,80.43478260869566,Red,3.0,0.01570418097748424,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-18,kpi_003,Bed Occupancy Rate,76.47058823529412,Red,3.0,0.06421478573058127,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-19,kpi_003,Bed Occupancy Rate,76.84210526315789,Red,3.0,0.0596684608029566,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-20,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-20,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-SURG,2026-01-22,kpi_003,Bed Occupancy Rate,75.55555555555556,Red,3.0,0.07541221564491615,0,0,0,1,True,Highest composite severity score
DEPT-SURG,2026-01-23,kpi_003,Bed Occupancy Rate,75.0,Red,3.0,0.08221065523576238,0,0,0,1,True,Highest composite severity score
